"TCGA-EB-A4P0-01" "TCGA-EB-A4OY-01" "TCGA-EB-A4OZ-01" "TCGA-EB-A4IS-01" "TCGA-EB-A4IQ-01" "TCGA-D9-A4Z5-01" "TCGA-D9-A4Z3-01" "TCGA-BF-A5ES-01" "TCGA-BF-A5EO-01" "TCGA-BF-A5ER-01" "TCGA-BF-A5EQ-01" "TCGA-BF-A5EP-01" "TCGA-HR-A5NC-01" "TCGA-EB-A553-01" "TCGA-FW-A5DX-01" "TCGA-EB-A550-01" "TCGA-EB-A5FP-01" "TCGA-EB-A551-01" "TCGA-EB-A4XL-01" "TCGA-EB-A51B-01" "TCGA-EB-A44O-01" "TCGA-EB-A44N-01" "TCGA-EB-A431-01" "TCGA-EB-A44P-01" "TCGA-EB-A42Y-01" "TCGA-EB-A42Z-01" "TCGA-EB-A41B-01" "TCGA-EB-A430-01" "TCGA-ER-A42H-01" "TCGA-D9-A4Z2-01" "TCGA-FR-A3R1-01" "TCGA-EB-A3XD-01" "TCGA-EB-A3XE-01" "TCGA-EB-A3Y7-01" "TCGA-EB-A3XF-01" "TCGA-D9-A3Z4-01" "TCGA-EB-A3XC-01" "TCGA-EB-A3XB-01" "TCGA-EB-A3Y6-01" "TCGA-FR-A2OS-01" "TCGA-EB-A3HV-01" "TCGA-BF-A3DJ-01" "TCGA-BF-A3DM-01" "TCGA-BF-A3DN-01" "TCGA-BF-A3DL-01" "TCGA-FS-A1ZN-01" "TCGA-ER-A194-01" "TCGA-EB-A299-01" "TCGA-EB-A24C-01" "TCGA-BF-A1PV-01" "TCGA-ER-A2NF-01" "TCGA-GN-A263-01" "TCGA-ER-A19K-01" "TCGA-BF-A1PX-01" "TCGA-GF-A2C7-01" "TCGA-EB-A24D-01" "TCGA-EB-A1NK-01" "TCGA-GN-A26C-01" "TCGA-BF-A1PU-01" "TCGA-ER-A196-01" "TCGA-ER-A19T-01" "TCGA-BF-A1PZ-01" "TCGA-BF-A1Q0-01" "TCGA-EB-A41A-01" "TCGA-EB-A57M-01" "TCGA-EB-A5SF-01" "TCGA-EB-A5SE-01" "TCGA-D3-A5GT-01" "TCGA-EB-A5UM-01" "TCGA-FR-A728-01" "TCGA-GN-A4U5-01" "TCGA-EB-A6QZ-01" "TCGA-EB-A5VU-01" "TCGA-EB-A6QY-01" "TCGA-EB-A6R0-01" "TCGA-FR-A726-01" "TCGA-GF-A769-01" "TCGA-IH-A3EA-01" "TCGA-EB-A82B-01" "TCGA-EB-A85I-01" "TCGA-EB-A82C-01" "TCGA-EB-A85J-01" "TCGA-BF-AAP2-01" "TCGA-BF-AAP4-01" "TCGA-BF-AAP6-01" "TCGA-BF-AAP8-01" "TCGA-BF-AAP7-01" "TCGA-XV-AAZV-01" "TCGA-XV-AAZY-01" "TCGA-XV-AAZW-01" "TCGA-BF-AAOU-01" "TCGA-XV-A9W2-01" "TCGA-XV-A9VZ-01" "TCGA-XV-A9W5-01" "TCGA-BF-AAOX-01" "TCGA-YG-AA3N-01" "TCGA-BF-AAP1-01" "TCGA-EB-A97M-01" "TCGA-BF-A9VF-01" "TCGA-WE-A8K4-01" "TCGA-GN-A8LN-01" "TCGA-DA-A960-01" "TCGA-ER-A2NB-01"
"IQCH-AS1" 9.21510641972413 5.075113219172 6.16017275131342 10.521632804787 10.0915822016282 7.63714816525303 11.9404289884499 5.42317012091036 9.01275640388503 4.30270459009022 10.4228274967556 8.91196308354025 10.0419776730367 6.92205988173009 10.2005605082834 10.8938532160168 9.64930816074081 12.0927157624044 9.68622892708313 9.3443659334512 10.4979905968867 9.73619579476967 11.6922156466942 10.2752509114436 9.57670321655751 11.3086958969002 11.3350665405299 9.28346982683246 12.3429482818613 11.6639248845185 12.4614346151483 8.83600297246091 8.19868088847256 10.5256466411243 10.0614059446617 10.099791968074 10.1654897653419 10.0615957295546 11.7465509076842 5.91163220646828 8.04350835629459 11.4673626655622 10.8992039707787 8.88197633397437 8.46381539021523 9.42247615418715 3.94447344655823 9.41934640434456 11.1967614876867 8.05929166622818 11.4733255112618 5.62747596392349 10.4534366175484 7.3227506521009 10.0810709397522 10.2808439622475 9.74857334664167 6.17917426358428 2.79519357790353 10.3160349953848 10.3906185930317 6.88485811378774 10.7156882961903 10.0656890319134 7.71095074503346 5.94600281916523 11.977596863653 9.13893367098249 7.29968924735607 7.8443299124053 8.43006221778439 10.7232578722197 11.1293900250989 10.876938843249 11.8168877885 8.68904042922664 8.59861482431046 4.64184820581188 4.91931222774958 7.0238503135853 6.1263878210844 11.7642987510927 11.0165110282655 5.40778761374734 9.06239454552779 6.27715790680991 6.16707088245193 6.19692685897101 8.83854493728513 6.65273635176281 5.24230100531516 10.5063319679783 12.6748690914981 8.54369560281687 6.18330743438333 7.35067516599407 10.329649053982 5.89889948356259 8.13038010129086 11.4594025264741 8.86515846832169 3.29431970992307 9.21866210999155
"RP11-16E12.1" 3.12718129287422 3.09824587079463 3.74183806728319 2.94006226303636 3.29668274618569 3.39532361825075 3.61941117745132 2.14079452444152 3.23974770885607 2.52381933265251 3.4216620297473 2.98363536682183 3.26800515837924 3.23225181188273 3.21719456750217 2.8871347272344 2.24016249712077 3.9742150829265 2.82857053696123 3.37516187883871 2.12050216505498 2.72436589677872 1.900119089715 3.40128168276505 2.91809279645944 3.4825569556043 4.37733014694158 3.16450738297923 2.91494580885659 3.18052343783514 3.3492107638567 2.50689478035167 4.53225718493324 2.01540553665461 2.06986530580636 3.51915458446696 0.57403193773619 2.79732670181542 3.10274193278151 2.909513425988 2.81590070205987 2.9688653723407 2.66528024371285 2.42033034910282 1.71472377404392 2.7563162061081 4.59147718702301 2.95597616849755 3.49700484319049 3.12131725043585 4.02098973077757 3.68807082639561 1.86208663868813 1.57161980847259 2.57616159694799 3.56779200154407 3.49581820157661 3.10902597228219 4.00574252232926 2.24007501793995 2.18590251043473 2.63943202734588 2.3475987182491 3.37786441945048 3.06893795927322 -0.693147180559945 2.82703272470833 3.70404180009746 4.04913263318892 2.88360353251321 3.17551540510757 2.49128843389654 1.93100411780076 1.06210059162287 2.09177398148838 3.58344337416884 2.99816831042227 1.06521147169211 2.27463338091018 3.4135000563777 3.08859805672503 3.10592676620845 3.40530062635211 2.34888570813552 1.82782615454515 4.63917479949288 3.05134316398623 3.32608232663391 1.06006604633083 2.80114359311282 4.56447821902153 2.8935670597648 2.54006714064939 3.01756516726451 1.54262938065236 3.03720065577343 3.10399781263511 3.57254725791859 3.61007249196379 3.98948501588124 3.4667708959841 1.87068091736106 0.901671275770544
"RP11-430B1.2" 2.71783810815698 0.150239205821242 1.39930233979489 5.31906156719283 2.34300284335123 -0.121015855966091 0.248352198248817 4.05255755750191 5.2478125803011 -0.00149133811689162 3.52588745627767 6.58068638170739 -1.38629436111989 0.461248407178013 4.58999319396185 3.69184565612294 6.8689471714715 4.83334997233344 6.23364024175111 6.12221629230628 3.34201954841553 3.10249183434493 6.62978694120463 5.16402858819215 0.790845645379905 5.25415082562017 4.85877225528033 4.66020850932632 -0.459161488361498 6.84507020799018 2.50690640493497 5.95130342919228 4.50332313756503 4.78555051386925 2.16540552019215 2.28537829847673 4.16395183296961 3.96298198941816 5.72467372995593 2.99797476488118 4.63451953091521 5.40523926490483 4.09606496498449 4.30355315273004 1.58480363481832 4.33859310764393 -1.38629436111989 6.5925010241642 -1.38629436111989 0.178203550824087 2.11100681398705 2.35203971480977 2.61839455211357 1.48802720716372 3.26097167921821 1.04238889224631 6.38519703483141 5.3485867114995 2.7694548482637 1.21395198891507 3.78080806773685 6.90160728702177 1.95640134872103 6.28345231740941 1.64841397938274 4.80370930725055 -0.238831463985921 1.16975200861461 1.12142953802249 3.50820116340811 5.12431977477569 4.66416794143423 4.27785934932096 5.53557477914264 3.19922067392802 5.45537079691519 2.50045811769872 0.873506431908379 2.33946699249388 5.10061234717145 1.76697798696697 4.67312680671311 6.00089115888255 5.26353078092675 4.48206845723612 3.17952709030117 0.933846629427751 -0.174612413068562 5.01271110884233 5.45643151784479 4.41850144643713 1.60270617009199 6.50400722003628 5.08924370536385 1.90356825215448 4.30003059848425 2.66371977523544 3.5342177063353 2.13359232925834 5.07038658354102 2.94308957829118 2.34764241307408 3.69824348814168
"RP11-507B12.2" 2.5516516089717 2.83935631168406 2.33477798432891 2.15670660000334 1.98129241736162 1.40237102352719 1.90674011127648 2.59923188077587 0.783345396499619 1.61693647362721 1.94841991604596 1.50789928830709 1.50066036058371 1.89618274702615 1.77847814234474 1.94487037160113 2.18730778440684 2.75732546175736 2.6111980130745 1.62844805859533 1.18915032216033 2.12639882708025 2.13651424167675 2.82536297999407 1.31021423450335 2.18486456534995 1.76722789657267 1.78114068623999 2.24891494504323 2.57964058971094 1.90265535461197 1.74502422404381 1.08813498839822 1.55415573575642 0.670418398504209 2.57692705049914 1.11943094876367 2.30132875201656 2.37307504937323 1.83731160993604 0.424999051378659 2.55372736955127 2.67530631802674 2.19508032225 0.805429652321149 2.71409378033401 0.78770868582668 2.4390850003771 1.33667130509739 1.31063945736593 1.95845697174657 2.43090755398967 1.91469870843344 1.2492565982723 1.87034002544933 3.21193821637029 1.92271106373294 2.12130639022457 1.8574713679733 2.43736427490651 2.883447546408 1.00082940813316 1.05126353682683 2.63058848691305 1.14571008050253 2.06500908776941 1.79289228344392 2.79659310119908 3.02726798154535 1.84129503695152 2.0681130698041 2.10977806786773 1.62953980112922 2.16190036846359 2.25714562656249 2.2327791033382 1.6864932346068 1.0974810702668 2.33895373283421 1.9143753105925 0.459508436382758 2.02200367178504 2.06047409362282 2.10151203033807 2.17013787586737 1.88796455955914 1.19514836994764 0.498882714513391 2.28728603694584 1.99843515042522 1.9770009687605 2.35540383671749 2.25407568490532 2.23457939502782 2.55990445279808 -0.693147180559945 1.6200789170392 1.64633546181427 0.630633274658403 1.82148054575492 2.1833213220074 2.55251660137783 3.34864036262841
"RP11-182J1.13" 1.52857953012201 1.8039627531743 2.32870639710444 2.89449493707461 2.54721262277877 2.23133200851089 3.66068656518889 0.834206063128286 1.93046628645993 3.24783777582298 2.66334870205559 2.31031146028792 3.9001420948519 0.964109659963604 3.88383904551576 3.6662680566644 2.2986478585388 4.66486643079449 2.49895153256348 2.49357765331737 2.59541431076278 2.40510467103007 2.67120442393781 3.27574938343174 2.70963264183826 3.04776559466591 3.07455170218808 2.05309297312339 3.45209575918483 4.52710562092373 2.45952700185742 2.0169714517699 1.74431826625661 1.58423473229225 2.29300580260566 3.35207350200201 1.51468266041077 2.20735885662699 2.70061929111812 2.26155914937498 2.59794878964578 2.88448138929917 2.66997589425289 2.32670986469532 1.81245180736508 3.30070324299477 2.77678701801545 2.88527484838875 2.45343031116667 2.14353586527938 1.50003072493677 -0.693147180559945 2.31293834384473 2.41962102214078 2.68912359954914 2.95123324516186 2.29525597334138 1.58658181876825 0.795094025459916 1.89870799040972 2.85665700431267 2.06191912025805 3.91057346540878 2.22475293370766 2.15104419624898 2.35257300411281 3.10643989924539 1.88901033578113 3.55544459936065 2.66754645436834 3.23580025621414 3.12682734617714 3.01706554886404 1.87236734810053 3.24965014388761 3.05661213387296 3.73143786685629 -0.693147180559945 1.4144564637761 1.47710219847372 2.54057873474087 0.923799585860046 2.86582704783524 2.63564311633634 3.15488036841244 2.69906998311732 2.693120848066 4.06274814825176 1.83757198106477 2.92627934528787 2.5410434568343 2.5079868848504 3.17080173046081 3.01070720997691 -0.693147180559945 2.84861019783287 2.58417389084658 2.49830968204762 2.32695383164301 2.19764453559917 3.59000443306834 1.88862891842461 2.79043229549059
"CTD-2555C10.3" 3.20373727886848 2.05372590429998 3.22745558175108 1.24208928142481 4.2878814945407 1.04913474779076 -0.693147180559945 -0.693147180559945 3.03885759766599 1.25105840040164 -0.693147180559945 1.82861815009239 2.84821824946566 -0.693147180559945 1.75767403367749 4.12145378504138 1.61410631975341 -0.693147180559945 2.12857834434407 1.56155200517534 0.276427726722115 2.42662795357948 0.311260126972499 0.657600569259017 1.09229783087413 2.02110388362779 0.649231262120481 2.02384061758459 -0.693147180559945 2.36842481994892 -0.693147180559945 3.04501302655795 1.88542774934567 2.92904753235678 1.85835413828909 1.79350667537809 2.67618250043444 0.752756065383672 -0.693147180559945 3.25759304644499 2.03909633847955 2.91974580662157 0.803792393449466 0.697286069825555 0.629301252143479 2.30171918055342 -0.693147180559945 3.35267665398367 1.23270726100399 -0.693147180559945 -0.693147180559945 -0.693147180559945 0.294232791131366 2.46108728407824 1.54185185238632 -0.693147180559945 2.61237371227477 1.11887381663218 0.771651045120474 2.07867314655524 0.469275022582433 1.58340013771211 0.698319485164969 0.484391405569664 2.70475060030922 5.0503558483877 1.3930133728246 -0.693147180559945 1.5903124081385 1.68724707562061 2.89227924298419 2.16176156474584 1.87039119606594 2.98971325917854 -0.693147180559945 1.37197220008725 1.81075611590869 -0.693147180559945 0.463428678211987 0.54422797186011 2.08219620691097 1.86463969187737 1.60572232889561 1.25052265345888 0.952757904301438 1.0355265841828 1.79851908722369 4.01796464612205 0.83453490070423 2.98269218249596 3.47737537389445 3.28177663141145 3.19201868191522 2.71688805470079 3.43132992168386 2.52426033992443 1.434542705414 -0.693147180559945 0.621329101595485 1.47474095685215 1.8234563784733 1.25172184062899 5.34067750068492
"RP11-299H22.1" 1.89951005740306 2.88452251632679 3.23245624821539 1.8415258523748 2.57658085732755 1.63700135580017 2.06328202172172 -0.693147180559945 1.10858895032457 -0.693147180559945 1.65280350199767 1.72571707544901 1.28935287020743 2.76394817645516 2.05350338674059 2.13180766622176 1.97395201030061 2.52060956973981 1.94170516342819 1.81141793530884 1.28887482106558 1.87107897753944 0.966110304954475 2.02772872066214 1.51537995431107 0.303116723788644 2.09527701483694 1.25598091683398 2.39791964027612 2.28644743071131 2.18925424522144 1.75058100565037 0.691274692190331 1.26115663556714 1.33556853550489 2.28688827529697 1.47796874358887 1.28964646982042 1.96591524660034 1.99397495555824 1.7357386124318 1.64397857853111 1.89758400547772 1.69001665940538 1.27373515286191 1.72468831995165 0.779667475054292 2.29458386310396 1.01845866135885 0.898572046313932 1.1209987134303 0.830901652890831 1.69397562215813 1.28623996516736 1.39377741193312 2.42516110139597 1.71168152512519 0.442395472158224 0.838667083480413 -0.693147180559945 1.53165783573446 1.96336377492417 2.7034765045047 1.79145948571061 1.64477052572245 1.08977851527846 1.3700209398442 1.91060363645052 2.57381226669121 1.49883884827283 0.462040691391535 1.41564919540783 1.53941080681535 1.49632936569959 2.32538275395432 2.6941540548782 2.31110766438331 -0.693147180559945 2.11863017952771 1.83721512232231 -0.693147180559945 1.41068472337695 1.41474257044503 1.90107440613244 2.00606883289673 2.40524766283824 1.3627608561801 1.87021317024313 1.817464049617 2.1592363144293 2.01982453070488 0.66913304282499 2.34392102735746 1.94958256993857 1.45741240965034 2.15636234115365 2.18185644630003 1.04292131841589 0.633082738507956 1.57673972491311 1.81692206822467 -0.693147180559945 -0.693147180559945
"LINC00052" 1.76831593952559 4.51864472018071 -0.693147180559945 -0.693147180559945 -0.693147180559945 3.6423870793808 -0.693147180559945 -0.693147180559945 1.06395486002122 0.691655842443054 4.31658221968193 1.97122853986813 2.68641829012529 -0.693147180559945 -0.693147180559945 1.28350306460986 2.40284591466414 1.41636376707574 2.89381179320619 2.10159224957953 3.68345878480687 -0.693147180559945 5.24228366635944 -0.693147180559945 0.554205840378833 -0.693147180559945 2.34165982650543 -0.693147180559945 0.178241013073973 1.11354648545656 1.603884071825 0.792626871504931 -0.693147180559945 4.80701324259592 2.00130453872269 1.91658514355253 1.46469717699995 0.752756065383672 3.23185505845285 2.45868041440775 -0.693147180559945 0.277513788396525 -0.693147180559945 -0.693147180559945 -0.693147180559945 0.163778345386521 3.36305100173152 1.1685533609012 2.30499606436649 4.10299650127198 0.864490219125522 -0.693147180559945 1.54979012724066 -0.693147180559945 2.39179406340292 -0.693147180559945 5.35324596409852 2.65047930061846 3.23671676695341 1.25206045895019 1.33408063320786 4.54846295364704 2.74750896805248 1.35314094429323 1.9556410623452 1.67930204006623 0.323344757726288 -0.693147180559945 -0.693147180559945 1.52325924351248 -0.693147180559945 3.02097416394367 0.22222664026409 5.4953520899057 0.158601772537197 5.27612346211629 0.264018871321655 4.25052350278605 7.34517129531177 -0.693147180559945 1.56826677392981 3.9142887997203 1.60572232889561 1.25052265345888 1.54451559142728 1.0355265841828 2.66387103150577 1.81175965041071 3.31622519509699 -0.693147180559945 0.446279404384516 7.25456742599946 -0.693147180559945 1.81289073467128 4.17903794083004 3.71206120306951 4.91326682351232 3.61280741014048 -0.693147180559945 4.01901247540844 0.272556937544715 1.25172184062899 3.09561785455149
"SPATA41" 3.92268130126161 3.89677931245707 3.49104297035071 1.87893738931643 3.03954373347391 2.76055835863455 2.31449694318044 2.10394058435224 3.33487241343541 1.869966367758 2.90477280873177 2.73624221150458 3.21851615486524 3.62332495128051 1.9156933053823 3.78486338712173 2.80751629408071 2.27590665152309 2.61379532981361 2.291086024214 2.1801764984834 3.29400047304103 3.57737232760448 2.70770067667526 3.34585191861853 3.53126999380611 2.81942021837957 3.53873062895764 2.72828086222286 2.96697257925 2.86190195143068 2.66006259361158 3.57842821518559 3.90250563309451 2.4458068275596 2.83506323203276 3.30628691479136 3.04765206825441 3.70236058268176 3.03505367323274 3.26407623799554 2.48305664339525 3.34087939133895 2.18991976891125 1.79262513520465 2.9400508706677 4.52513581306336 3.55304758901986 3.04516650290004 2.78863812478191 3.13486566809493 2.814716787756 2.55978791448035 3.7713248781204 3.36614083657744 3.65703979896158 2.17401241200067 2.84638121293253 3.60511509449041 3.07516284213145 3.2254070424411 2.66326593521326 3.35946758502145 2.19272306935285 3.18413596315639 2.32470118620973 3.64844515268286 3.50204163904974 4.29301970592618 2.74866147830764 3.61958756688276 2.59484649933556 3.19410799853384 2.67512664071507 3.33387163692041 3.07881211183935 3.50820444738983 1.06521147169211 2.77012466844644 2.7974402764663 2.87318590151871 3.22082723822546 2.88895828882993 3.04604628499624 3.3332566625493 2.78586394116945 3.54599851869548 3.64456670708592 3.73733798218618 2.98269218249596 2.79955433333648 2.92705413586577 4.00976294655866 3.36874000569334 3.72218431848287 3.31268430466583 3.80241587649096 3.17407867314118 3.41611254722186 3.56470791236778 2.20838338840076 3.41653185491508 2.78561215952399
"RP11-521C20.2" 2.38042415282051 2.28327708204807 2.75426481058084 2.67145811771961 2.49730068889432 3.85515460845279 3.10329474012374 3.22044167706972 4.71375983466267 2.77277394233684 3.55114701284557 1.66223247873503 2.25371030693224 -0.693147180559945 4.88242010018509 1.36367307282836 3.43962688933101 4.4160061280442 3.59380241478202 3.56117569167758 2.80822285033966 2.9196288163993 3.90040320075801 3.18148668190065 1.21871969245039 2.96791069435067 1.76561138742803 4.52571863398707 3.14915223488557 2.78568110314128 3.59122423565143 2.83114797459834 3.94447175917153 4.45371909640889 0.416789574342806 3.25340288910975 2.60025454635139 4.49706326516766 2.99716291504348 3.25358553922437 3.62114149479848 4.09881020328397 2.11661531256778 2.69657136122316 3.82685434453837 3.24197762873942 2.17999067738449 3.38387847511642 3.25582599800877 1.46960640087311 3.65401275836618 1.31742650645243 2.637165593318 2.00189944789295 2.52518055434717 3.40657890638056 3.40844976576296 3.8569939818435 3.54380654072937 3.46492907241571 3.16020921352981 4.06144200162245 1.57031370747704 4.91150727827719 3.50682519479349 2.71372984162553 1.69682245015403 2.70472490406104 2.60869043296107 3.37108383643185 2.65337813198151 4.8026515726187 2.39643615523357 2.85976841706082 2.12831551349869 2.49517801032097 1.79147688719945 1.06521147169211 4.39575203833646 3.98314101152206 3.42061662860963 1.98605897872766 4.40438642158046 1.25052265345888 3.56617054451185 2.38272395512366 2.44939951583158 1.60883119229143 3.24852754015264 2.31455769704618 3.03896775027771 2.27743026871982 1.89104763937019 3.20108340923495 2.13239694003722 3.55384039786127 3.19695178439562 3.07600283418973 4.03100382899782 2.53580174132892 2.89093546352881 1.92006013260923 2.15384993524359
"CTD-3032H12.2" 3.12839932575479 2.82837929547871 3.14906393856046 0.683813951434275 1.18821919912536 2.68314786858124 0.885405106735381 3.28371194395569 2.52485177398273 0.691655842443054 2.55764180847209 2.39756281498042 1.1242803728457 1.85886011887475 0.324367551967524 0.945010627175849 2.08430399380637 1.16831811387495 1.58729594138809 2.10159224957953 1.52432835856843 1.66943646926336 1.57396024263307 1.70575562951414 3.30218704336658 2.11981689804208 1.8174719492684 0.648916510668257 3.09324516462398 1.11354648545656 1.91120495545662 3.26338564585606 2.9321275595023 2.85122934532338 1.24028152473636 -0.693147180559945 1.72306011634496 0.271111531763668 1.50503019490373 1.57927228819133 3.26407623799554 1.08503146962468 -0.693147180559945 1.25749173173226 1.53231865041358 0.163778345386521 2.74233586067486 2.43092024022347 2.71816693608463 2.35171438243186 3.61197182751497 1.85020618038469 1.10733707883935 1.87797026789062 0.950351309557441 0.986392556731148 2.09215683044172 0.791907329128577 1.34199501022694 1.60870026445343 2.10313885149973 1.72277969221896 0.698319485164969 2.82055767208676 3.99565215194935 3.1080852824127 1.59101080627687 3.62806522623798 2.2311494844655 1.08258144554182 1.38801126134832 1.42031202022189 0.22222664026409 1.07243861333969 1.77070086166437 1.50784206338264 -0.693147180559945 1.06521147169211 0.985454480133118 3.26533284842797 2.20790608226998 0.400297353666124 2.3233502503008 0.914199927421557 0.639342187709077 1.37999544569365 1.79851908722369 1.01104936312606 2.4267878320425 2.54507654262853 1.30493893575246 2.26033200318528 3.32297871882009 0.485893792926971 2.40514901402288 2.07800767536404 2.68611895283672 0.674371566657909 2.43284140047343 1.98407692201373 1.8234563784733 1.25172184062899 2.65647760893181
"RP11-307C19.2" 11.4959361850671 10.8861819251829 7.61563041733905 7.98015267553256 1.10896939462608 7.81597648046386 0.192257926175435 6.54674098082722 3.1103873672543 6.22337469758715 2.77229177428906 -0.318682283994737 8.5782562825494 1.43372147720855 6.43044146487947 8.19079531211975 4.94513777635642 2.62987442440746 6.17790188758083 3.96232762474851 -0.41671945383783 7.06492415671091 4.93051639488198 0.873480616081793 9.54052500745365 -1.38629436111989 7.57984905950768 8.25072130125075 9.17997773925381 8.28154738764042 -1.38629436111989 5.80381264407075 6.62897334672014 -1.38629436111989 8.36834368978769 8.36124540895024 1.7616301578043 0.542223063527336 7.35833285987157 6.67377691498043 8.82203974296432 -1.38629436111989 10.1372246478559 5.2703502393589 7.02113826730822 7.26717736563801 9.75359501901187 5.62301362110649 7.93033744411526 6.67253295409971 11.1116161290241 4.823414646719 1.02111510288525 4.74505484583297 7.51467779826044 9.65479687409723 6.48563608736894 2.35404556147319 8.13743618237165 1.70396572082678 8.44462067022646 -1.38629436111989 -1.38629436111989 8.18962959861446 7.46039978522976 9.40278453217523 6.66256032698959 7.42690449975939 2.26293141778467 -1.38629436111989 7.21286839850805 7.3173917178243 1.28643113518365 4.90610919288011 7.91798775250049 0.105062393127693 2.21158723061873 3.2833884995523 5.54207121930832 1.51104662739598 8.08417347334386 8.71457643269366 1.94192863766999 7.90520238417486 6.22816124217744 2.67125155113021 7.58975381387372 6.26899427904162 0.141387720144285 6.10464781915565 7.64824004094247 3.02984914046362 2.74964992708273 4.04295081072333 4.81416162280534 9.41311413826969 5.90262551485671 10.8665381640358 1.08950453114756 3.5102639033561 2.8282262924932 10.7101459955304 -1.38629436111989
"LINC01314" 6.01268330902892 4.33584793322351 7.27467571638298 6.45625330531219 8.19181375047578 6.74721622743188 6.98442209638663 7.44111099932233 6.52764318842953 8.24863139661207 7.87632081659146 8.91954588527669 7.75721980184977 4.49308865767243 9.28021052369404 7.65374445135984 6.45857620176526 8.0421451173449 8.62387764082306 8.0375856262433 6.86388649548411 8.8833091068324 5.65627726621902 7.14313515002938 7.26984160795208 9.45170653275567 7.17843604551988 3.71223740560877 6.84347742051993 8.82229862164626 2.75403302575548 7.55736591069635 8.22010353438793 4.33258312881913 5.43863660443939 6.95181207490437 4.03632842887724 8.67210590872972 8.96239514188134 5.69920410029039 9.32776810528611 9.22378877612732 9.87332012305614 9.49022192239682 10.2457405416197 7.42548325346001 4.32566808741397 8.19596964459918 7.77668139293683 6.13908353637184 2.02849044197468 3.40457013697906 3.00637860077948 8.43802286335467 7.66330751764329 4.06113716711705 7.45087934442633 2.95925672721004 7.60122485482015 6.58316377353934 2.78278554361442 5.11131341799865 8.57509964146681 8.34788627338368 5.91929724327115 7.7626752728783 8.15626433846268 8.94107945426044 7.05348745003584 7.74156674296606 7.92914843417381 6.8551980994362 8.52443902657267 3.72998033471916 8.24563582034835 5.18839716609047 8.63557184454604 3.00301462682951 3.36132560405465 9.75065827911938 7.79480660637706 7.5624090985996 6.85058365410261 5.61507744731741 8.11551013754753 4.31492533828375 8.11708432057364 9.61468580448321 7.28105014670258 9.08564003004325 7.50509874344131 5.09654511368641 4.85359882553216 9.64016053252319 6.94059067983553 7.89798631279408 7.61073413225129 8.50933272832044 8.71193336836727 5.70431702306912 5.30524135915642 8.31349513701811 6.17713615222292
"RP11-184D12.1" 2.68092289310251 2.46531215450977 1.39700931877059 1.97404313848603 2.38546271395884 2.74223258021154 3.27495046535284 1.34454487935061 2.30390653955471 1.8475599410461 1.86955314195093 2.66829391713535 2.7326051864058 3.860655129958 1.66709553254277 1.20632929989578 2.09166503511156 3.64167040092546 2.15084538683998 2.10411477380338 2.58541860872371 -0.693147180559945 2.01530483832333 3.04952795427455 1.95551897619942 1.86857588882096 2.45227480111086 0.726706379247246 2.40548044788045 2.68595673300232 1.51879537055093 1.76028662767048 2.10955281627048 1.92034924038284 0.456252098160941 1.63452028090244 2.15024537151207 1.88903403165356 1.25393419315105 2.15586448504686 1.57936559359099 2.76908338378282 1.52570692397433 2.47681339020379 2.50169369903846 1.79830334046143 1.37237699239997 2.25774341179048 1.14840287906438 1.9845713528543 0.927449329182685 2.27545943118908 1.43120140412516 1.43010293628909 2.0993840707203 2.21809134667711 2.21208704581972 0.814355086799181 1.90604717666426 2.20789360033438 2.16329196313669 2.6796014633627 2.79592548775706 2.84107101210598 -0.693147180559945 2.4116620577657 1.2496099175899 2.36163685694221 1.90836035870003 1.38724484517935 1.61153830534332 1.92068128081413 1.6879776941135 2.10666194402421 2.16248383546808 2.23502631874651 1.3081908968685 1.16565094917956 2.74401536024272 1.57548218230486 1.44885723946858 2.94829393307829 1.6388237680737 1.46816237743566 2.73945605867083 2.30127213792695 0.76081121955912 2.2442241167751 2.24292695923711 1.93853472634411 1.76189450536593 2.34896092835384 1.92592116391898 2.20801755357534 1.58616825957319 1.85033054096875 2.70554894681209 -0.693147180559945 1.75117158498859 1.87252598684977 2.65549474823378 2.89176241510672 -0.693147180559945
