"TCGA-FF-8062-01" "TCGA-FF-8061-01" "TCGA-FF-8046-01" "TCGA-FF-8043-01" "TCGA-FF-8042-01" "TCGA-FF-8041-01" "TCGA-RQ-A6JB-01" "TCGA-RQ-A68N-01" "TCGA-FF-8047-01" "TCGA-GR-A4D9-01" "TCGA-GR-A4D6-01" "TCGA-GR-A4D4-01" "TCGA-FA-A6HN-01" "TCGA-FA-A6HO-01" "TCGA-FA-A4BB-01" "TCGA-FA-A4XK-01" "TCGA-GR-7353-01" "TCGA-G8-6909-01" "TCGA-GR-7351-01" "TCGA-G8-6907-01" "TCGA-G8-6914-01" "TCGA-G8-6906-01" "TCGA-G8-6326-01" "TCGA-FM-8000-01" "TCGA-G8-6324-01" "TCGA-G8-6325-01" "TCGA-GR-A4D5-01" "TCGA-FA-8693-01" "TCGA-VB-A8QN-01" "TCGA-GS-A9TT-01" "TCGA-FF-A7CW-01" "TCGA-FF-A7CX-01" "TCGA-GS-A9TV-01" "TCGA-GS-A9TQ-01" "TCGA-GS-A9TW-01" "TCGA-GS-A9TU-01" "TCGA-FA-A86F-01" "TCGA-FF-A7CQ-01" "TCGA-FA-A82F-01" "TCGA-GS-A9TX-01" "TCGA-FF-A7CR-01" "TCGA-FA-A7DS-01" "TCGA-FA-A7Q1-01" "TCGA-GS-A9TY-01" "TCGA-RQ-AAAT-01" "TCGA-GS-A9U4-01" "TCGA-GS-A9U3-01" "TCGA-GS-A9TZ-01"
"CYP4F35P" 4.58715149507201 0.0489402950562209 4.56379996144139 5.26606550067499 9.59787008306719 6.07555793473293 2.14644456817588 2.90234760227017 2.01540202793077 5.1676973402198 9.25752735318715 2.73265401957325 7.18704730400726 6.00888080896328 5.16692554314881 -1.38629436111989 5.03399442963098 1.12158279326317 1.78950391708411 9.00428257996097 6.53400503095475 3.4126797083541 8.05157026004733 2.15571436667285 9.50934864666094 4.45733540406957 5.32211986882735 1.11384058900941 5.3588496290184 3.5656016640397 6.53626298335833 3.03298892728777 7.29815955312239 1.79486258571067 1.02215279180492 9.9061403683813 5.38461491219429 1.2479047051867 5.35983467584639 7.15753967595459 5.71225903634709 1.59703059201195 -0.408819682685596 0.855234388735535 0.865419798442058 3.43243704757064 6.02607300444265 6.76072048382408
"L3MBTL4-AS1" 3.37550536228252 3.30812428603615 4.30651172604221 3.87881750759876 4.24835947835585 3.258712926931 3.9047613743846 3.23468478270064 3.09066598081545 3.62090510627889 2.51241046934705 3.65161535453057 3.69216699825873 3.51127809348703 4.50593613823086 3.40048046557846 3.09919875743339 2.76564884742078 3.86563428622411 2.82795508867749 4.20536794192994 3.75044997931152 4.22225163077965 3.50994877187464 3.1896681339506 4.15669784885746 3.45526610347114 4.33256898295415 3.01080873176666 3.61028959489625 2.89355614645674 3.45536566904224 5.61898956759352 4.21253402723754 3.67089158052264 3.95773148402446 3.21317885259477 3.44959430868279 3.46837099771939 3.05419440665407 3.47543997439117 2.80322531554226 3.59911855370395 1.14712807117659 3.733369058053 3.47481260875536 4.16594990478817 3.50710347337414
"AC131056.5" -0.693147180559945 2.04189565489783 3.56100949760648 1.48657776607368 0.821585677510653 2.06582412758028 0.967641724255022 2.3464357381848 1.26661588608402 2.1594498209142 1.54480027834373 0.75074780683525 1.67595179733664 0.458363057159304 2.53506321042638 1.62850361752844 0.851209976718679 1.48391601679627 1.84840267069415 3.39364915807976 1.96999761372452 1.62254106358181 3.27075280263253 1.20890138870578 5.64169446081193 2.43049039508606 1.13852245153273 1.41588699966701 1.81017861345666 1.80659748711527 1.50224681630363 2.32605209354914 2.63233960755077 1.07167241022445 1.69781505448811 -0.693147180559945 2.25989873615862 1.79533701215476 1.65983441734505 1.58396579479742 1.71355206001225 -0.564729598844604 1.90246684890216 -0.693147180559945 2.49584075427913 1.69952515164271 0.961864011377569 1.72421409116295
"LINC00908" 5.64389583395683 4.77057913232563 6.85606621922937 5.17156069445112 5.74383431789803 5.31183174632776 3.58674605628051 4.47014119591671 5.57148068343545 4.66337022318693 5.37124238150015 5.20291605994676 5.55102729047519 4.37200758645245 5.34308028873303 4.61544292509682 6.93300951062821 6.15356854266398 5.8266912257434 6.34326602425312 5.60213857277891 6.30946023299569 5.98600737378247 4.85475817176175 5.44918758020793 4.93041528187398 4.74081448338363 3.66336433912273 4.56065586725994 4.79145170006018 4.49025488029369 5.04563846474655 8.2857031403977 3.4017385559287 4.25135762158458 4.88872957940931 4.23981556864465 4.30983853017875 4.09859339226305 4.18181999371427 5.3400829931008 4.17379761701437 4.76534000869943 6.60201768552091 6.49013621994281 6.38293740019837 3.27172893214458 4.05138147509801
"RP1-41C23.1" 1.89294404719395 2.20928899772945 2.83068284788538 1.18466506741476 1.60156701405157 2.00923726117857 1.06613903170104 1.92924681228534 1.98229950075721 2.22725819903912 2.50252372300284 1.9050433521474 1.65217810418847 1.66607306395871 2.58493864928679 1.69374236182235 0.592425993066973 2.21882293355384 2.52849802993332 1.15738638895085 0.973013318753265 2.08279219746106 2.61036290474524 1.42741678003364 2.33832740546987 -0.693147180559945 1.89073044107365 1.48024602963556 1.87427936212948 1.48607673327726 1.25304373321481 3.01287406691803 1.93654757142565 0.858034277180064 1.73839656000801 1.61615818179481 1.69667588688472 1.29951399553378 1.50218654407172 2.62790414372443 1.53095922605515 1.40581568323415 1.93745869995853 3.43003896166684 2.8621913105292 1.01641109196374 1.0224998372078 2.41389897069873
"CTB-41I6.2" 0.913001730318124 -0.693147180559945 1.87477631321183 0.496294096680958 1.31493974542032 1.0785351587178 2.08154282892142 1.74956234503044 -0.693147180559945 2.3483843379411 1.7438571899958 1.63836574017475 4.40826740491852 2.42600403620676 1.7627563105493 1.40813032688896 4.24159818848279 3.47990698113964 1.83041623143802 1.58885469027034 2.3571684367773 1.8400094768851 3.82317562315812 1.85366586592349 2.84058648941978 3.23266730624239 2.82410185087041 2.28443284164382 0.447753738266242 1.2446874358233 2.24018930002818 2.28950053853985 4.33653190839052 2.05417513792377 2.76675841952762 3.30724199564558 2.38260608907478 2.61260155320405 2.77388571436207 3.6275231345005 2.6871031028862 1.80209542221885 -0.693147180559945 -0.693147180559945 2.1293531687142 4.41417627905854 2.84904221330684 4.69532904936282
"RP11-403I13.8" 16.1832991722336 16.8475927118308 15.6898593251137 18.5344007630978 16.8187495423851 11.2450769722556 21.1602255564144 18.7221556472229 22.6176707934144 14.6070370726515 20.5097728608815 21.1821028708611 22.1647833562019 25.3025465587478 17.5787810219655 20.0592589068841 21.3016475409995 9.74396961530899 13.8996775574961 8.40322602707074 18.8140877058763 18.021762166703 14.6177174838874 16.6234936791442 16.4062886586737 14.3839046186281 16.2173056328925 18.7051044976143 19.876396751688 19.5945367990298 17.9158896425205 20.0337726310658 25.8062281087664 21.9966487512287 20.7489359675275 14.1607642260373 22.0753409529175 17.1229045823618 20.0391012367082 24.7085032533227 22.1319376915622 18.8426650725425 25.2559219781374 7.64322536027874 11.9183630511715 19.0254983018688 22.6123409172076 24.06712547772
"GAPLINC" 3.08442806459703 2.16621724195506 2.63831599394049 -0.683105262875807 2.64112013562016 3.01045670608304 2.92430659911819 2.8274093463135 1.30444717926509 1.87641348302558 -0.693147180559945 1.50331398574392 0.403287359345592 1.6896081124187 2.92418042394474 3.2441420670934 1.08996097346594 -0.693147180559945 3.5064774470967 1.39558988028362 3.03168301038934 3.4971731798757 -0.693147180559945 2.39782148378233 1.69599568015511 2.40535915061417 1.66886581032168 1.66123681963711 1.54223507432401 2.16489831063398 1.96934131664151 2.68826328472648 3.96561940937064 2.60993521049206 3.77408518164718 1.88265807649232 2.70187008432302 2.09908960330339 3.2448830393328 2.05969097072723 1.85383857199588 1.78499519876745 2.50253766695032 -0.693147180559945 1.4433929793463 2.2013682814563 3.33271662468875 3.84767212001793
"RP11-883A18.3" 0.809118294236408 1.57960259809765 2.33184563933495 1.22790487496434 2.67315420866184 1.07874449483232 4.57620399811459 3.26786404238225 3.46586175783897 5.02502050136449 1.5466581564183 4.07477539618753 4.2576842284377 4.23344501661657 2.5189746025405 2.44680934661409 2.86272034540176 3.21408891947049 1.83041623143802 2.61979623794957 2.37719925404877 2.39186588517029 1.64596521952056 3.32392705853731 3.12094286813356 2.34553636066614 4.24829767422893 1.94975150226155 3.17234957164727 5.80784443622889 2.97718763964795 5.64121247094797 4.31345985457198 1.58338430600117 5.09631596316316 5.17895309503259 3.93954574734163 5.1925959101673 3.30006359525081 4.30658602966001 5.56129731234255 5.27564756443732 4.77915885827564 1.92368505849858 1.49767425676336 3.6707673368278 4.73629917826189 4.50184269705076
"PCAT18" 2.57875616904059 2.02266133327342 3.01396800034758 2.08936420131165 0.592280262961678 1.30811801346313 1.63136298680399 2.15441945080786 2.80704430999056 2.49811369875824 2.19986429883277 2.08528103133146 1.9869515602726 2.22989002192938 2.85492959604606 2.36343735369024 1.22048981957004 4.49561042766471 0.735320773713407 2.53212635171725 2.68532958700556 2.8988119170768 3.59784701299657 2.60850984137904 1.30813298131289 2.12284791614296 1.56587681716101 1.26362214100186 4.06183611039326 2.23514772195004 0.970136180625703 2.52891443395108 3.41656459443623 1.99423530245482 1.80561331544274 2.64491549750423 2.01674565233893 1.87049241090855 2.44128412630422 2.59816440782303 2.58734396887925 2.44504841556732 2.09650060537998 2.68548598023103 2.15678311501727 2.40821832637451 1.96029367427113 1.88441665570709
"RP11-848P1.3" 3.60286156768186 4.04461756224644 3.68712510037275 3.85855078805404 3.52105553013928 3.43413607269486 4.0680523532091 4.45764476112748 3.92832105833465 4.11748727818192 4.63357608080028 3.83882174404303 3.979961598953 3.57862841657051 3.57530232101181 3.35013806637183 3.58691984924782 2.29243679779525 3.42154006491964 4.16313916281622 4.92941592794283 3.16633412397186 4.95377494292058 3.70385613897096 4.72434113871002 3.94035211805739 4.14992308408232 3.58313627684897 2.96973345922678 2.94891370275604 3.45419720128458 3.04235591932804 3.93802191088415 3.33899456344151 2.96338644702316 3.50363411871863 3.57023839044496 3.83838946731849 4.56061919311713 3.04213966111956 4.58719104083903 4.3130047129054 2.74749577514262 3.16214382599665 3.53242236057362 2.98947057847173 3.41810949186059 3.27040960145232
"AC145343.2" 2.02680107444326 2.21986127329005 2.5648137584055 3.51559854887035 4.74934077794668 2.44301533949098 2.29776332219797 2.31730729480532 1.59408070056826 2.13310309838299 3.33700931248672 4.91819712233501 2.14171717565108 2.76165393487667 2.70525806079777 3.11656367843314 3.20721483166205 -0.693147180559945 2.53845287885742 3.63561902358738 2.88321859836853 2.83695046857528 3.14355756393023 2.63071649746271 2.92916992909684 2.41912638837386 2.45909992017624 2.20087344563243 1.30681271852252 2.26971130127278 2.41945539940751 2.81363813591409 3.12371185660678 2.87927826707306 1.15276632231612 2.94784565121094 2.58925757930136 2.48429530629566 2.88819500183887 2.7452215586537 2.80025707402047 2.52930603044605 2.44699166226754 2.41101220606683 3.52679806756428 2.61526126304053 3.27101233152675 2.45819938079984
"RP11-433M22.2" 4.04162525964801 2.70354624512062 3.89393965287034 -0.693147180559945 1.74836346129939 2.93307618443953 1.66951338016862 1.47896035505651 2.73278991358572 2.01341327073181 1.94840315985899 2.66327347258838 2.31803120349142 1.5167159307643 2.69676560909836 2.0565517692646 1.36611084218262 3.88875256173482 0.676314903643806 1.69734774665037 1.93531592259851 2.64480257134454 1.560535945596 2.61225542072306 1.03238417450982 -0.693147180559945 3.51817883858113 2.21582905523698 1.98118849020561 1.63534685973471 1.62785991849916 2.89303332570731 3.34609056755169 2.14261872327567 2.29347186940781 1.85199498110634 2.13478094441504 2.29187362233077 1.78139198311434 1.55558387170808 1.45421921910404 2.23901045752062 4.6653021352672 1.46912022382642 2.2111101328797 2.17109114271657 1.59949474967232 2.34025136796737
"RP11-498C9.16" 4.04059564994649 3.78623010140301 2.78987637131512 3.63664612165418 3.38675929337477 3.56450144531327 1.61302246697437 3.61728413193178 3.55812707992386 2.04910552136189 4.18750831890393 2.00025892405307 3.13625434816983 2.56434598398051 5.19962699700967 3.25638006164924 3.69045384891081 2.4416251471543 3.29801194163869 4.87606137783015 3.16034047584238 3.33652067921869 3.87469080625611 4.2671322723346 3.64383121959088 3.7127626834569 2.72093037867397 2.94741240134401 3.80712321182334 3.55124652010209 4.0711413465844 3.18602140140921 -0.693147180559945 3.23643077805249 2.19712272538259 -0.693147180559945 3.55024359239347 1.16134707238538 4.17046278105149 3.171993443197 2.40591087415553 4.33739947302584 4.23422321638663 4.6808261126226 4.87415443093085 1.56733411814127 1.32999079208934 -0.693147180559945
"LINC00909" 11.538173031964 11.1837690323823 9.21543481819225 12.700476398882 13.5759060552768 8.45397350551809 12.3263111090253 11.1709311263396 11.5938381104302 13.1724902824849 11.7971018875325 12.2812341666066 12.702443511043 15.070264915987 11.6003588176167 11.6298814528548 13.0754955166538 7.57629637376847 11.612044972727 8.74081980780193 13.0810742628973 9.4911571458583 9.78016967119147 9.91724249892667 12.3896430164702 8.31810955107046 12.1608870153596 11.8276797357557 13.296551453669 13.9972333946051 15.2059832417375 13.7753152500192 13.4748951007625 13.8122299569262 12.6207538770982 17.3009786949849 13.0217323958713 14.4232650792067 14.3445962412445 14.221136579556 13.9256862432729 14.01988847055 13.854174609685 10.44881242027 7.70611295724164 11.5175881857713 15.7320840555125 12.5841882721015
"CTD-2349P21.9" 3.00310939781653 3.38507405795214 3.7298578915004 3.18719149410043 3.77567826969632 3.10879785263039 3.57559012040114 3.42807963804572 4.14641016854692 3.90333207814768 3.86754427207269 3.11029422016742 3.27450556470812 3.58702795970128 3.70251431535755 3.15089792939836 3.48093340614066 1.46887750080941 3.2067298603923 3.29171040057362 3.37940489384442 3.07799125562683 2.13189693219491 3.30415873981939 3.4471173548137 3.09177842677315 3.37268943166714 3.16098936146605 3.0509939245235 3.90278093075984 3.89257639235468 4.58190717704013 3.1624544756398 4.3807416506568 3.06757634516472 2.70697802557413 3.81216595761639 3.61741225262179 3.93572203897516 3.53374741093254 3.29978112141893 3.56488256809657 4.05868286074312 4.56507786402595 3.82155726035501 3.10463010569068 3.12886111830888 2.73535037788458
"RP3-416J7.4" 0.913001730318124 -0.693147180559945 3.71675442375221 3.54900447769919 1.31493974542032 -0.693147180559945 -0.693147180559945 3.74989641243211 3.96337302129078 2.73780079068921 2.71563552416672 1.63836574017475 1.04105427143626 7.29771041190987 2.07441298553997 2.28539738686622 -0.693147180559945 0.867018992764477 2.03739515502856 4.09225627879685 0.92115925508401 1.63652343461973 -0.693147180559945 1.59175904113053 0.475231883772043 2.45798319479876 4.4543606715038 1.94934432534239 -0.693147180559945 4.76341326111304 5.71644607777263 7.84784670720763 2.82973939577423 3.17903310965705 0.30449766818407 4.51591796926437 3.0214184227158 1.95546970807956 5.27048134804974 1.68687633227591 4.38982694655327 3.67468826496865 0.28432749787435 2.85159654730134 3.91070032761191 2.59650553476878 1.39396130329075 0.820351368097429
"RP11-498C9.17" 1.24923862380143 1.57961368926696 2.83712216128365 1.62345122669722 1.93892381663504 1.96771414948251 1.31431479977112 1.89121742088219 1.70709785338664 0.934192157158543 1.54234263363614 -0.693147180559945 1.48581929713056 1.20769028465145 1.76944865303707 1.67723053954149 0.478284085075992 1.73763533235293 1.21439064046773 -0.693147180559945 0.92115925508401 1.63654294974564 2.56381727911994 2.37803807020638 1.3416732628146 1.41114230111034 0.276062960864452 1.64094773097963 2.48355372821847 2.14982885311143 -0.693147180559945 2.35405524747187 2.98500244466788 0.621368867358167 1.8090447698296 1.04974327962805 1.66431745663141 1.36496611526011 2.18923098436208 1.87554875964391 1.5062574335868 2.27094827581312 1.94792953293757 2.40014568588852 -0.693147180559945 1.9151710090128 1.76284078053291 2.57577439932837
"RP11-131K5.2" 3.16207353078695 4.64003646403785 3.69011081721732 4.98947808575895 2.96062905291682 3.57213168338295 3.24978224700657 4.35403991590517 3.82264354647656 4.70409235283329 3.48192985701568 4.72005043424002 3.80872072141567 4.10605529564235 3.84717092257046 4.07082943737912 4.21877384329561 3.94678354356725 4.44451877944704 3.91718436872197 3.7374522665712 4.29046663308424 3.7479187283724 3.06426058843454 4.37000029960332 3.63428745199142 4.34089019954593 3.32292675373232 3.60243621624846 4.09951701940938 3.56048878668788 4.45755846067885 6.12791963757357 3.43495958714924 4.16932607578301 4.47449333038927 4.07621835659164 4.38505663947274 3.89816229141652 4.20010836932955 4.17522081455628 3.71035606942908 4.4046817249346 4.2291743880252 2.7125961346269 4.42112471890798 4.15111648326474 4.41078850654523
"LINC00668" 1.48355797754791 2.24813846139259 3.62932222270908 2.96123224738112 3.10311113241701 3.61235406452623 1.62172698362654 1.59673856015127 2.12758323410742 1.85782941514553 2.08068861719146 2.51336439885929 1.28651412952417 1.88453082623682 2.00397810133573 2.09847507451276 4.24442216865029 3.66246790124695 2.77319005162869 2.91296057099574 1.31419513520323 2.95941984520025 2.13425151942388 2.52668099465251 2.39197124111432 2.07769081551953 1.54444331511367 2.81420179541507 2.25599151466296 1.49049278175586 1.93231158534431 2.7358066381562 3.82747336981991 1.56171076684411 1.87402322153725 2.23722521083938 -0.693147180559945 2.0979856533662 1.81445486548888 2.21364370659625 1.76865566927363 1.64425767641018 2.5478122689545 3.3288230408346 2.80682284788496 1.86106916468067 2.17906501376414 4.59360826055081
"RP11-6N17.2" 2.52425937321856 3.07371975537469 5.15937120625246 2.97941302779047 2.85383278822319 2.53978778179179 2.29996720946338 2.79839082397726 2.85476374507794 3.44423219872608 2.51451205163764 3.57619660719892 3.41533697698127 2.81249861050907 3.21810249791947 2.83419190119119 2.36692938142552 2.6199641535681 2.6869001260652 3.31262656038571 3.22197459174947 4.14503033175118 3.55092544704975 3.70040790112613 3.69123035064544 1.97788072462198 2.81574671613416 2.40192097927656 1.73429195953239 3.33110616420854 3.19215918911376 3.8787341700706 4.45547117087096 2.76009312419318 2.84064897810454 3.33621760056201 3.35046024163617 3.29142819773257 1.874647246374 3.36047809106748 3.29229301660962 3.2585165078892 3.49036471206774 2.38132219128101 2.72059735543816 2.87051159691502 3.20242352598568 3.58074217782018
"RP11-638L3.3" 0.424395640646049 1.89636338773485 2.75801533124427 2.47816351261379 1.79717765391769 -0.693147180559945 0.845448521284313 0.947689699451261 2.83829533512688 1.68046689258537 2.21441563405871 2.01666745468179 1.06813258768792 1.53204271153032 2.19231885827946 2.04919329729177 1.99877098371344 1.83981789583564 2.10578413857113 1.97080470175544 2.20122325711254 2.52311769102657 1.04311111738345 1.42472385208101 1.67429347825297 1.57094813224283 1.31482030748293 1.20474161298004 1.33785471774405 2.04310909614397 2.10838141660281 1.91163896204316 3.40355895559048 2.2194072288985 1.85688520308045 1.78782916079335 1.24298483829576 1.81885928267536 1.57710106614746 1.64721423253245 1.40598566069597 2.03961919803272 0.797992628814034 2.80773453413856 -0.693147180559945 1.95906833445863 1.87404216141334 2.05765946788463
"SNHG25" 6.84765182379035 7.30779309143453 10.1139211351728 5.79939330957171 6.66941066477442 6.19043953545234 3.65757792136383 7.42154115963332 6.26563064479922 4.6799466976565 7.75683586323451 4.22853672156838 5.20953338670736 5.26426316160824 9.24931363275806 2.23594653101167 4.08377330884173 4.23942718515661 6.97558985252209 5.89217908470526 7.4165226597294 6.82586995098569 6.35922700316187 6.82432733106066 6.83317306999066 6.14229384758982 5.41503636252545 7.46165361973341 6.08859485956772 7.33376906277378 7.75396759545768 7.24234876921199 2.03344188461807 5.63683034792425 6.46832399605084 3.25582119016996 5.56540756926168 5.75501616155763 7.30555844116608 3.87471870630656 5.35054117287084 7.49624180177597 6.99529816251391 8.96309248874507 11.63168620291 6.31522774821761 5.06763206497407 2.88823015898816
"RP11-214C8.2" 2.60753039797374 3.16281536921142 3.78853642200961 2.48443944720297 2.39873192187378 2.58260205709954 2.90550391194194 2.71185364821023 2.61598865572217 2.69002265327765 3.23054151173404 4.87605313726325 2.88973727346062 2.92812920051042 2.88273126828386 2.64173632301399 2.7466759873047 2.7948095815377 3.18243463060836 3.14335060242176 2.84478939095938 2.8341948930453 2.80633219626062 2.67153281180995 2.99397249801077 2.89410580326409 2.68684540354517 2.42613665907184 3.0243833480746 2.56210410617119 2.64301853445404 3.20739426108461 3.65388711909061 2.2180502121233 2.04078926882332 2.83571188116276 2.65720266400626 2.68729053259463 2.64939384719584 3.22097628805088 2.95903763664952 2.49679248004677 2.88991746329087 2.6750758159103 3.25545673997711 2.33573049926 2.18145411905611 2.93786787582323
"LINC01443" 2.31177939590464 1.71080254509454 4.37546135711123 2.12807198409831 2.26568759340338 2.49001053152732 0.49049640721539 1.78166802896536 -0.693147180559945 2.29783875436147 2.44734729133089 1.85824628198536 2.40691983260005 2.11026140440781 -0.693147180559945 1.31454018494269 1.73073905145858 1.89246821861802 2.91087221743109 1.70134592541151 2.05820481905604 3.29206604972354 2.81003213720896 3.01718199561112 -0.693147180559945 1.48382440890099 -0.693147180559945 1.76598642815418 2.0187765173378 2.03822193253761 1.94069022101622 3.16345994664122 3.51976233104856 1.64154703916278 2.37334071596132 2.19808112855247 2.10483460966768 2.32176778773079 1.53281592696147 2.17516957600942 2.33824192941164 2.36997827669515 2.36940237427634 1.15382505949149 3.11279769309617 1.628354212935 2.08132163408168 2.35534221828992
"RP11-169F17.1" 0.497689180659916 -0.693147180559945 4.13695407690339 2.07986775784245 2.36369935007832 2.03863443160494 1.84108655267016 2.71101216346238 2.26658457550802 2.58554062600684 2.35907114803368 2.55055048190282 2.24965264859994 1.74906075792776 2.57401314354466 1.97616842671449 2.09824986272644 -0.693147180559945 2.26036266078173 2.59861611283483 2.39577902423929 2.03665865385441 3.85384234901497 3.17783285405966 2.41641527567932 2.80498392702143 2.03480810220433 0.392960639640504 1.84558509537052 2.32524948828843 2.08966172255271 2.60652515097201 3.2903434310138 2.36006463247404 2.02728224402837 2.09969052602382 1.59999808420739 1.7685812574875 2.01723207562631 2.08892671700072 2.4831554215637 1.04937745663615 1.79662507147731 2.75575514754055 -0.693147180559945 2.14352826701138 1.55671128026027 1.22712509638778
"LINC00526" 4.42216933991662 4.77961303125919 5.0965893659936 5.65802819205033 5.88731884971328 4.88313782423952 5.03869999895583 4.74928097287055 4.93315686293836 4.9930357950694 5.28793549793963 5.77642099058035 4.11103141131193 5.59821974304868 4.15016539809889 4.25016060905268 5.72490860666292 4.65038893922786 5.05660187130267 5.27415785429407 5.44642667385048 5.4402811241732 3.92443669615266 5.61685485770063 5.17148667709924 4.19847452884844 4.57011636614859 5.59334951692653 4.33633575253062 4.15492196458767 5.1764655043118 4.52617849651742 5.00449374167899 4.95001870575137 5.61325526358978 4.55559871424082 4.82818050280523 4.69817055405565 4.88336216651666 5.13877887079501 4.32518621125692 5.02836130438072 3.11210332698689 4.8955764885057 3.29685048325152 4.7903135227758 5.39710083571611 4.78793190010029
"RP13-516M14.4" 2.75996169994317 3.44441739040663 5.25210822285668 2.71735720590341 2.91721422040396 3.28806069915674 2.77479585036568 3.36759676396774 3.49577576795154 2.7903070516559 3.12751696032593 3.41215559774381 3.54269211822642 3.54859292124433 3.72827030250412 3.02699051875507 3.26646555112577 2.20748485003921 2.24845482382855 3.47461838206928 3.34201818891955 3.89498863765396 4.03699558297391 4.45069070809065 3.62089633531307 2.19329403259445 2.61559085526218 2.91589085114109 2.75580004271414 3.12913378598278 3.48094303774289 3.492167214327 4.28601470378708 2.8955644765077 2.89486415206575 3.3150341742087 2.76115844259511 3.59501967334725 3.23076239930553 2.75041699998432 2.95823815031959 3.30651908467236 3.70620288106636 3.27513052023944 3.69653670284527 2.91748009471894 3.1948139135843 2.8563604295288
"RP11-25L3.3" 2.67017781210994 2.60705646882921 2.5288215622816 3.72892705508236 2.81076518804513 -0.693147180559945 3.7716868602568 5.83191226519446 4.95487503042972 0.192309738520011 0.434293753308041 2.83881767476235 1.04105427143626 4.40625969055328 -0.693147180559945 3.49026814121938 -0.693147180559945 0.867018992764477 4.15263393114862 -0.693147180559945 3.11946251513502 2.15353239206554 2.01775720244767 1.59175904113053 4.37191929001608 1.09350512140154 4.24355939703475 3.65616181799685 2.31086469186371 4.58321154626169 6.20109535635294 1.56005731035222 0.72552426112967 3.63265720285214 1.36705414784387 5.32497252320423 2.68839223821283 2.41338929064195 2.32243461485764 1.80877173844988 2.89190748015093 0.355613735147554 0.28432749787435 2.18691633205984 4.27227915131033 2.06445636405005 2.89888696531487 1.90203918916651
"RP11-705O1.8" 2.62853185928206 2.51520647775399 3.77148958769027 3.53876219887357 3.48649126410219 2.91005693115699 3.15135075111175 3.12000456997315 2.2832406202097 3.39824562054806 3.51803762585137 3.29040408081975 3.07253023160735 3.76904014722041 3.18077983377311 3.36800604991687 3.26328869126243 3.38708414423454 2.16456081183577 3.51432297392878 2.91207023093007 2.99933434751285 3.95434624380022 3.24848536277638 3.1156801902392 2.34013042000171 3.21303515063558 2.69184163930329 2.83316029115234 3.3093160753717 3.93577242419682 3.13629743569767 4.02431779761902 3.6231620840371 3.66215035798939 2.7223939896866 3.31351903146483 3.73912308159462 3.12655711516886 3.09098941139931 3.23318876435997 3.29328126299746 3.72173675661653 2.88268137447489 2.84845169535555 3.09909771624396 3.45799324332815 2.63737974960881
"RP11-41O4.2" 2.10470871500315 2.08652712500173 2.72444547208572 1.90901218636219 2.27583260749221 2.00007941916153 0.483963294753002 1.18994296198188 2.62576105436129 2.43349123013031 1.58999974755008 2.00454640974474 2.91730806188666 1.89714446276848 2.6025143792835 2.0573778309799 1.87312346730785 2.14287601272014 1.23744638543702 2.42585150948408 2.29593476837602 2.81572987435623 1.87544201257815 2.31736079263781 2.42886515686529 1.71846881448671 1.95188160895601 0.932656458903948 1.87208505868122 2.53025223401636 0.885808521448442 3.07153543214205 3.77717698958727 2.04551123770256 1.93268459969042 2.46876005081796 1.76106548064168 1.55399076336893 1.89961309318071 2.0654894026844 2.5914986324295 1.69736511311372 2.14328939140065 1.59337410863311 1.90196910082885 2.10825592819836 1.97581046972731 2.46481534737342
"LINC00864" -0.693147180559945 1.84134329322723 4.40320708469869 5.50310487888371 2.08547098907338 6.70428084969727 1.78468988112869 3.44620950555633 2.38090153438138 2.49103798759897 2.15184879132826 2.19351933070396 2.38026190411792 1.97640235399213 2.31369166824897 1.01580204639216 1.64405173644057 7.34043364052613 0.788021249622106 2.95508120738731 1.94574069048642 2.99382963814455 3.76599691512938 2.42311052066561 2.68005606500735 1.13935935183937 2.05866174709128 1.34586184749189 2.62312859536709 2.14020521794703 1.79624765329822 2.3167816193461 4.09217908474416 1.97692277526063 6.50992530269076 2.08917905423451 2.87072889529027 2.31667761735484 2.62189903774211 7.13040661468658 2.90915844814165 1.87108257893397 1.85253569805339 1.64755223843142 3.54369662135671 1.5121094664638 1.64404292555353 6.3272962186591
"RP11-6N17.4" 5.2291781288559 5.23935082087179 5.15769151689057 5.61832545533934 4.92617111008672 4.99332423748831 4.64704913013316 4.32431421790614 5.19427602972832 4.6845156982595 5.63826919362483 5.46621172400945 4.93640000408122 4.41726295526336 3.89017804893129 4.53670091943871 6.10216501632949 5.57658934439424 5.50191667599169 5.3111088812824 5.15533861614247 5.12188007076402 4.96770597080536 4.88756241479784 4.25879159032263 4.7105661477883 4.34967940366171 5.70738913226599 4.0227247599525 4.59869554262463 5.15253172261019 4.72360365087927 4.96852067295214 5.02001261492143 4.86608683954258 4.80376732263481 4.67890121048984 4.74718278900217 3.85080192897396 5.15150181593462 4.18671262751162 4.40119173433085 4.90579209857608 5.67644700696155 6.04591057410737 4.74872262029906 4.84288974844392 4.81878282174385
