"TCGA-SC-A6LM-01" "TCGA-MQ-A6BN-01" "TCGA-MQ-A4LC-01" "TCGA-LK-A4O0-01" "TCGA-MQ-A4KX-01" "TCGA-LK-A4NW-01" "TCGA-LK-A4NZ-01" "TCGA-TS-A7P8-01" "TCGA-LK-A4NY-01" "TCGA-LK-A4O2-01" "TCGA-LK-A4O7-01" "TCGA-MQ-A4LJ-01" "TCGA-SH-A7BD-01" "TCGA-LK-A4O5-01" "TCGA-MQ-A4LV-01" "TCGA-SC-A6LP-01" "TCGA-SC-A6LQ-01" "TCGA-SH-A7BC-01" "TCGA-MQ-A6BQ-01" "TCGA-MQ-A6BR-01" "TCGA-MQ-A6BL-01" "TCGA-MQ-A6BS-01" "TCGA-NQ-A57I-01" "TCGA-MQ-A4LI-01" "TCGA-TS-A7P0-01" "TCGA-TS-A7OY-01" "TCGA-TS-A7P6-01" "TCGA-TS-A7PB-01" "TCGA-SC-A6LR-01" "TCGA-LK-A4O4-01" "TCGA-MQ-A4LP-01" "TCGA-LK-A4O6-01" "TCGA-SH-A7BH-01" "TCGA-NQ-A638-01" "TCGA-SC-A6LN-01" "TCGA-ZN-A9VW-01" "TCGA-3H-AB3O-01" "TCGA-ZN-A9VU-01" "TCGA-XT-AASU-01" "TCGA-UD-AAC7-01" "TCGA-TS-A8AS-01" "TCGA-3H-AB3T-01" "TCGA-3H-AB3S-01" "TCGA-UD-AAC5-01" "TCGA-SH-A9CU-01" "TCGA-TS-A8AY-01" "TCGA-UT-A97Y-01" "TCGA-3U-A98E-01" "TCGA-ZN-A9VV-01" "TCGA-YS-A95B-01" "TCGA-YS-AA4M-01" "TCGA-YS-A95C-01" "TCGA-ZN-A9VS-01" "TCGA-UT-A88C-01" "TCGA-3H-AB3U-01" "TCGA-UD-AABY-01" "TCGA-UD-AAC1-01" "TCGA-UT-A88G-01" "TCGA-UT-A88E-01" "TCGA-TS-A7P7-01" "TCGA-TS-A7P1-01" "TCGA-UT-A88D-01" "TCGA-TS-A7OZ-01" "TCGA-3U-A98J-01" "TCGA-TS-A8AV-01" "TCGA-TS-A8AF-01" "TCGA-TS-A7OU-01" "TCGA-SH-A9CT-01" "TCGA-TS-A8AI-01" "TCGA-3U-A98D-01" "TCGA-SC-AA5Z-01" "TCGA-3H-AB3X-01" "TCGA-3H-AB3L-01" "TCGA-3U-A98F-01" "TCGA-ZN-A9VO-01" "TCGA-3H-AB3K-01" "TCGA-UD-AAC4-01" "TCGA-ZN-A9VP-01" "TCGA-ZN-A9VQ-01" "TCGA-3H-AB3M-01" "TCGA-UD-AABZ-01" "TCGA-TS-A7P3-01" "TCGA-3U-A98H-01" "TCGA-UD-AAC6-01" "TCGA-3U-A98I-01" "TCGA-3U-A98G-01"
"AP000640.2" 1.76824837965487 1.09349610761447 2.51517172944204 1.35467597281417 2.43181971923926 2.52472954300813 1.92618147356897 2.51579603115856 2.63581743026599 2.47723435376614 3.15913293808915 2.10769589217854 2.49303613962395 2.68665900477277 1.5186598960604 -0.693147180559945 1.76882804875633 2.65438555210003 2.4813687408552 1.60416425826868 1.36711182341659 2.98143053945917 1.95766951079072 2.63830688134274 0.331627551477862 1.81072429313703 1.49337335818901 1.99324884240612 1.94130815209118 -0.693146969365471 2.34703575667112 2.72954230167054 1.71020578397008 -0.693147180559945 -0.693147180559945 2.16633902815563 2.37921918555695 2.6034117353246 1.89785112501964 3.5647771163916 2.10531593456601 1.8446743939484 2.74303595288132 2.97252980461558 3.48012081224451 1.57710762838115 2.71738875348657 1.89626871116595 -0.693147180559945 3.00711598311668 2.80511927077186 3.22825630359026 3.1041783480523 3.06966288298055 2.87137747256631 2.34053309443718 2.01543684535659 3.19755507571023 1.93407049848676 2.71198352025263 3.20228465970722 2.93873226413886 2.67964911111211 2.18078110201853 1.38913234468462 3.04908253747953 1.91879497696568 2.44329696129499 1.80753411907905 0.149977477042137 2.3657994926658 2.89257700597999 1.60592332751477 2.69480851356475 2.19460841881346 1.14025145260434 -0.693147180559945 2.7613178165625 2.37540023649017 2.87738941545044 2.27620026559401 2.25133791742228 1.99934738696591 1.91315764806353 2.70077928902782 2.55796156759936
"LINC00678" 3.17530744133255 3.36938656641474 1.69087571098264 1.36234534392983 1.42648169567038 2.29888832302809 2.02663469092943 2.51209409039952 2.64994935401499 1.63227290549825 2.11692970616756 2.70591597011737 2.70090687920328 1.77364239431956 1.91339427979205 1.71140361324753 1.50545458651154 2.09935916002995 2.16310940213328 1.63900033333893 2.70649956206842 2.06316230923214 1.2550824383388 2.79450284783366 1.84488327345655 1.6838661546997 1.96316846669593 2.35516155510376 2.55045899016496 1.79658325623949 1.74854842837948 1.44291730483886 5.44623196962068 2.35662402517494 2.58623058194343 1.65247119035089 1.97964851694882 2.43258321654966 3.12375518989993 2.47820828086043 2.0370051603246 3.02981935024017 2.41911175965153 2.64270786018168 2.64717589620858 2.47427425984986 1.95024003442655 2.01644659971926 3.22928013184726 2.61383739517228 2.35108733192685 2.88000373410433 1.16656282099003 2.32056299602953 2.43402660846021 1.309255562501 2.72406010285567 2.72597166401427 2.16868707270016 1.85047483427225 1.90378964880187 2.19246588135703 2.49753606878912 0.469530621227361 1.95594212988751 2.10733277289478 2.27667915936127 2.7563823486824 1.89371560756168 1.97940309276783 2.5598615731961 1.96801683630428 2.39546454517403 2.66757237882802 2.59444712031975 2.43095934475004 2.38979009480399 2.46743139741187 1.61484860472509 2.70879816233715 2.63269869742375 1.73726970975409 2.79850654012184 2.24929886741778 2.25742051179229 0.840928239729212
"OTX2-AS1" 2.7227377219865 3.10174677308008 2.08408899600015 1.95710011005508 2.6634323583057 2.00807447821758 2.69094648810684 2.75727832012034 2.17724278847656 1.82822946354616 2.5164078244586 2.91413601865455 2.60223537682834 2.41812529979859 2.25820037975709 1.56428990785818 2.36357310801243 2.26788022365261 1.79061400288664 2.38936782818411 2.90735494079363 2.89337727357537 1.71082051892435 2.41944280434573 1.9584024307167 2.11523809341149 2.16198708211359 2.68715115130186 2.89946370359569 3.01845871827048 1.32166446670258 3.01060612586028 3.69882383343281 1.91186182203165 2.20065447090274 1.89282263068113 2.27053632197771 2.64513955987584 1.91350289232714 2.77276356145701 2.14508918039529 0.586736400357717 1.92763401189003 2.3444313814263 2.31472754319699 2.00656041411115 2.26072038008156 3.26327232730572 1.72524549645336 2.20146402501629 2.58346456232997 2.51735584470825 2.48095681631919 3.29031526878005 2.70817765908843 2.14977051407918 2.2941415790587 2.57829749375196 2.35992841753236 2.12750959673292 2.44367984278084 2.96949084082331 1.96908603880246 1.98517134309581 2.60582128200522 3.02989079886259 1.48167893541092 2.60327180205121 1.96053808122974 2.33830402950066 2.85502900579539 2.28470810248476 1.43861383994503 2.233430374477 2.50371932276999 2.07551353672452 1.95308228323631 2.71395549688878 2.11720370401475 2.36419669337303 2.48082837039778 2.97900115018436 2.67866049859986 2.70981537938191 3.02400615925767 2.63946104591031
"URB1-AS1" 5.7792927950645 5.11101942455687 5.17926803429682 4.53358592557351 4.89637507240961 4.97122231796657 5.33938099417782 5.18362515616453 4.77513030928943 4.89779867114807 4.83641223910947 4.68868025895594 6.40924550384206 5.67413326673914 5.65377269863511 5.78869615063295 4.39211029599978 5.09331609046096 5.29454351381184 5.73031713947361 5.72289117113779 4.25962305254531 5.20179465723032 5.17134109510555 5.00653365176464 5.29276318358448 6.44940189519282 5.09870835828295 5.11709237945782 4.24557089368614 4.7460702554411 4.93252045357668 6.96291244084979 4.87958933239209 6.43595271562226 4.93123818909662 5.1756879031121 5.31746451766976 5.7018452905586 4.81727824980931 4.72615802828182 5.21685386518516 4.86096284498869 4.50939161657803 5.5711451135203 4.40713163086482 4.72221765501019 5.46398318283635 4.88084058752624 4.26007065483177 4.24309277514272 6.41434774167648 4.89651297253792 4.6357497413952 5.09602516300213 4.89729103305111 5.81213495419252 4.16980643968816 4.96322465589394 4.85129884356402 4.95634917665926 4.12072498282574 5.14179106691052 5.84674929075487 5.14156752085664 5.11728846165442 4.96198520210697 4.47262620434864 5.2795875364673 5.48541379399468 4.45704901269317 5.60584528414758 5.07943420460405 4.8778595526479 5.42974748830538 5.20060789537118 5.66466066964733 5.53761333041061 4.79075706076307 5.43403553497954 5.80217181011233 4.89578665680643 4.59687630513073 5.10498870692228 4.55507832264185 5.08650425757311
"RP11-428G5.5" 1.71902619713752 1.34552144691663 0.27168134937186 3.50639776329726 3.98253382552492 2.45319208195577 2.18916067825866 6.14097726412119 1.39206691129323 1.44688255698377 1.56422482517306 2.38007171514388 2.27867939528078 1.65725550741741 2.81519293483613 2.17479654918454 0.316956752077194 1.94550581229499 2.14255310633311 2.97109268817323 2.96695065063868 2.59415492985423 1.36943674193672 1.59875274669241 2.1236819743801 4.17547990492304 0.583373377463733 1.82940554318094 0.342890039172277 3.0524484283031 1.18580771034413 2.72852065894774 0.902948242513888 1.98310199605036 3.03868835004156 2.19381699531452 2.48347615257828 1.45478433825435 2.42623203690759 0.849181889496004 2.76139953017013 -0.693147180559945 0.408836980702309 0.514971718175005 -0.693147180559945 0.370230048850478 0.959980971409991 1.23056602357051 1.32999750065059 1.05437059633539 3.74947329558529 0.597509343959235 1.56876592699838 2.50751303971896 2.21019849278652 0.937157561384717 1.48261983631531 1.43435539497107 0.284279578288061 -0.693147180559945 0.542595706799434 4.2532413140925 1.0238076267828 3.13418181349654 3.21806322883338 1.33791510929854 2.59848661960605 1.7056509356564 0.282252474780053 1.40029214977123 1.81487469125175 2.02011523483721 2.16230895885557 -0.693147180559945 1.6120642037192 1.8763174545068 1.11467745004322 2.30780426170895 0.933588968621667 1.01096336704082 -0.693147180559945 1.42713576793854 1.83047731528406 1.63498050485175 -0.693147180559945 1.76101613083044
"RP13-977J11.8" 2.36632821316435 3.10059779508734 2.71595478426341 1.10698727319463 1.55148605780207 2.84421700234393 1.64520359786869 -0.693147180559945 1.75522263110902 1.74916216184317 0.970583625979053 1.56737189503543 2.80806165549846 2.97115096440953 2.4792867772277 1.65690960155014 2.39564896304199 2.70391874724849 2.85839772865677 1.00680783150583 1.39868165462752 3.07199812182114 2.29667973357339 1.34420696787423 1.66823019962227 1.44532945214905 2.77289386536438 2.55841995625801 1.61841134754935 0.539828263575009 2.17702061930007 2.45166573458838 3.09718349012581 2.0932088892158 2.94577019073829 2.09463128608193 2.18054863115103 0.368724973888283 2.12421175480056 0.34985850547405 2.24472462836924 1.0604620037473 2.25608001264836 1.04632985184791 1.92642468355313 0.873857191727361 0.442004915777722 2.53425036437765 2.16362008999004 2.02952943418299 1.13940811995544 2.12888828273675 2.42052813754055 1.10627567426317 2.45982674252446 1.52723611165203 1.48261983631531 2.74470003763892 2.26351658318722 1.33368267824365 2.20202064577352 2.0965427267886 1.76281224993173 0.451070600936627 1.38556886053648 2.17221712334059 1.73648476396687 2.52668202286404 0.766503108797206 0.522039485861465 0.487389944399888 1.2575507127748 2.71218175408896 1.09871345148362 2.9878042255498 2.04579411253339 1.3604925726915 2.66683197890391 1.52327931827907 1.44623141760354 2.41691518297364 1.88877212627513 1.62717769166292 3.62527020740477 0.974681455388171 1.39762106990614
"RP11-474D1.2" 2.60710631506273 2.21510244304497 1.68100542980755 1.79395745081733 1.47057662421434 0.996473727682789 2.04342509756405 2.02414962028251 1.67165863719047 1.16676820757559 1.9695779869009 1.5459261740434 3.08161446466399 2.35431604564979 2.17720296900511 -0.693147180559945 2.05515920149573 1.63961326267848 1.52161812296146 -0.693147180559945 0.843915450288422 2.0838790492513 1.24034738151679 2.43802223773113 1.68417477419408 0.671651947250663 -0.693147180559945 1.63502134457279 2.13551668523492 1.72937243159222 1.65538107322313 1.58178167918527 2.76377363445781 1.74959074895247 3.47606111920075 1.64153689907809 0.81091638555807 -0.693147180559945 1.36037590864076 2.07596139535965 -0.693147180559945 0.617514720852828 1.35274640052137 1.5914027315678 2.63216319151241 1.44527488795277 1.68851366470595 1.84085352173655 2.18046516827206 2.10583788954838 1.9287744181525 2.18465135071876 2.08964143367886 1.93155453150602 2.28720969642471 1.9335294659509 1.11406795486419 1.65237791887212 1.04657433589997 1.24910150509426 1.19411951633931 1.90572550305758 2.58382721148502 1.79518781733463 2.25912732417896 1.14401656784907 1.55256672122976 1.19294625386083 0.861634184555638 1.55965441768078 -0.693147180559945 0.497059783747676 1.28165017141886 1.27579556495609 2.63437711978019 -0.693147180559945 1.06155499243554 2.343639325266 1.43694249455652 2.45510285235023 2.27929797951353 1.88005080107731 1.19927644875581 1.5807080300971 -0.693147180559945 1.06076666199967
"RP11-90D4.3" 1.54273520965024 4.5543193868089 4.40855080803871 2.53724545320724 3.18114238914645 1.36873387751089 4.53913672738431 4.52904178874577 4.46642023281171 2.62578337201869 4.3663470250037 4.85597496478629 2.43220309442657 3.66170265382262 3.58328474250813 2.47894279734716 3.30246420439791 3.21213458640611 2.96450099394726 1.08903301557285 2.22661221613969 3.99731536041887 0.192715174889066 3.48266829753395 4.38072542499157 0.246338322182654 1.70700948385799 4.96116101826086 4.46046936819993 1.41324267590369 3.07802691885411 3.63589386093593 2.42716692101411 4.51130951846368 5.55865441300786 3.55471642560635 3.0861031030936 3.40833449137564 3.70141261570181 0.98151617770721 0.838292448562473 1.87046770624574 4.236106108764 3.55355166862302 2.54330528923451 6.8933970949612 4.04499144417715 4.72697944248601 4.39890887241629 4.16613761270304 2.69107637886483 4.00815370247667 1.91616396772933 4.35591360684833 4.18415195537654 4.06484446187849 3.77738949005756 5.71754481374882 3.86537926265156 1.68751839667115 1.3133841974979 4.1021518438126 4.72272059744235 0.971256525304508 3.44893485479415 5.35907741052422 1.86960703294256 3.84040855811234 1.60626957061882 3.0853815338427 0.87457740219612 3.66108373684882 0.597301531795924 3.65680846763433 3.07336379368567 1.02733970662723 2.90032442863612 5.4028769513217 3.49054283563764 2.36412760693888 1.88119890141637 1.11068865050734 3.28055424278146 2.88823362564129 2.81735232509054 2.70583684182739
"LINC00937" 13.748499339155 16.9911165628251 11.6294118460668 12.9769313417855 11.8274845148129 9.75100921559978 12.3314006349321 15.6525284768057 13.65474260408 12.5517576606554 15.2579440317445 13.3971781880668 15.9447358591861 14.4965058667585 12.3860846526521 9.01903470115458 12.9010605454179 13.945069490444 13.7005323560108 13.7325519153133 9.79730832374143 9.6911020976726 7.04366362852721 13.449797311316 15.9485174453627 12.5456424520547 12.496902641281 14.5304823072165 14.603023431283 14.1862234244454 12.1598121714266 16.2493251302971 16.5160589369202 11.7382712714288 14.2533878130419 12.2567407482165 12.4216528334609 9.80712969564953 12.4954021951449 9.66764886308677 11.4334062601867 11.1779802212414 13.3241442868551 11.9309225754434 11.0976199178067 12.1181656557515 9.68983598794198 12.611007221681 15.4982206430887 11.679853843457 12.1939490109791 13.3499989819094 11.6387913373088 13.6609614592606 9.57912382399525 13.3374377041703 12.2504852854268 15.7826997578181 12.2472989310366 11.5127231228605 8.65522526926633 12.8549962286683 13.3046674301874 10.3448044744765 13.7537949670588 14.0129689749387 11.6949683876336 11.6724786877381 12.5792420198645 10.0659678899092 8.96079086433762 10.9403597145303 9.49726060319048 13.8308221598758 13.1720502283444 13.8114884707871 12.3667805146387 14.6755540402915 11.5833172861802 15.1191337803178 14.4263950866257 11.35529771107 9.49485739304031 13.1899438163812 13.2490931186679 11.0800718286019
"RP4-809F18.1" 3.12886396599674 5.82262875457848 -0.693147180559945 2.50833088158608 2.57683465539045 0.856214897578308 4.85087462852406 2.26157373298124 1.59004023145158 2.39785586648188 4.13588709656598 4.97521181754454 3.93988885279539 2.33348928568276 2.69401471897962 0.522222813434213 1.13745779717832 1.7144021796692 2.14255310633311 5.59025403606581 1.39868165462752 5.18487437923056 -0.693147180559945 4.37489803598099 3.52986679532572 2.18855512665585 2.11050909807774 2.30760281370725 2.71099393561533 1.07548843910544 -0.693147180559945 3.00800473917046 -0.693147180559945 2.57906723358144 2.60029548116128 -0.693147180559945 0.434308520984267 -0.693147180559945 0.902830568186177 -0.693147180559945 0.574831383597053 -0.693147180559945 -0.693147180559945 0.514971718175005 5.33138202685199 3.69681894060569 -0.693147180559945 0.470399952181519 -0.693147180559945 3.54015927375683 0.810905991024136 -0.693147180559945 -0.693147180559945 2.69445450930541 3.64850304512181 1.89584098937828 4.57275287040753 3.04966855139185 1.96437225212144 3.60400019361616 2.05704272480642 2.0965427267886 2.89086804603649 3.81638549194753 0.317926146536445 1.534469053705 3.6039057503919 5.07303389359667 0.766503108797206 0.522039485861465 4.75952357028792 1.8769572614957 1.42082268161379 1.34384030766775 2.31954377430405 2.92252949891194 -0.693147180559945 -0.693147180559945 1.52327931827907 -0.693147180559945 1.89020078950658 1.88877212627513 4.22237098733607 3.87017797704116 -0.693147180559945 -0.693147180559945
"LINC00925" 3.34315101459413 2.84496417099368 4.69932425160688 3.18292538164064 5.79530668421517 2.53787614540932 3.73307857449389 5.12692491856963 2.31453700886514 2.72498273678096 2.73095754521133 3.36477572932995 4.19193739898881 2.50260235608765 3.82767470325883 3.36586361185909 3.1440023983117 3.90094139943884 4.11231024366207 2.66775325068914 4.74414454322884 3.5133834717019 1.87877020839319 2.79989987372185 4.30086339409094 3.66895468024218 3.22561811358755 3.27560043602875 5.52785441620057 2.7139359287923 2.70705568373181 3.03440729442962 4.91422502685526 3.88033613152958 4.97396390537766 3.25516222409849 5.71479230956448 3.56240303919891 2.98636624952575 2.46801104502191 3.04114982261208 4.19679072712568 2.89318926321424 3.08808191605918 4.73836537200369 3.31301432325662 2.27436083277976 2.76687740575212 3.15560530212713 0.561052047211538 4.48451069164243 3.78374280257297 3.42886512232564 4.35031382531334 3.69522711010675 2.91246869171009 0.872356068422272 3.5016016804529 4.40183116329709 1.38202743420614 3.55324744502507 4.33497665488995 2.92426832336546 3.67549361552894 4.95729647458934 2.9413822752581 4.00482433689187 3.71160283034205 2.35357287742641 2.29379941285209 2.54350227471031 3.65666312162708 1.57446429338907 1.14491606715647 3.68388155645589 3.30631207565438 1.70927027537672 3.4918677201287 1.66173636357485 7.52538082280115 2.93715428603692 2.62742371574459 3.99200072913887 3.02644133587557 2.64780285084749 2.67643152209785
"LINC01531" 2.50863497319039 3.16944513623783 2.83326213515397 2.88885305113477 2.96857533806847 3.07311095314654 2.5726192663482 3.38682827309276 2.88161152582857 3.00287666632583 3.26811186473168 2.9901084141421 3.02534662224354 2.85631754962592 2.86761506841867 2.29693855270524 3.09382384412224 2.77538078003838 2.88062643938482 2.84420658099789 2.81015715542805 3.07550560418585 2.75860280741524 2.78516197229028 3.11496943750742 2.63073922719396 1.76559130370967 2.92844319891116 3.2142986139046 3.27478687784508 2.61178840376401 3.3459216332541 4.01876577242192 3.26602409725023 2.20657011115873 2.46786176484075 3.12232547201261 3.42094896854535 2.91197140670743 3.33080623528991 2.66363804264608 -0.693147180559945 2.95317876886528 3.15169778506562 3.04526925957683 3.28289128073166 3.32684968019153 3.27477133101115 1.99004381958329 3.26001862693176 3.02058475913695 2.90450801178909 3.3684799219155 3.10509142045121 2.76939191926625 3.03692675933716 2.96378563687245 3.38328629335378 2.71293646460992 2.98258022606521 3.31016419177727 3.14631101782702 3.06056129425222 2.99289620045126 2.8810245653224 3.32223410792009 2.71051326733649 3.20067259620137 2.74474462509572 2.50254542189438 2.43320413482703 3.2385392003193 2.36645614717353 3.37533113596183 3.21576567659422 2.50122819837224 2.43318182541885 3.09200639815742 3.16591529183046 2.84653367587416 3.19389866975904 3.41849687527362 2.98993596006661 3.47020803833637 3.07766960998234 2.54029402290386
"SNHG1" 28.9179727474685 26.5608833387859 26.4292822707153 25.4973031514247 25.6419396829688 29.2076699539478 29.1018180508411 30.6168012018574 28.1102122411317 23.1741254966312 24.2001256574545 20.462823998227 18.7028774940436 25.2424513365243 23.2805410941457 24.8246018035512 31.263024931798 28.878386556253 24.4776016557956 33.4743181308344 19.0740162618295 31.2089118713567 28.6944045152112 17.7696614089454 26.8458980193396 23.3435579687025 30.9363377628706 30.0076935209437 23.2751445427448 28.0152647375498 22.181987645881 25.2418840226041 19.4884104807024 27.654802574456 23.1363407705102 30.4477388655058 26.8386485570559 29.4877638064508 27.6215493130238 33.9613061200727 28.9005842805775 36.5751555437259 26.2885722181361 25.4232660289434 23.1328692572136 29.6376080001454 22.6424891811543 32.7819486547484 41.3655956332664 30.4651430257335 26.7217086512872 23.2480637938661 21.7009820551851 19.1735860486412 25.903700025099 22.2429816000723 22.3244378918754 26.0586705920826 34.7834941970776 31.8258489645157 25.8745687689009 24.6009243299278 27.3995973115819 17.8597341771362 29.9138292183907 24.1020147743963 19.5420640873351 18.2591491855691 25.927558253976 23.6549530661218 30.9304156122519 29.6236020758771 31.2083989674887 29.981126110711 23.4635183826238 33.5618552041281 28.4423746746303 24.6809495884618 26.4445443283382 34.1204773583986 28.4622688914506 30.8143493872435 27.5436712455655 25.0105237549478 27.2167603754034 16.0156518736416
"RP11-598F7.6" 3.19004483944923 0.0816234130177913 2.33834188611001 3.4415347222906 3.05310736757533 7.91632685393285 3.68590219056563 3.01937819504723 1.55708430402839 4.4614053031315 6.41156035226277 4.63530260300258 1.93860697773812 4.7695972601971 4.2528947574212 2.89240078841034 4.42072242100769 1.25235863173504 0.461757779823178 1.28239828702194 4.43697155626153 0.952729332915528 7.59921454267929 1.93445737048889 3.59677196603858 3.50995936231845 3.68538149691613 0.520307822785587 0.726595319305524 2.23728269612841 6.89204930632687 2.11290087752959 3.37878823635389 1.49923860138286 5.41687988901356 5.56617700717162 6.34563851547707 2.07731062914312 5.35501252741992 3.94934739256119 3.36408272565636 5.53868397947142 5.21416308866414 3.91319777388975 3.22162231614529 0.51408125084944 7.37625096300859 0.30057429128853 1.47047290943009 2.56736544006669 6.20170742888004 0.449536968817876 4.5767838437055 4.17536938745551 0.877292695490567 4.65619008779645 2.8342698625986 5.5266013668238 2.57854387163881 2.00001303560067 1.19427611716957 5.72610256804343 4.51738387673038 0.970542292965582 7.47461940885621 4.04350641263641 1.04442469685233 5.72446191583824 6.9170709560784 5.51576117363135 6.29070690922521 4.14253908421052 3.38340485144754 4.78725032213788 4.81256469552352 1.49752060684034 4.07648754832801 0.687441464725865 6.57424865889095 4.65465007565252 4.66973374655335 6.01530297940979 4.24185309437137 3.84257165213652 6.50011240585118 9.47754680858914
"RP11-551L14.6" 2.36632821316435 2.35333195293056 1.07722058695755 2.08885848468442 1.71598873077733 0.856214897578308 2.67732941787946 3.26347940257521 2.61825959484471 2.07940283906119 2.41568360968336 2.29725805813553 1.97395102094015 1.79513710887855 2.30531059814454 -0.693147180559945 1.88867477768469 2.60227037010834 1.60063991460055 2.24573981179664 1.39868165462752 -0.693147180559945 2.37949095712819 2.45248215097592 2.85126768636522 2.18855512665585 3.05273516268747 1.21345500334553 -0.693147180559945 1.07548843910544 2.36733066202234 3.12304010751629 2.33547103267958 1.55356108066515 2.84332550667511 1.5549166722277 2.05505481687404 1.82056383631916 2.12421175480056 3.03086140621043 -0.693147180559945 1.0604620037473 2.14482315633951 3.27029132900132 3.43565116804548 1.65638609802021 3.87145207277207 0.993721471848475 2.61184290732484 3.62787158422017 1.74917141648026 0.597509343959235 0.45436956695444 2.43653365311266 0.799084867514297 1.52723611165203 1.48261983631531 4.65516906802947 2.93032385101314 3.40634878447236 0.542595706799434 2.33410969852456 3.11690882337879 1.31102550551662 1.38556886053648 1.33791510929854 -0.693147180559945 0.406127272971382 1.69684071620251 2.17455071869505 0.487389944399888 2.74624387531375 2.92866398821089 4.16936632598778 2.6418709494675 0.534082943135981 2.28694447022295 3.06065087139815 2.49159452769609 3.28576976838806 3.48534439513328 2.99852770988607 1.37171807609044 3.11304633226564 3.34829566448392 1.39762106990614
"LINC00346" 5.63123370893942 6.99686929544949 5.56382565399891 6.4104243650595 4.47131619992806 5.38249998201433 5.81976131136659 4.79188233905204 6.17547462730377 4.67566550006546 6.62982257748615 4.91378735441833 4.73344229000664 7.44750629153764 5.75220078532782 6.03131788964481 6.71522168273124 6.9164889416339 5.48707407757404 5.4557259022471 7.05999646614395 4.63965771804214 5.85547511603268 6.04864179399498 5.78535777547136 5.98468298496977 6.76198327346954 6.7748097917893 5.58271472230471 5.18101159493324 5.50287360851008 4.94208005630282 4.96836547631841 7.55354127335108 6.79718363659873 8.03818819462912 4.9643492034133 5.61506547644277 7.36308817767163 5.0790704928815 4.4131302605285 5.24026368658992 5.8384097923496 4.80819490072369 6.49771641993402 6.10194489883099 5.58224661216019 6.51497565317827 4.25920972811516 7.21287434646735 5.29893292990534 5.30387950928948 5.99359934316956 4.87062148284321 6.41243895052778 5.81949832874758 5.13968281419021 4.49580792168603 7.90601322340792 4.58268293281838 6.04508456278463 5.51676153913099 6.70568964291173 6.3682623725273 5.87755232375324 7.56643194482873 5.60315565686192 7.32058216981971 5.688146675998 7.86099090359868 5.98236917833778 6.0492444147472 5.0668236023056 4.86183792164294 5.59373424225344 5.18896846992508 7.30547605783302 5.41230916926206 5.55191918360413 7.07499824661351 5.32847966811666 6.10673332546618 5.34587453213469 7.04744448505049 6.35028368858088 6.69470245758945
"RP13-977J11.2" 4.29917392787297 5.44950551473635 6.0901953800742 4.72252542933874 4.92128410337818 5.02137721150788 4.42891921925648 4.24816701952058 4.00931182813029 4.25201931920148 3.71722891255191 3.7909650495276 5.89602485173175 5.31276747765956 4.78407886586684 5.10789580839943 5.27831502379318 5.24131272092353 5.31666233793974 4.53613408391014 4.99197857834636 5.8398179642826 5.20179465723032 3.61594803390329 4.91102232015764 4.49314511346242 4.84515678506415 6.38293852525325 4.65430875578522 3.50628473116362 4.39354207711137 5.6459004636096 4.51059358781797 4.94187935574213 4.91750360790706 4.37280008541734 5.53387403030019 4.47188870520826 4.56308583077978 3.03086140621043 4.34523107952496 3.92477734282413 4.10765525948714 3.95389426877322 3.65556907928137 3.67302381035 3.84921587190972 5.56586171212974 5.72774855720832 3.70850700594629 4.69131687832304 4.5849815299432 5.07955062075723 3.99499693472629 5.34254537146299 3.72700108278843 4.82665060512551 4.68488213455761 4.58801301258835 4.17901557894375 4.78837265537938 4.67685626225319 4.91826553512178 3.88464452082053 4.95675980224573 4.65991489132248 4.88675208329388 4.29827173682708 4.21087040086797 4.56977501638128 4.49554331327333 4.34283782635807 4.73053583708825 4.11644387352482 4.96724951463636 4.80642958793621 4.94037469260209 5.31666830820997 4.9378228659897 4.78463021487823 4.73385281721603 4.14050760208368 4.63099542118365 5.44159728932062 3.77290935487162 4.10717185165759
"RP11-278A23.1" 2.64814869159163 3.95964743670308 3.11127466819134 2.43967444287278 2.69849319599611 2.23742081384781 2.85770069122959 3.07988012210449 2.51731402873974 3.44305905265841 3.5503828143547 2.29901928671329 3.60271686738008 2.91676335030024 3.72613540466038 3.23524673969263 2.672256648104 3.35599254955802 2.68361145537305 3.37100646196545 3.67933542781 3.73709346761534 2.29950015597194 2.35454759799768 3.35183161690321 3.6387922313857 3.60224897253786 2.66257332052888 3.42006637487918 4.1750055529527 3.6958423154233 3.50845328761184 3.82593465354773 2.87908819610762 4.44104181593485 2.10895616318555 3.67149664104766 2.72278156421057 3.64622924131637 3.23284664669464 3.39788928466117 3.46526966336529 3.65207385180532 4.11967516047838 4.18205105865929 2.57740206075489 3.46988402471879 1.98485766634063 3.08333760475734 1.79742066299564 3.66517181074516 2.18730185231778 2.74693488914462 3.22719400346451 2.59919267482776 3.56851737317255 2.93056906289559 3.88228702418294 3.40741695883974 2.64454886762842 4.21458738186705 3.42176978028036 4.17738550797127 2.6492805695186 3.36892913907466 3.35723523375632 3.49280390584231 2.252882605431 3.14655195086239 3.83594461799877 3.77146625564726 2.69347567989927 4.23089773767128 3.14607007514281 3.15851552460067 3.20477765816564 2.95531522863913 3.16746632500686 3.16513439192386 3.71105830810708 4.28115716002178 3.79328651601078 3.07196537616082 3.34387435999874 2.81631999703734 2.68723444648578
