"TCGA-P6-A5OF-01" "TCGA-OR-A5LJ-01" "TCGA-OR-A5KV-01" "TCGA-OR-A5LG-01" "TCGA-OR-A5LM-01" "TCGA-PK-A5HB-01" "TCGA-PK-A5HA-01" "TCGA-OR-A5KY-01" "TCGA-OR-A5KX-01" "TCGA-PK-A5H8-01" "TCGA-PK-A5H9-01" "TCGA-OR-A5LH-01" "TCGA-OR-A5JT-01" "TCGA-OR-A5JS-01" "TCGA-OR-A5JQ-01" "TCGA-OR-A5JJ-01" "TCGA-OR-A5JR-01" "TCGA-OR-A5JE-01" "TCGA-OR-A5JG-01" "TCGA-OR-A5JD-01" "TCGA-OR-A5JP-01" "TCGA-OR-A5JI-01" "TCGA-OR-A5KW-01" "TCGA-P6-A5OG-01" "TCGA-OR-A5LN-01" "TCGA-OR-A5J9-01" "TCGA-OR-A5LT-01" "TCGA-OR-A5LS-01" "TCGA-OU-A5PI-01" "TCGA-OR-A5L6-01" "TCGA-OR-A5LE-01" "TCGA-OR-A5LL-01" "TCGA-OR-A5LO-01" "TCGA-OR-A5LD-01" "TCGA-OR-A5K8-01" "TCGA-OR-A5KZ-01" "TCGA-OR-A5KT-01" "TCGA-OR-A5KU-01" "TCGA-OR-A5L4-01" "TCGA-OR-A5K2-01" "TCGA-OR-A5K4-01" "TCGA-OR-A5K3-01" "TCGA-OR-A5K5-01" "TCGA-OR-A5L5-01" "TCGA-OR-A5K1-01" "TCGA-OR-A5JZ-01" "TCGA-OR-A5K0-01" "TCGA-PA-A5YG-01" "TCGA-OR-A5LB-01" "TCGA-OR-A5JF-01" "TCGA-OR-A5LA-01" "TCGA-OR-A5L8-01" "TCGA-OR-A5KO-01" "TCGA-OR-A5L3-01" "TCGA-OR-A5K6-01" "TCGA-OR-A5K9-01" "TCGA-OR-A5JY-01" "TCGA-OR-A5JO-01" "TCGA-OR-A5JX-01" "TCGA-OR-A5JV-01" "TCGA-OR-A5JW-01" "TCGA-OR-A5JM-01" "TCGA-OR-A5JK-01" "TCGA-OR-A5JL-01" "TCGA-OR-A5JB-01" "TCGA-OR-A5JA-01" "TCGA-OR-A5JC-01" "TCGA-OR-A5J8-01" "TCGA-OR-A5J6-01" "TCGA-OR-A5J1-01" "TCGA-OR-A5J2-01" "TCGA-OR-A5J3-01" "TCGA-OR-A5J5-01" "TCGA-OR-A5J7-01"
"LINC01541" 1.31746105846829 1.83720316408435 0.736740690094348 1.4728419327066 0.470581600380846 2.27224557636435 1.91645633016132 1.32720419648095 1.50349681893089 2.02692903143098 1.84268028532231 1.4252847919635 1.1933325796839 1.49483702538019 1.1075431664469 1.79558632365111 2.07360387257767 1.56639139739914 1.71980509226951 2.33548371253403 1.79074828173895 2.50070784731513 2.00101186584358 1.84995878521076 1.78010816443947 2.18951343225962 1.22319054735662 1.67011436083764 0.602834479537171 3.20044439285288 2.07017613473489 1.37387471433738 2.32254124901141 -0.693147180559945 -0.693147180559945 2.4631842825473 1.92975917856286 0.626727843302463 1.29454855568162 0.788685270673567 0.443189813670421 0.942632365461422 1.4183018626026 0.3174246864591 1.66594083716186 0.660474157230921 1.71168931024851 1.69951300525655 2.11477522624266 0.918660917799712 1.48999310889162 1.30352062706012 1.95575621425613 1.5589417049358 0.941113326633754 1.82484797660382 1.99738594365604 0.454425017280984 1.6854335073214 1.75436393481269 1.8072173700809 1.53418519400915 1.36251867178708 1.23496989962656 1.65885390006759 2.08013942410757 0.463330811268079 1.31424284864687 0.491831531050772 1.32065613095504 1.72695479751521 0.930812464731657 2.1796056755431 1.30327233216781
"RP1-140K8.5" 2.1200241421988 2.66991107528746 3.00943869882328 1.50393054859161 2.21994148512639 2.09069320171401 2.68033163673179 1.54767720061969 2.850456068629 3.15111752591926 3.10436443677474 2.54449255732739 3.27464792562917 1.50933578795249 2.63482464991707 0.740052435530996 3.55914672367651 1.03078132129848 1.21955494145727 2.49468070069905 1.20957119805304 2.62465495251456 3.20513229788032 2.25421057330512 3.845752936641 1.82646318249596 2.89652641960376 2.52881155175288 3.22892910553121 1.36168477813601 2.67477554668678 1.05851597894214 2.2921159780766 1.12303280998438 2.70572359629721 2.17526888153706 -0.693147180559945 2.78095559045237 2.9256019850284 2.62046586959071 3.47003327185588 2.03629887696522 1.44737538711856 2.4460543985537 3.03977400665786 3.25551078373537 3.16083418125874 2.61933836176111 1.52893478053264 1.94162365759896 1.76684202942209 2.56695346364434 3.05270589398805 0.921575680343165 1.45652405012677 1.6370762685845 1.65652606311347 2.00097404746443 2.3992830955121 2.81726686113613 2.78411788052161 2.58261560040028 2.13494438763909 3.80016732048517 2.06917211445 3.38693226362739 2.17461118502317 6.27668003344007 2.16124093853664 2.71928686090251 2.20445137065783 2.42592334020077 1.97477019064694 2.12029718799363
"RP11-573G6.6" 2.65815488672801 1.69234613475957 2.44102771599186 2.17576609287787 2.26889961472334 1.56502065802151 -0.693147180559945 1.78732092241462 0.231606657570894 1.72620132125443 1.19348146388689 1.85378732742254 2.22917979678497 1.56081058632293 2.1169082358672 3.31336905129535 0.813253109570097 -0.693147180559945 2.87570096002514 3.47437628910997 1.59698975480617 2.34811040474981 2.15544927156556 3.58631287297759 1.40945060360999 2.4849238050329 -0.693147180559945 2.01093277819056 2.42540390537264 -0.693147180559945 1.82843289473888 1.96308717008265 3.55185878926476 1.67798315713905 3.45141947510602 1.53670651596475 2.62924081733624 1.93254573785854 2.06201176127976 0.75739985794411 2.04631725369759 1.90213548225336 1.39590742978059 1.53916286047087 1.26721751808937 -0.693147180559945 -0.693147180559945 1.46535089712137 3.33730605223362 1.87117345537802 2.6560921765708 2.21066194634383 2.10466500878807 3.23799856651973 4.51833137688527 2.33706223414057 0.244788199811123 1.74280419266722 3.44613714294868 0.406355566375295 2.76536585874587 0.758459258866011 2.97078390857452 0.359188640918542 2.14575539514368 2.89638917359155 0.383827231269513 0.717027274752831 2.58504507013117 2.27326577010305 2.26482335948986 3.31199780381692 2.94712545429353 1.17159254337449
"RP11-669C19.1" 2.08079983331202 1.92299435560717 1.48685355170846 1.45320198392881 1.26870714396997 1.12156818835764 1.46705914511788 1.52715804426888 1.0231238391718 2.20078628654941 2.26127040093004 2.57325846267315 0.393616811994756 2.32662081963642 2.28914550738639 1.77170122948983 1.5867998875762 -0.693147180559945 1.97458223555033 2.34473691220825 0.327596535431538 0.770553720434911 2.57637733362394 2.10877605161443 2.039584112806 2.17539972008089 1.16042646244668 2.15547575497964 2.0418084997934 2.80886195718625 2.87200271180593 2.10715690481726 2.38815485482444 3.67219003595189 2.11158008638971 2.47741576028309 1.46280828999209 1.11933886445524 -0.693147180559945 1.32586664329209 2.28317097527816 1.90213548225336 1.6145875451453 1.34248603530353 2.41397924236174 1.18401363581148 2.01451503101876 1.66512377728275 2.40419014055882 1.95946163350536 2.20693634446641 2.02209855594881 1.27584918073149 3.36083611067375 2.07234999430384 1.15894741466748 1.66420807700122 1.54130335125808 2.67662037317145 2.14132305070763 0.238420287064614 2.09097468022106 3.0265173323486 2.7940344843548 0.332376263653588 1.80873934138229 1.84171576016091 1.47495464623176 2.07261840203247 2.84462546247117 2.56103508127589 1.86974502880008 2.04307849722729 0.167023445439944
"RP11-85A1.3" 1.0998197500847 2.46586176837802 2.96171781384022 1.61584617166574 0.931179834957531 2.10523022745167 1.46705914511788 1.78732092241462 1.76205022466733 1.11829522285985 1.19348146388689 2.08754375849126 1.89530368622089 2.63167263358046 1.78570677982362 2.90407650208091 1.5867998875762 3.64803732759616 2.4010034988688 2.51903701451259 3.33279358685336 2.62377688552507 1.41442466950177 1.15903201569224 1.77335082822624 2.43021333088759 2.42171618068085 2.39383461421823 2.1866449532559 1.7687766067958 3.41000682411132 2.44542602383741 2.3119298051964 2.32331775691707 1.12723046747824 2.47741576028309 2.0963155973343 2.37502801274312 0.679227744764796 3.34131649636403 2.38342043271615 1.90213548225336 3.2973092141093 1.8445039933227 -0.693147180559945 0.633254470547426 2.74043772776291 1.46535089712137 2.71698613070683 1.54695385888069 2.38004582938084 2.02209855594881 2.10466500878807 3.44195217622237 2.84768481303039 2.24657097677423 1.90491044996561 2.56587366113855 2.67662037317145 -0.693147180559945 2.55006064018086 2.33310511878643 1.60387921946428 1.19286154957435 1.91101424505683 3.02090370834135 2.57128261242675 1.28000842505528 1.92890108891797 3.57820136802494 2.68164524187392 1.70272214464233 1.73220169155693 2.90286732224625
"CTD-2313J23.1" 3.58505877597581 3.57496851125258 3.08265063885037 2.85565773509856 4.55378850884885 3.32281130791283 2.93542700658516 3.37249281789679 3.92686465266925 4.06599178432677 3.56919025152782 2.75884707813141 3.26840104076679 3.46405225443097 3.24845737951946 3.46153671071095 3.35289933861855 2.95845339890675 3.14693273904492 3.65119100336352 3.38587903061265 3.56194289065703 3.32070646424935 3.84535966463903 3.75943767447912 3.32732200583152 3.31388248264906 3.24422893095981 2.76069705932654 3.08848810513086 3.49683698810486 3.40301783588241 3.79914880499808 3.86003450894876 3.40684791273517 3.91033981065438 3.08035104936891 3.6341269019247 3.44921389367491 2.20473012000312 3.67169229335422 3.73016748571113 2.79366321949907 3.49832023192466 3.6728845023868 3.48405765480443 3.46497177521695 3.18280644472225 2.78585319140469 3.4309079675175 2.77507132236003 3.02298108379727 3.65540919089445 3.80959212736211 3.23429273063029 2.83752579001393 3.54271852280427 2.90488537228306 3.22074704493037 3.6562239691885 3.68591526716926 3.06907577646128 3.71768869173769 3.47054353252189 3.58911800289551 3.74403345036211 3.20030870152262 3.43210424183163 3.24799503356677 3.30467108655208 3.45854909061279 3.5937679123076 3.67111272124104 3.49299852298919
"RP11-384P7.7" 1.82954261683538 2.75423981455159 0.727192286468627 -0.693147180559945 3.94036808347792 1.72976499548187 3.34336909963056 2.94608870091206 4.36957458199717 2.04532390440087 2.85020175184571 4.2032677262264 2.57026805827264 3.35303557558021 4.44944075501772 3.04871008052835 3.85043827231518 4.03966700171176 1.66549543021623 2.51903701451259 2.90430644011539 4.27557367725682 2.50519005385342 2.88839788168911 4.39886382378228 2.87640291278739 1.7719967851487 4.56185052909516 5.14170575372561 3.83025356946791 3.15258646461571 2.25609528098291 4.60952372717091 2.9916731249759 3.05384827947651 0.945704433907806 2.48108324323223 3.62862546230551 3.18045360408979 2.15913243005194 4.15238913489603 1.01976006317527 3.50352526263742 3.90794793444669 3.01215808425195 3.99756775481286 1.25240665722938 2.6616107844785 3.65616693924852 3.2017900326623 4.76468796271398 5.05289843070149 0.713376595461265 -0.693147180559945 2.37348790538273 -0.693147180559945 4.21349297091938 2.48234947000114 2.85319249492459 3.22017613109019 4.1026585236424 3.88633661052275 3.26635583322856 4.45735855561148 -0.693147180559945 2.52619980715463 3.12507102714306 0.287836188541519 3.44508858019855 5.36186496804798 2.42161955540507 2.5235891221948 3.37954071962084 1.22292035545776
"RP13-20L14.1" 1.88843915771018 3.00592189310242 1.92137713732231 1.43938040400279 2.00163414560565 2.36749505371966 1.66687238305407 1.10067477676445 3.94649776300589 2.58762634192098 2.728132567439 1.44439622000274 1.76562246797037 2.09010891720432 1.48222018697838 2.28122278054124 1.75780358099299 2.32684009751819 1.9798098636131 0.925356248861859 2.20636884339163 1.70708271496564 1.7785354511179 1.51078163906616 1.40945060360999 1.83259793278906 3.20057182946132 1.74167787597065 1.87925266763513 3.08898131082867 1.02591616181569 2.42159623569637 2.52644132907746 4.58310688041521 2.11158008638971 1.73810654840449 2.0963155973343 2.75404526243121 1.2368391306288 2.82843762333161 1.74581326879111 2.70585470716809 2.23666549335024 0.289883459563904 1.62460973393307 1.18401363581148 2.30529418070489 1.5346685689166 0.808803508888784 1.46272096714325 2.21531157619999 2.5406806877445 2.09236565241741 2.48744197703865 0.933037354271 1.22112720632643 3.14936305561472 1.91043259032269 2.71760752393886 2.1865164668002 1.03597171850751 2.70082910906777 1.01232172768274 0.364409206392159 1.91340279851839 2.75413587563312 1.9879205316356 3.09587773129596 1.76423014358684 2.20061862240445 2.07930258500256 1.75218953346717 3.30674200907359 2.8294638007215
"RP13-516M14.1" 4.48222102221869 4.8340829909514 5.59575666023585 4.19330257017773 4.91802051408507 4.28399962289807 5.15273226312315 4.64448504270414 5.51986368949778 5.32436742486421 5.43385293000574 5.03922447571872 4.31218050682149 4.12563139682669 5.2833259231978 5.41653040994103 4.57206490443911 5.32252407773421 4.59540712392885 5.334641458115 6.68580472491675 5.14765241116755 4.53529378728259 6.13030271429979 4.4493992992466 5.47100052437577 5.13588479385799 4.77548374819951 3.67665292263598 5.37736503569833 4.94554335833901 5.42632682469019 5.49557776995746 4.56570955039373 5.18743912268636 4.91051600491941 5.65897744729479 6.13399668182076 4.52518680344849 5.58587674448637 5.25861670082143 4.93910311027018 6.75529875743755 4.37032718705037 4.47285316590214 4.22784826982654 5.85370592311568 4.7030129610479 5.25870547423012 5.31561880904262 5.69594279156231 4.68646766161911 4.88915813240203 5.66743918737863 6.07300693726822 4.75398293937174 4.71429960872872 5.51315861460284 5.94281965709514 5.04221697393852 4.8798490532977 5.14670160134534 4.80015742279107 4.45745937298168 5.61541767668339 4.88292610844983 5.71110641952794 5.44514444885087 5.13634047174521 6.84902584044404 5.00449293997529 5.09117208481901 6.2093469668918 3.92706456257169
"RP11-256I9.2" 1.88338120403727 2.85721406088753 0.835219250628202 2.19857025721796 2.00243510494333 2.39194256094919 2.38019395219724 1.84680740190356 1.53153188659796 1.67042920116696 1.6315729571606 1.47546793918261 2.07818591979024 1.91071517275553 0.59569078756476 1.5276547737963 2.66947101430054 1.3923810598471 2.17154588485916 1.9697239715111 2.10643552189572 3.01717895430528 2.57257010848714 -0.693147180559945 -0.693147180559945 1.37700204386057 3.26246554591789 2.50034425980298 1.86208063306654 2.66459920082566 1.66071816465964 2.06828205661535 1.34870902869916 -0.693147180559945 1.59970017768505 0.584610677010562 1.06087019747193 2.76616226308707 0.76314881012355 -0.693147180559945 0.619308919020102 2.50682838725541 1.26999933371659 1.91759050685324 1.80635781214577 2.72422225633913 1.36005998829185 2.00929449805308 1.66306142796113 3.31793911946677 2.79458796554794 1.78596414639726 2.10743700146712 1.01164990940053 2.27317268319726 1.27543362310942 2.44244978545705 -0.693147180559945 2.32795272687884 2.54028001501214 2.12622883681832 1.19595709059749 2.60788484529622 1.65598887857304 2.21060008677094 2.51498977728664 2.03132708023784 1.72476260307942 1.76889383002446 1.92854464657163 2.61858815281514 2.03623021763055 3.45974229615691 2.81421461557483
"RP11-575H3.1" 3.59988220452115 2.87358209691208 3.51160401734525 -0.693147180559945 3.52479290148359 3.43703715117599 1.99426217368446 3.56997323803147 3.53437164310928 2.45743052125805 2.753918976099 1.38251220140091 2.58194277162972 2.7859038811361 3.12877784607684 3.59986986855332 3.25859733216443 2.03265958100734 -0.693147180559945 2.77348472587788 2.46760685706409 2.66838132541616 1.19747544547261 1.59112764737107 2.86176642476378 3.60661522212633 -0.693147180559945 3.24807357795538 1.10269454338307 3.90168679382449 -0.693147180559945 2.71161588580236 0.279882217624517 4.02506741524217 1.19591237746114 -0.693147180559945 2.53116909796277 3.35818326368863 -0.693147180559945 3.69745450358494 3.23746696915137 -0.693147180559945 1.81051080467311 3.58703884491825 -0.693147180559945 2.61301542424552 -0.693147180559945 2.49906741684068 -0.693147180559945 4.10121146928094 4.67916186781327 1.68095739553527 1.05270533460212 2.33473205742653 1.967731295204 0.35002584546973 -0.693147180559945 1.31402522720809 3.60113166514966 2.28774976290624 1.6587365672599 2.28114947707109 3.38926319440532 0.882021246580121 2.39893108447902 3.16477584922219 0.935345939104668 3.82331708702143 2.76357413846686 3.32880932427616 1.10242926125027 2.82233175661336 1.32901569746695 1.22281718883692
"CTD-2542L18.1" 2.75779862939087 3.14095834522739 2.9227390690577 2.84439717267476 2.31437068800899 2.98501763595872 2.78839284961324 2.43883935058948 3.032676379453 2.96685093436361 1.68688852419582 2.36579045716626 2.5654202263567 2.52316683856554 2.68764064960969 2.99494080180467 2.12848480466031 2.61864445522031 2.76231669866326 2.35673056938516 2.52678380490755 3.01000234789194 3.01919913565738 2.9020378575026 2.46128105233848 2.46606469113777 2.83606466096754 3.22601681546628 1.90269593432892 2.81129956649004 2.87231409594143 2.83766579220477 2.90476564999371 2.05333240593051 3.27423201638352 2.31723494632666 3.55544524720236 2.68501963601844 2.62527526045007 2.7499090492455 3.14957632924101 3.14625028280524 3.42053642292957 2.7601810800183 3.01722296316555 3.24634262314822 2.63663987425487 3.18414906525872 2.32848657349326 3.16982157922728 3.05031065611107 2.73700889318744 2.72866056037645 3.31834378268925 3.12891799229408 2.59109940657294 3.14192262386793 3.57169467699243 2.76565746924052 1.70764226242594 1.63929338760068 3.4485493254879 2.60068006217814 3.04581265665027 3.84286689536201 3.02667161616184 3.22562946674797 3.32746728776809 2.92311227787342 2.44105704339188 2.27199232591124 2.9686034322498 2.58170163692899 2.51027458645206
"LINC00543" 3.31105252407523 1.39202975089326 0.250471730601565 3.62467449881945 3.81385936088061 -0.693147180559945 0.37783068048942 0.169049257141235 -0.693147180559945 0.302480474231102 1.9164410643259 4.46680598615744 3.15101778248388 2.58686443771127 4.02389486952341 4.39101974427832 0.813253109570097 -0.693147180559945 -0.693147180559945 0.910717487914092 -0.693147180559945 2.4954127207089 4.11147188230759 -0.693147180559945 -0.693147180559945 4.53410961303035 1.16042646244668 4.16502439986977 3.85713265177727 -0.693147180559945 0.497634014134254 1.33779686020054 3.23017982064571 -0.693147180559945 4.39073783233136 1.53670651596475 2.75825369158161 4.14771628529667 0.679227744764796 0.75739985794411 4.84159686647565 1.90213548225336 -0.693147180559945 1.09741563805545 2.26725579621249 2.0039978829648 3.31377785573537 1.66512377728275 5.90584953800837 1.25217916876354 2.87218874594731 0.249821066703111 2.00605314181693 -0.693147180559945 1.63941753710027 -0.693147180559945 -0.693147180559945 2.95844736273675 -0.693147180559945 0.917359186684325 2.94242751789976 1.52332661774382 1.60387921946428 3.52806524398035 2.24524975662343 4.35847770536622 4.86905255195391 0.242293029587436 3.54203213052866 0.710582890020876 2.78926171685071 3.93937470180937 5.35065329445767 0.167023445439944
"RP11-723O4.9" 2.74224210071401 3.87976634126722 3.17967494104523 3.20564612212493 1.88896236196527 1.56502065802151 2.40245527081549 3.0126471832114 3.38112063342273 3.19416973140357 3.48686325170674 3.02885507690303 2.61654599299791 2.99505895992743 2.1169082358672 3.71275012985633 2.40074534478833 3.58998567365362 2.92828348473395 3.50467842618871 3.19728370399986 1.96625184204033 3.01443888073719 1.97645562275147 3.17216515833093 2.10007763402337 3.35893638374283 3.92105587011396 1.41153929046498 2.41835283547288 3.61454379002619 4.62523022128954 1.80770384227599 4.62937149016128 2.11158008638971 2.0491359795105 3.87589541937872 3.44214554636648 1.2368391306288 3.50117762184338 2.63508521261401 2.17098513784464 3.22963627633184 2.17717763840943 2.26725579621249 1.82065834518279 2.01451503101876 2.09901424774717 2.4750665171713 2.18540842209868 3.33152790583359 3.03872891337954 6.65556762617494 3.61127275063505 2.99768557983646 2.14706889257473 2.61848739775139 3.31815556725189 4.02012038260771 1.25390769784053 2.27530745024661 2.96022522399842 2.84903247969886 2.37526256115837 3.04777331036561 2.98109697194327 2.70927459852296 3.28921108370373 6.51292595932961 2.85571987720899 1.84207753528872 1.50209651485836 3.34380367464816 3.29914608534099
"CTA-481E9.4" 0.448051989499851 1.87273482700381 1.20329210074939 1.03208671596972 1.79303147820832 1.43773721156473 2.34875830520309 1.97353026497039 1.93833235681602 1.59753269968172 2.00820064746662 0.809100050810077 1.90985205866032 2.64681598748137 2.19598727685886 2.0142723057945 2.1261274517717 1.017428607843 0.376831392271549 2.42367939173458 1.7362083468923 0.970963055646699 1.28109497763988 1.33561384416882 2.23364834317907 2.06870161108322 1.76874922451622 1.3964180935779 2.41251117328508 2.33121971652834 2.00738812477686 1.85228510336953 2.70266952968048 2.22610852483745 2.06505602336644 1.15542085839961 2.04660131259122 2.19660810974825 1.97557321500698 0.799944240137964 1.64593915478669 1.34480104971142 2.29579892942064 -0.693147180559945 1.58547120716188 2.08858262052485 -0.693147180559945 2.08360462003199 2.17914469605206 1.405768898532 2.1375561633172 2.64802028981307 2.10163716421109 1.93342700228056 2.79504983635469 2.22925553835216 1.87375038391401 1.50605711561923 1.79602934188966 1.6035319429295 2.25269240423179 2.54699408790412 1.51797165610909 1.55432277906206 0.932054880998265 1.44189625908506 2.51701161608909 0.599956080017714 0.568286129583124 2.2118014918469 1.16283141248076 2.35211867676299 1.73220169155693 1.49263596282852
"RP11-33B1.4" 4.11816528195001 2.71143542969948 2.88389655390972 3.63577971736989 3.26084563759315 2.83452917390202 2.47717582151825 3.68554164030091 2.95759000232889 3.56362645918819 4.29054868138873 3.45789204802672 4.45468940144507 4.42714338144008 2.73874391926719 1.3858319771935 4.72443981484242 2.12770108484344 3.33293850813599 3.77270776496999 1.43604897325401 4.54288958980558 3.99303410631467 2.84378752818651 4.76684738524208 3.92943781747712 3.97493057199958 4.02416270209834 3.78862041769359 2.27899554287785 2.72610528073788 4.47965174834483 4.31739326816547 -0.693147180559945 4.34976307624561 2.74870522388918 -0.693147180559945 3.77185591737216 2.76093564398023 -0.693147180559945 4.7843690797185 2.74978478654969 -0.693147180559945 3.77576372030438 2.65985915700202 3.66272680253233 2.73182939058197 3.61922188989343 3.72609602071444 4.51419728490637 3.18488298754249 3.53187537349639 4.67344704004444 4.12312039723819 3.06590779420727 3.19413529023477 4.63875505906524 1.92209394919307 4.36569182709155 3.69383794736713 4.12113969396824 3.32751799429063 3.58788865489944 3.49709473490542 3.05162780955459 3.94111282972347 3.52423697705383 0.978714370794433 3.15891134548891 2.38488117955936 3.14980458497821 3.58158331397879 4.53771627185586 2.7983671591759
"RP11-645C24.5" 3.46079901174286 3.51501018368693 0.535381399362325 1.25975228024372 2.36907541665872 0.104875171225496 2.40245527081549 3.04572904291119 3.40093937494384 4.09808402432885 3.18996727217204 2.63541018256936 3.29130275129363 2.43896547836449 3.07151819181516 3.22345943981455 2.67703143369052 2.51859813127076 3.02581660949131 3.64377766963657 1.15148521829503 3.46755572533756 2.10410489882528 3.48866365335891 2.57092913646926 3.04189090332636 0.388621915609343 2.49462073365059 2.31313329767111 3.40120453663725 2.26784873546359 0.242604888462936 1.06418345174867 3.89278827704936 3.53024218479977 2.95343197576891 3.37195793857734 3.55814944681061 -0.693147180559945 2.72093434847643 2.34509497786074 3.05245711393823 0.569877647670282 3.6361689172011 2.8495654341967 1.18453241618126 2.67374727826862 2.76103777345901 3.75602039316629 2.04058343952075 2.20693634446641 3.62002220923335 3.25518340422493 2.48744197703865 1.94777052721909 2.33706223414057 0.0404589530149189 2.95844736273675 3.75203388437778 0.917359186684325 3.26354233396322 2.8243412959677 3.42386891484787 2.84949217750564 1.6036988411476 2.31300192280285 1.55099762523737 4.02962932318707 2.86325836971435 2.94033194470177 1.70104771755439 3.79328549084147 2.55469758468101 1.78410622086713
"RP11-23E10.3" 2.5584295405517 3.52112754899944 1.95847624771318 3.38774385974798 1.73157624529819 2.26202534527728 3.06486105654069 2.63715234121018 2.99291062529914 2.23220626164171 1.54779154043489 1.41050777391039 2.87628347100224 2.65980523685952 2.16569622599515 3.10169370571781 1.9446569174683 0.692448836914661 1.66663737817398 1.88050109622892 1.16879670431148 2.41292889934176 2.35442373132508 2.62391342276404 2.94320350508138 2.15300915855258 2.95742562807678 2.99819322655367 1.71829510283333 2.78275849394432 2.00030273045662 2.88707032646132 2.32393827497115 2.99637413817592 3.54992145307244 2.86347903881098 2.32408653481959 1.13148596779784 1.94669338532239 1.95075699559142 2.47492989619466 1.90409569215285 1.61771240699054 3.10259948669894 1.63059776484707 1.53712385020641 1.66061734532087 2.40289227460888 2.18105920869699 3.07661831905423 2.38076828280817 2.40154877660651 2.32051340586619 2.99090631795825 2.71217959425942 1.40701674925644 1.78994399143169 2.20482419557481 2.32508969932656 1.5109420441105 2.14962211848365 2.38592323713918 3.31241874602965 1.80927676458654 2.26133888460028 2.46479555014019 1.67627228070069 2.29004716333201 1.30726306209716 2.90422081120625 2.66044155134331 1.71630750066068 3.57964287966545 1.78993392975251
"RP11-14N9.2" 3.10508394159539 3.40807838343482 1.9786233554969 2.47453634950364 2.42212822918213 2.56306719980766 3.08245755500616 2.89473880044004 3.87043003920564 3.02858417099471 3.24649871876975 3.47098190070534 2.69005376031929 2.82381194105479 2.35697867548497 2.86316387934694 3.05927048187183 2.98646568604303 3.06400262995035 2.98658594234636 2.33652677470228 1.86315602059462 2.80500685125844 2.79409641118694 3.50385107059261 2.37039630788219 2.59477653057752 2.79372590733134 2.56301752159982 2.80164318098486 2.4534226628686 3.44947635180898 3.02547842841711 2.48617773449896 1.57499976477847 2.72328339411631 3.37566073244649 2.88827457808201 1.64610758932628 2.16349685509878 3.36578037307924 3.02219772554428 2.42715957110492 2.2532043694521 3.1238757425171 3.09579855482176 3.07909742262549 1.68150776826218 2.19382900544472 3.0917815527741 3.06183127548626 2.04386292687519 3.07873611783479 3.10101280771582 3.42899726484656 2.62878913765939 2.85615091289595 2.47407312877115 3.22990071621345 2.94311816962456 3.19895928587905 3.16439306683767 2.83104190988616 3.42434307930407 2.09163724305653 2.56913078997645 2.03691871763631 2.00602680110579 3.62724110738998 3.38640333797002 2.12846780976329 2.88634892691484 3.71742952555955 2.75965341427119
"RP11-691G17.1" 3.52925533119576 3.98237737061451 2.93076087413591 3.01815788385396 2.89483157198172 3.55446289800051 2.78383491600418 3.49598553184734 3.1608597516895 3.42197109933546 3.14973389920215 3.083995372155 3.44399310632746 3.49720105632851 2.78862840658469 3.25457975743543 3.36260887423612 2.23389691271163 3.37964028707013 2.85542931854912 2.62571406017765 3.16772883064821 3.22536267793469 2.96686277334446 3.38444077327026 3.40027570989666 3.36593969704545 3.42441105609405 2.93443996925005 3.41317575496927 2.87200271180593 3.58994251236131 3.45568956271632 3.47381899852072 3.28285697914891 2.56092267388977 2.0963155973343 3.50715137551357 2.63546657158516 1.32586664329209 3.38294467786108 2.95822252194481 2.6224844215919 3.42152282082307 3.09882628994085 3.06481925811201 2.9173662609083 2.87337654189087 3.07684174075741 3.71264191822678 2.87218874594731 3.0453945051031 3.17601415987528 2.35120704753516 3.00556917004076 3.10755965003565 3.69135214824238 2.64295614515138 3.21498763705857 3.25304397792115 3.72013230435146 3.12081076748134 3.50134517297675 3.34901468287547 2.75383364117846 2.71443915572618 3.13079092859377 3.16653040695657 1.98011908284527 3.51393237542787 3.21715078761454 2.98675861020752 3.69044419763155 2.83534158009167
"SH3RF3-AS1" 3.43963456364108 3.90938932515056 2.0230935811928 4.15842044751723 4.78574366053205 3.84509126445315 2.70080290401884 3.79109236601362 2.93193070933755 1.99374496247772 3.68124582566554 2.69412327449726 3.41447633376756 2.91669009968475 2.89907691924876 3.50125463035308 3.36966905442132 2.93959547578386 3.15685740789403 3.49361599537267 3.47160409710933 3.65634659611292 4.69925816528053 3.28647202951104 2.69967004386488 5.06898719641299 2.89155719764426 3.5319243522388 3.52215728508177 3.70690514653344 1.37024213582533 3.52816660307037 4.49587656955802 4.11542337955649 3.45141947510602 2.95343197576891 2.75869600244911 2.72689736871724 3.97452743280862 3.68098252758809 2.28317097527816 4.10226892607848 3.11867909016078 3.67909316738152 3.89882620288245 3.17957577556388 2.25089797350504 4.95786716214382 3.24745995165946 3.85192109256707 3.39152323860199 3.73293135790998 3.83948537668629 4.81617313988639 2.82591240410056 2.65135928390184 3.67401808867501 5.46884354766397 2.7622947972545 3.70301147142797 4.17633494240987 0.436085545490778 3.65216586072955 3.34867555192889 1.91199412198283 1.80873934138229 3.94735667651029 3.68844293014407 5.48487644756908 3.51173377170158 5.05280760651472 3.43307376510604 5.14421743893309 4.22838178663801
