"TCGA-W5-AA39-01" "TCGA-YR-A95A-01" "TCGA-ZH-A8Y5-01" "TCGA-W5-AA2X-01" "TCGA-W5-AA2H-01" "TCGA-ZH-A8Y4-01" "TCGA-W5-AA38-01" "TCGA-W5-AA2U-01" "TCGA-3X-AAVE-01" "TCGA-W5-AA2G-01" "TCGA-W5-AA2R-01" "TCGA-W5-AA31-01" "TCGA-W5-AA2Q-01" "TCGA-4G-AAZO-01" "TCGA-3X-AAVB-01" "TCGA-W5-AA2W-01" "TCGA-4G-AAZT-01" "TCGA-W5-AA34-01" "TCGA-W5-AA2T-01" "TCGA-W5-AA33-01" "TCGA-3X-AAVC-01" "TCGA-ZH-A8Y2-01" "TCGA-ZH-A8Y1-01" "TCGA-ZU-A8S4-01" "TCGA-ZD-A8I3-01" "TCGA-W5-AA36-01" "TCGA-3X-AAVA-01" "TCGA-ZH-A8Y8-01" "TCGA-WD-A7RX-01" "TCGA-W6-AA0S-01" "TCGA-W5-AA30-01" "TCGA-ZH-A8Y6-01" "TCGA-W5-AA2Z-01" "TCGA-W5-AA2O-01" "TCGA-W5-AA2I-01" "TCGA-3X-AAV9-01"
"RP11-189E14.3" 3.93816397227675 2.0297782851775 3.15656467636722 1.48863814529682 0.34846393008595 2.11189512226065 2.47001603818343 1.42198903996958 1.53118892682979 1.90608846996984 1.30236560989012 1.85910003765346 2.86755838483096 2.65858978026613 0.896487658788574 2.3824243064384 2.65778441970949 2.65481370357655 2.58680389491011 0.308827634814579 1.97431090079726 2.29478084540125 2.40364587977015 1.10524528990798 1.99182839671231 2.10365279711077 2.28249705909137 1.31663361561024 2.21295835884606 2.00834728051685 2.28480579135705 2.167940915997 2.07688896628473 2.25878997441697 1.59372854405101 2.44755363980072
"LINC00921" 3.53817909382029 3.81577520379612 4.41788187515526 3.66305693109246 5.45249563526921 4.10710738300706 3.41745327227717 4.29996051260303 4.6971850945745 4.0396228795837 4.74280924975843 3.98158980717617 5.10831881632012 4.24648477875519 4.16816330134968 3.69049831566865 3.99941648057048 3.68518129562191 4.58386391426921 4.58046905396655 4.68682608830652 4.55169071419024 4.50650553164346 3.80896703803268 4.76632171191787 4.54262398317333 4.87081679131512 4.63442155371182 4.76879121485555 4.11752657153674 4.67661314102323 4.8409467400677 4.08142840322563 4.16892133684146 4.41045012618233 4.6997477691831
"RP11-46D6.1" 7.10177506043642 6.6115691373329 6.84155606154245 5.7275145695486 6.78582668869172 5.97945857915931 7.77622419865388 6.23920479546817 6.15425678867636 6.53879641393463 6.03189208019816 6.18762646251192 6.34128738836688 5.83617873915894 6.2619763748243 5.97730382362219 6.57984906088585 7.2046535399322 6.34383681642858 5.92015583631172 6.10350907036392 5.78667661488226 6.89012424364488 6.75308626525587 5.9636058729494 6.77766400302574 6.23495800494113 5.86332491895504 6.46682507954282 6.1485665349268 6.13821640962848 5.81628073198682 6.15209024392718 6.54154482386301 6.80285778568178 6.41034574078038
"CTC-786C10.1" 2.68994046811349 0.416112827987923 2.21895658189342 0.728718348440279 1.17886060743753 1.98697004761225 0.489967791517605 2.33791486686879 1.89994192091013 1.70135696456271 1.66145725730691 2.15607759886696 2.91077378488399 -0.693147180559945 0.388989900647695 -0.693147180559945 -0.693147180559945 -0.693147180559945 1.01398755414471 2.20952051066497 2.11814806718108 2.29478084540125 2.06615456389903 3.19620758580262 1.11826638919848 2.10365279711077 1.03860781663544 1.94042104557769 1.46815325263473 0.910674161537165 2.28480579135705 2.35815596295157 2.07688896628473 -0.693147180559945 0.473445651914998 3.01592981181687
"RP11-333E1.2" 4.42905122178482 3.17838880292146 3.03712488523064 2.89762889875869 5.0620650167475 3.51144161279659 -0.693147180559945 3.51093628590975 3.40733398428752 3.07596880746084 3.47444383691936 3.31980999144916 4.47120747856145 3.25780648128843 3.27355859417565 3.95133058280611 3.49748700295705 2.78394091600242 5.01550329807416 3.93568771625157 2.81021249715407 4.39202580687261 3.67182417758621 0.638894059444527 4.21543381430524 1.53694467380524 3.00888974369662 3.18871977814212 3.65277467362904 1.69836317595751 4.43470733813445 4.19287468385437 4.18884452867813 2.6861305925602 4.19797548840639 3.2376052811564
"LA16c-325D7.2" 2.54143092880601 3.87649271231417 3.0446076373483 2.44295202333674 2.77801897629057 2.64523841442863 3.7990397819145 3.51643354207262 2.4714916188919 4.60644544976757 2.69469081401255 1.24097349507505 3.54639426230406 2.93747742816874 3.13271914919358 3.75788367005761 4.36309456086724 3.43027623404037 2.74366231926471 3.01092118920596 2.8476949181891 2.84785195097411 2.79393172883942 1.45394079395899 2.76362827526445 3.10483264940259 4.07128103450423 2.81266266787139 2.70166585138729 4.41786319305003 2.61802962825696 2.51790694489742 3.58429990639073 4.07687248274683 4.72970995204264 2.10924575894134
"CTD-2135D7.4" 0.929393031611046 1.51824931057372 1.44163399461207 1.48863814529682 1.42733019030059 0.385592918560642 1.81829075333102 1.77121157442632 2.04335102269163 2.46028141126686 2.0347672016272 2.06653964569922 1.04063038749077 0.708371937899635 1.99176097015349 1.53308623437858 1.88973609663699 1.23561699083032 1.4494925723739 1.56979715247928 2.35601085704195 2.29478084540125 1.55294704206032 2.23214953926345 1.72616992194603 1.72823422076423 1.84264306206477 1.31663361561024 1.21814430088605 2.13345515071709 1.9044707195283 1.62490310221612 2.07688896628473 1.71194439886998 1.79634620502982 1.79674967218146
"GLIS2-AS1" 4.18289071869504 3.3298279973453 4.59168042645054 2.37218093642984 1.17886060743753 -0.693147180559945 1.36015337829743 3.6873395545191 0.425867353298166 1.09550419460579 1.80195356037361 2.3141857600645 4.68677828339652 3.21851255168504 2.41862315350631 3.6828183813634 3.86935703669635 2.23232376055901 2.74366231926471 2.71729329435505 3.42251390714617 1.74651618595583 2.49483905958756 -0.693147180559945 2.10152546502916 1.72823422076423 0.508406991023189 1.31663361561024 3.07392673794383 2.13345515071709 2.36092566749254 2.167940915997 0.862848333736824 1.87910879245224 2.95978298849073 1.33972924733057
"CTC-281F24.1" 1.88690506462902 1.71923977229019 0.555339619820939 0.251700990590024 3.11375290045524 1.98697004761225 0.489967791517605 2.96129077962879 1.53118892682979 1.09550419460579 1.30236560989012 1.73663665323576 2.01396968363881 -0.693147180559945 1.68221395846678 -0.693147180559945 -0.693147180559945 1.68655345500315 2.25405475920872 2.53018949373001 1.00542322572737 1.91419942382545 0.960379492830587 0.565303906993982 2.81603457732709 1.46972215842214 1.38327015505595 3.33085168624241 2.87838058163624 0.400786826247434 2.49771779550824 1.4260777954294 2.18768545948635 0.410747457566951 1.33934691916649 2.34698744356737
"CH17-360D5.1" -0.693147180559945 3.92068118873384 2.69209917905843 3.41989752906587 -0.693147180559945 -0.693147180559945 -0.693147180559945 2.87661300814835 5.98770719627058 2.67570251866397 -0.693147180559945 -0.693147180559945 -0.693147180559945 1.27014389201656 2.43698272519628 -0.693147180559945 3.43682543529625 2.44628142754466 -0.693147180559945 3.38839200739412 1.85037988575992 -0.693147061402009 3.78056204339873 -0.693147180559945 2.1989170720841 -0.693147180559945 3.21724626392007 -0.693147180559945 3.80941323363775 2.17942163200512 -0.693147180559945 3.23750576555466 4.13461534420571 -0.693147180559945 2.58361399100534 -0.693147180559945
"RP11-166P13.3" 2.98871707033303 7.58880379227858 7.73541478851234 6.68132250150411 7.26006710683111 6.07800242287823 6.19695193064581 6.94426561315059 6.89481411957078 7.84071088069328 6.676979778328 5.59437093387767 6.73001090395213 6.26820748995129 6.20782297526627 6.06947317877888 7.0729333382389 5.16936388113082 8.52692766983595 6.90513685361043 6.71298427648328 7.65394480416624 5.04484038532644 5.89861209527744 5.8342544960615 7.05528264327868 7.32427101044187 6.89758519129922 6.7452898684289 7.12921178913975 6.85108321957826 6.85231425612691 6.77516291861164 9.24569868843631 7.93752154208817 7.27440649552029
"RP11-212I21.4" 1.88690506462902 1.71923977229019 0.115097350252369 3.11451439854625 2.06066307592906 2.11189512226065 1.01686965932719 1.407787780125 1.73421670321833 1.09550419460579 1.92573372631568 1.85971315355256 1.64132451959669 1.29004042069969 3.36276722641096 1.90227335178208 2.4269925231079 2.3476639847579 1.25565343652445 1.73507591766237 3.17585011959399 2.18327702154198 1.92348664393314 0.574000989644898 0.792168657321003 1.12016217088311 -0.693147180559945 1.94262958262826 2.43697462431719 2.2567517885719 2.43165892090086 2.44877461857003 2.07755525403838 2.88868107669789 2.45373986812087 3.55828041662253
"CTD-2135D7.3" 2.86296107469147 2.43726027204389 2.14903954714196 2.16246593169187 2.54192024897717 0.771375222741301 1.23584649508751 2.06806216509763 1.98903105802469 1.89522796545711 1.69982420368108 1.44836039522687 1.09589689391088 2.35548348438041 1.91740519403749 2.15691579358887 2.21053016074769 1.42480723321652 2.86746894158694 1.64984660597408 1.27117869450888 0.990899006178784 1.76895845432333 0.637877001087185 2.08210506549282 -0.693147180559945 1.67148133296797 1.60437359355922 1.55479325715926 2.08234127105432 1.94785051957058 1.91140947239059 2.34786883630707 0.728676640804274 0.680433087981232 0.829590115175535
"RP11-353N14.5" 6.20200762702011 5.88803122159798 5.22036521509095 4.72489705929469 1.17886060743753 2.89841322377228 4.24378380039809 5.15171361003702 4.48666263351691 4.16872524473483 4.8519669256264 6.8550841844125 5.0419574955844 4.24569562744099 4.13449131264832 5.0715731559635 5.21509151252255 5.43337305006492 6.09616985722871 5.63989040225683 5.94501931350431 5.65051217683149 4.59759175607184 2.23214953926345 4.19260496524024 4.79780993701861 4.21725774887089 3.50514763664128 4.58453149694891 4.95770357867472 4.56218563245171 4.80591140331652 4.28346520737275 5.58809126794173 5.38708464873403 4.23568265562978
"RP11-515O17.3" 2.42814374862579 2.78317847456648 2.82840003598112 2.42093497951987 2.46663564199438 2.4034584518543 2.74938854721985 3.99398960680309 2.67953987835282 1.26680836810634 3.17877725561785 2.27865372110886 3.68549574550222 2.3099885324685 2.40840777797153 4.46000337587381 2.71737192012354 3.50695289508724 3.0323028639039 2.67496559781831 2.05171315339065 2.3711308198942 3.49619183152865 2.26781580326617 2.09741478820275 1.9490604499926 2.17910692183121 2.74675191477963 3.37695804884748 2.55280857186751 4.04009283359165 2.48701376181756 4.29793991461722 2.27549221055879 2.75693632041866 1.81337963143144
"CTD-2034I21.2" 3.55707547483721 1.51824931057372 3.15644088737236 3.18164494599028 0.34846393008595 4.43036182586393 5.61909590618146 0.333846249813265 4.51328246726322 3.18476280953607 2.45298199920786 4.20584166528027 4.78880800463897 -0.693147180559945 1.23153027007478 5.68325340335741 -0.693147180559945 3.54978520618485 1.01398755414471 0.308318657201294 1.97396868539512 2.48624717600013 1.92250455481667 3.42555113161652 4.57377805628021 4.26334388227372 1.03860781663544 2.23909265022627 4.21539906675047 -0.693147180559945 3.42758868309831 4.18215033645027 2.07688896628473 1.71194439886998 2.10883249927742 4.32688671808919
"RP11-353N14.2" 4.64613490775751 3.43339694599962 5.31111742468503 4.688115099389 1.93415938480785 2.72723559099558 1.01686965932719 4.08884923897633 1.89994192091013 2.22109470284981 1.51462784294535 3.2842571196596 4.31871448854115 2.93766566963257 3.79359760277826 4.48780420497717 4.6197703020786 3.65652432945935 6.02272171665972 2.89316918017641 4.04691885351812 2.81774082404405 4.17341722014439 2.23214953926345 4.06278558531587 3.7867085418286 2.67081107182668 3.20819004298994 3.27443054905671 3.4108166013167 3.18346876780452 5.66620972070726 3.5453118076315 3.86874139179058 4.82620968681337 4.53488789173727
"LINC00621" 0.941768486409606 2.15910479808048 1.84312878223813 3.78001541818888 2.59406119523771 1.22748191422486 2.37442123512918 1.16759485486467 2.55666115564447 1.70586893408052 2.04629570213299 1.87434796959576 1.93420509994921 1.65307217662176 2.13509076803145 1.29035215843749 0.70803497336367 1.85973874543403 1.66804895007883 2.3852270136724 2.88901895676378 1.29949847304173 2.41792976375564 -0.693147180559945 2.21685947979294 0.578826370763536 1.3931984678761 1.64820127623292 0.387220033323639 0.917141559756736 1.66093925457501 2.66544534524863 1.95722183662076 1.26213114394807 1.6254016485853 2.25590219553559
"RP11-311F12.1" 2.54143092880601 0.416112827987923 1.44163399461207 2.44295202333674 -0.693147180559945 2.32286402000191 1.61523201127593 2.03739842826299 2.16874982835995 0.55695229919218 1.80195356037361 2.15607759886696 0.719789461922798 2.54517512269344 1.23153027007478 0.942436262072717 2.85206168711043 -0.693147180559945 2.69406060130646 2.71729329435505 0.480283030631416 2.71845263148313 1.29992777776804 0.565303906993982 2.20075372841948 2.10365279711077 1.38327015505595 0.749253556206953 1.46815325263473 0.400786826247434 2.99195203077654 1.4260777954294 1.44451673953429 1.51111434681752 2.83806923379713 0.473748614092786
"RP11-515E23.1" 2.25579367837643 1.26643218578568 2.61883937884241 2.52704278560953 2.27297174767809 1.84418043857023 0.595171360992057 2.34022405117854 1.73246733104169 1.90972892705608 2.25567902631385 2.1601109807622 1.90449316789625 2.55368566578756 2.43655267425225 2.28217992978831 1.93389283228185 2.23232376055901 1.62770613010978 2.30613097030804 2.74445646487458 2.82952206266491 2.23185701727365 1.45645659368343 2.17114121872591 -0.693147180559945 1.07475518035509 1.88019246869254 1.83447022637881 1.91982419018587 2.11455505743361 1.80595134787512 2.21772946888629 2.02229052156748 1.83843364942539 2.3751480983568
"RP11-1C8.6" 2.54143092880601 1.71923977229019 2.95167537758314 2.44295202333674 3.7319395319715 2.2229327686657 -0.693147180559945 2.03739842826299 0.940723947297644 1.44362775862464 2.74697847205796 2.57075258481017 2.01396968363881 1.89050766484603 2.77930576210002 2.17075547774688 2.2696933475136 1.23561699083032 2.96035165666174 1.87609182264534 2.11814806718108 2.5697849562963 1.55294704206032 2.35895224862506 2.45026033935444 2.10365279711077 1.63910582172353 2.14909608529838 1.83447022637881 1.24674400486337 2.36092566749254 1.17765640070542 1.95226913883928 1.71194439886998 1.59372854405101 2.235165163531
"RP11-159D12.2" 17.602789827399 18.1918029628649 15.8560562584801 17.9997387744788 16.0982700580673 17.7125838441798 13.5695755449085 13.7023255379732 15.6193544202457 17.1493529155563 15.1688804336068 17.087384598336 12.7262367229423 17.2381949278013 15.0819633648894 14.412912325311 13.1530894893728 16.7419156691511 15.1241241091731 14.4921063785475 14.4226800200923 15.8054995301341 14.8229130244116 13.7510256581941 14.394132422372 14.6699274785551 16.7986145163346 14.2108615181312 15.5071184936685 18.1170344928076 17.2958689247845 13.8983149854942 15.1928302524227 18.276251760011 14.3561005739564 15.6537987806747
"RP11-57A1.1" -0.693147180559945 1.88651517370798 1.44163399461207 0.728718348440279 1.17886060743753 4.35848769630462 3.09163360955026 1.15970278592678 4.51328246726322 -0.693147180559945 3.28535221600651 2.15607759886696 2.49774105187873 2.41723232124545 0.388989900647695 3.00216877327216 2.2696933475136 3.04849095099545 1.98371685683484 1.12603417035392 0.480283030631416 2.18327702154198 2.06615456389903 2.08690058308519 2.45026033935444 2.68166734789559 1.84264306206477 2.53493833544084 1.83447022637881 2.66736608105943 3.20219454087021 -0.693147180559945 4.47107192652997 1.87910879245224 2.6994612499172 1.96515509401602
"RP11-728E14.3" 1.54378568347637 3.02185804903692 2.99459495180949 2.49415026776777 2.35220315949005 3.12991643141067 2.91802306183092 2.65847774754015 2.07143114954378 2.53754084928407 2.81703479601952 2.66961638336062 2.99292220162269 2.47756188044943 2.77988453603826 2.82980755454795 2.12529358659857 2.03955236816181 2.83162192418565 2.9621519640185 1.65795300424334 2.75302435712205 3.04319225290502 2.15337291642482 2.85082663309725 1.96086584892057 1.91254707471356 2.71342170797515 2.02380699679785 2.69426783419968 2.23257806154791 2.72625051651854 2.5567317093227 1.78661253657565 1.98632526541261 2.50211396481695
"RP11-680C21.1" 2.82343414663899 2.83750676735254 3.20718519320638 5.84775218117555 3.47546762708976 2.87058143039618 2.38955900667178 2.64135228918906 2.72673600868905 2.32152319186976 3.11811326225813 2.98292137615172 3.36669157430821 2.56967557978811 3.35692032873299 2.6224045168926 3.40557287094556 2.74448506788856 3.14029830622854 2.26903430041801 3.03557321082611 1.96610078801575 2.99753993075889 2.91916818549015 2.87080340925639 2.4584141325241 4.21729854707756 2.40112590151087 1.93769192116727 2.18189522582112 3.09979411900313 2.51246147044885 2.69297753502706 2.78756225352697 2.52613587224959 3.20219701832136
"LINC00667" 24.9824882017371 30.4983707634471 23.1749227395811 27.9642118420827 20.3655252584135 31.8425965286381 28.6047663515503 30.6196268427764 31.6040649184027 31.2328108040339 31.8629694530662 31.3764904115757 29.6641946961013 31.6437147331117 29.7581174863133 32.448556328209 17.6330826560312 18.5002366944779 28.0505555060835 32.1084138647923 32.755497382175 32.3006731173737 30.8850571311034 29.6014374122638 26.9982521241851 24.5246874983585 32.0774183995155 29.7581945292136 29.4770600551856 31.0592589741801 30.1528286552993 35.3899373387182 30.2365852638862 26.0790611531125 19.5911566477978 27.201379716613
"RP4-594I10.3" 1.6200691287302 2.27362057538641 3.57110513879571 1.97832889180976 1.49387841296566 1.89773056594524 -0.693147180559945 2.53754381693154 1.79534690411416 -0.693147180559945 1.94246645496105 1.01207286479404 1.58763941603089 3.12658964036933 1.94956659725972 -0.693147180559945 3.42180516654942 1.3919708111305 1.80567853181152 1.19652850617002 3.87203779917249 2.49133058075997 -0.693147180559945 2.93920686923958 1.12341979149979 -0.693147180559945 1.60260576094875 3.57712449107056 2.20767437741008 1.30029897651783 2.22456202939281 3.87263803118958 2.516663989608 1.16918546322208 -0.693147180559945 3.11424290118386
"CTD-2515C13.2" 2.37861082829067 2.25280064352787 2.30313415821568 3.01469775016753 2.39207983432302 1.80878635119074 1.3868263434317 2.29424036240937 1.27926352506541 1.28560911017648 1.67489708770084 1.00645712341361 1.41370474415419 1.62861264861997 1.25253583416563 2.11328009975624 2.1011570203417 1.17840505396619 2.65445040468687 1.13395991438204 1.01599874731731 1.55101669941307 1.56715863507926 1.71601174226924 0.800629160012381 1.90553740365741 0.531855011058079 1.83836133635103 1.68362115935869 0.928582622530274 1.71346017066751 1.94518597240208 2.31327408725971 1.72852398137446 2.2996508523114 1.36531386779686
"FLJ35934" 1.52762498170485 2.87648549354517 1.95433234222151 3.04205676383593 3.81391583164916 2.1149579790024 1.67278496273403 2.39367312385504 2.05545563961924 1.36136131208625 2.57044974217689 2.28460706237628 2.12910024374284 3.4238037764975 2.66547400816031 2.71997658103 3.95540947928464 2.38020765223742 2.10012222190152 2.63552868999758 1.65050353928476 2.61016484129926 2.14907360962945 2.47179860679907 3.04230104428103 2.86764215654996 2.41649301978143 2.54408085843469 2.79757137188472 1.71381865141663 2.26961675974137 2.87556708315238 1.66051474427019 2.67894898008822 2.66064991143176 3.88037246502675
"LINC00909" 9.00427818752548 13.5130559072291 14.4656600820837 9.44557218780512 13.5337543729609 8.18559037575049 14.1385048023834 12.0163943907729 10.527058932323 12.7159281120272 11.8856745096979 11.2687751642283 11.4019562934623 13.4637799151408 7.84606515384578 12.6260413762436 12.3906554875809 9.4048720505321 14.2323899481483 12.6646999849135 9.32660842759186 14.0379024894152 7.72081970309536 12.4984109399095 13.8475405588945 10.5191564834057 13.7756090795038 11.9555045048337 13.1553345782022 8.22310817324955 9.7170690732238 12.9293022631565 12.3971255646678 8.56729754391511 12.4111524611523 13.0353987922301
"RP11-1109M24.5" 3.38344879032201 1.75101743673652 2.55757761979423 3.08324538144666 2.57542628654749 1.73650106103663 1.75379960672946 2.63511575894055 1.92828397382884 2.47235913422901 2.28846076813698 2.37388708034954 2.26333783972234 1.89050766484603 3.43459812615722 3.04118330537606 2.6802989891808 1.85332502025218 2.83089220632549 2.30370576931121 1.89104203257468 1.95895182482613 2.76353611029151 2.32325663895756 2.58769719447773 2.00693309190211 1.99676745722031 2.26844430563719 2.84808562726944 2.43562787140885 3.10265495199278 2.30224258754975 2.42105640178916 2.7301152869584 2.46779640059712 3.03737033195701
"RP11-805L22.3" 1.59859919188974 2.48145939913482 1.60858960613203 2.69677406016177 2.75355268680263 1.58762649384585 1.41008499209503 2.19069307277671 2.06187804248231 3.21373087361464 2.20840712069755 2.55198530129797 1.50194364845203 2.05349975560075 1.87526059258288 2.40131508950485 2.2696933475136 1.52239493399775 2.50630050884847 2.5588945830376 2.06226622444073 2.98431056778128 2.00392282102334 0.565303906993982 1.95973675883389 1.12016217088311 2.67081107182668 2.15874035567078 1.10308324835968 2.45715873383886 1.76291104322989 2.71878738669481 2.36997033923322 1.92959478119466 1.59372854405101 2.13907486668855
"RP11-267C16.1" 2.7562745097508 2.06791333804227 1.71868317561646 2.26365284443678 2.3205582698077 1.48267395264852 1.85210259855237 1.8237087736143 1.74191442210735 2.0974354133866 2.59810619053093 1.28233349679142 2.04076115573951 0.719810155749164 2.00464221953065 1.95210087063984 2.42520535194536 0.912364208511337 2.57741631897216 2.47829864169344 2.26395187365086 2.22648505932491 1.80209837201119 1.73490003481443 1.63178431050944 1.13599263744792 1.86671364747739 1.23586188000865 2.10756663294478 1.28499845325234 2.31417369433917 1.85336218883679 0.874046728387539 2.03049862313711 1.04093369017882 1.37901239519236
"RP5-1028K7.2" -0.693147180559945 1.88651517370798 0.860270080868488 3.91264916134661 6.47147676519163 1.84418043857023 1.81829075333102 2.14791247369004 3.86957914978034 3.78616673227838 3.96550112790052 2.41378006506411 -0.693147180559945 2.41723232124545 3.08740143189235 2.20468089239328 2.2845854376794 2.65481370357655 0.224894312530938 2.77359137546518 2.63177245824486 1.40112907633351 -0.693147180559945 4.06832904651191 2.58695015418752 2.10327230121593 2.88701096368297 3.9854383735636 4.66061028793899 2.43562787140885 2.6731596960335 1.62490310221612 -0.693147180559945 1.29409433025302 -0.693147180559945 3.99468620466204
"WWC2-AS2" 2.54143092880601 3.08361471636174 2.65097598458081 1.79233925666976 2.6569913721254 2.99120799585043 3.1417905664844 3.83325574500791 2.8329005332366 3.37221259258617 3.90718732314115 2.81985303179995 3.13692842332944 2.41723232124545 3.08925778427869 3.48205514213905 3.08701969711985 2.95090072098474 2.87921971956922 3.7740642897396 3.62021380304125 2.71845263148313 3.4037816709196 3.08738594611023 3.82250604639981 4.18838814446667 4.33167541473969 2.9052398026845 3.34458388831573 4.04482059785328 2.28480579135705 3.77350809684727 3.50325064803319 2.97812544308444 3.58008346634784 3.33755020511784
"L3MBTL4-AS1" 3.86152587939858 4.11594591325011 4.06241263821581 3.66293581303668 3.1611545937975 3.70168071034727 4.04840594241267 3.79942975254122 4.54686553251914 4.25181887193298 3.85191282059618 3.92665534479985 3.87567424372902 4.10737320919296 3.57411185789085 3.96207186266717 2.99745622795017 3.31618362977292 3.57853951148518 4.25940953626541 3.88394790034029 4.20711651863407 3.97840908520896 3.79105946082765 3.97864394732146 3.17169164269755 3.82458986325503 3.69174437208905 3.64360076698343 3.83828297705328 4.13435782433767 4.3969851095214 3.94457013868487 4.19861507467235 3.70448614046696 3.64797687933116
"AC131056.5" 1.0531843697352 1.83118400506435 2.40618634907853 1.27032510015932 2.44509047511573 0.229814751770611 2.15327186080895 2.04511849163535 2.16507226296749 1.78384735532226 2.04643721942719 0.924040030232018 -0.482342560004829 0.759536949014113 1.78122519027727 2.27295427703751 2.71873975517808 2.31738724276419 2.16829803627919 2.83239683104035 1.73787392446642 4.46013312421877 1.19734375352954 1.36791217284026 2.6565179527498 2.33965480303306 1.62410153766919 1.64015428618223 1.57162901786126 1.5552335981118 1.53710598083065 1.91758096986553 1.08333781237451 2.75155734333531 2.46123091067605 1.59628514152227
"LINC00908" 6.03870165886276 5.12445543961596 6.95208239919837 6.64177447216855 5.53534419005126 5.04450226911553 4.80330759736919 6.03625757811809 5.7259051273689 5.12005986064075 7.26802679469641 5.21687374391239 6.29263155934269 6.44238587329203 5.89485227280913 5.07793918554907 8.05448881204057 5.33441230669608 6.72844491340672 5.48098167810778 6.06431457623023 5.22573472631457 6.40595408689206 4.85399122666902 5.69515183443396 6.36794876389958 5.20148072712909 5.5101633747713 6.10506978830424 6.12714896380936 6.58641870592196 5.12960974062509 6.43725627772568 5.55249287971077 6.67988807866239 6.56864737783846
"RP1-41C23.1" 2.15900532185378 1.99180572761874 1.78709711607552 1.73490201896307 2.49507581177915 2.25730815121066 1.69318092029612 2.24254157604642 1.76676293036456 2.12014943085225 3.32373891486467 2.43472002618104 2.46802086365229 2.08729299417479 1.37412512092547 2.69327619552509 3.67448816891188 1.96312502691271 1.93141578182646 2.11233697495636 1.63106311176663 1.90235439137395 2.93139320033583 0.66846885490182 2.58461424016812 2.03796883818935 2.68531380891819 2.70843664082311 2.40870241002278 1.6022169450985 2.69326814492399 2.35687567038281 1.6195572079797 2.40464779371372 2.55015931842469 2.28027399248289
"GAPLINC" 3.91474970476256 4.57647600092624 5.12575175120013 7.12495956923083 3.7174263371929 5.62212750880755 2.40374725338258 5.64363235011933 5.58009508000363 6.44645623251493 5.1507247256384 5.78458632312522 5.7057987637831 3.83618645568134 3.49397829048407 5.30821046783331 2.15891450655049 5.86163754736313 5.10094303465935 4.88390811958383 4.48906975641727 5.88761341914253 4.37292282476114 3.7665168060213 5.84927196104223 5.3096763931793 6.20804274064406 5.20415820311815 5.08869458603878 5.11437383750192 5.72093458124941 5.12153050882011 5.82566863246123 4.55757518511662 4.41720938659058 3.14545665792455
"RP11-403I13.8" 19.8180763551587 14.6917669724274 23.7819213136367 14.9269916045859 17.4930067292004 22.2588971587 18.3999005337281 17.6047579216832 22.2183009535611 21.7713854780397 24.5363553571845 23.6406386550707 14.7004866897473 24.4769832066043 22.6115954101379 25.4987706537278 9.14140651735689 16.2834647638152 16.061213812195 16.5722109925882 16.1219296280781 19.025738481304 24.3947715039858 19.3544907730303 22.8763368698362 16.0089324641118 16.1767106990359 18.2648959982845 12.4298804033862 21.0111900633415 12.0380566840233 22.3769916290871 25.1422992883272 17.0754508468538 16.4516766608185 23.9794527190309
"CTC-297N7.9" 4.83165952008511 2.87505292895978 2.33871544224672 2.25139920966803 1.81881056043604 3.47174803717606 2.71631706547378 2.7055604232857 1.73608469141667 3.18889097736512 1.5838451929944 2.36764616926686 2.54192334566982 1.80396384007288 2.52731055158445 3.1258217697274 2.62031048369085 1.0560822470453 2.38932711688133 3.33323474137321 2.10296021877487 2.87488388466974 1.55294704206032 2.26646495104624 2.28176906813515 0.959111575118131 1.25199894154679 2.64143687082919 3.77094184426966 0.815540624699979 2.75385560190048 4.95979338386534 3.00951244409354 1.33041030679199 3.13290883330872 2.64013821061584
"RP11-883A18.3" 3.55707547483721 4.13305813050694 5.83771379642121 2.60868533068207 2.44305246228681 3.64754980233091 2.72257273036313 4.44064941887691 4.28460111644059 2.65479330094803 4.46067702342053 3.63920525804975 5.30613273720424 3.37340927432148 2.91928430873941 3.43678762029366 1.27234465564492 2.48261112269158 2.83604392852728 5.37274203169397 3.8904329607239 4.04947962716886 3.76808452020183 2.47178214056579 2.96308324064137 3.03294178615023 3.70205878236012 3.85827820617245 3.20394407855004 4.30887322537146 4.43269500578844 3.70310621037963 4.68018221483845 2.28970839832158 2.9021993210841 2.77159103320434
"GATA6-AS1" 10.1062055985658 14.2576182118411 14.6721237424842 7.3831535033945 8.42990344935644 0.526102569037327 1.08372167706354 12.7253499617168 5.32169768699732 10.7644463664899 9.43018221716203 10.2069817638212 9.51443868089866 13.3934043777684 13.8565143768927 -0.443858099047173 15.0986870245011 12.6289442346897 16.1122135341242 10.9845280697852 12.4098984258953 11.8344750963303 4.12459565669968 7.03316880385683 9.76416871662463 6.48772483534103 14.143237140875 10.958259429797 13.1215545274153 12.6427166399325 11.0508742751823 10.8433936836928 4.71386271742169 12.1145591986641 15.9018204434007 8.03862335762986
