"TCGA-KL-8343-01" "TCGA-KL-8335-01" "TCGA-KL-8344-01" "TCGA-KL-8328-01" "TCGA-KN-8426-01" "TCGA-KL-8337-01" "TCGA-KL-8329-01" "TCGA-KO-8415-01" "TCGA-KN-8424-01" "TCGA-KM-8476-01" "TCGA-KO-8406-01" "TCGA-KL-8330-01" "TCGA-KM-8443-01" "TCGA-KL-8338-01" "TCGA-KN-8431-01" "TCGA-KL-8346-01" "TCGA-KL-8336-01" "TCGA-KO-8414-01" "TCGA-KO-8405-01" "TCGA-KM-8442-01" "TCGA-KN-8432-01" "TCGA-KO-8404-01" "TCGA-KN-8425-01" "TCGA-KO-8413-01" "TCGA-KO-8407-01" "TCGA-KM-8439-01" "TCGA-KN-8434-01" "TCGA-KO-8416-01" "TCGA-KM-8438-01" "TCGA-KL-8339-01" "TCGA-KL-8331-01" "TCGA-KL-8324-01" "TCGA-KL-8345-01" "TCGA-KO-8410-01" "TCGA-KN-8429-01" "TCGA-KM-8441-01" "TCGA-KO-8403-01" "TCGA-KL-8334-01" "TCGA-KN-8418-01" "TCGA-KL-8341-01" "TCGA-KN-8427-01" "TCGA-KL-8326-01" "TCGA-KO-8409-01" "TCGA-KO-8408-01" "TCGA-KM-8639-01" "TCGA-KN-8436-01" "TCGA-KN-8419-01" "TCGA-KN-8428-01" "TCGA-KN-8422-01" "TCGA-KL-8325-01" "TCGA-KM-8477-01" "TCGA-KN-8435-01" "TCGA-KO-8417-01" "TCGA-KL-8327-01" "TCGA-KL-8333-01" "TCGA-KL-8342-01" "TCGA-KM-8440-01" "TCGA-KN-8421-01" "TCGA-KN-8430-01" "TCGA-KL-8323-01" "TCGA-KL-8332-01" "TCGA-KL-8340-01" "TCGA-KN-8437-01" "TCGA-KO-8411-01" "TCGA-KN-8423-01" "TCGA-KN-8433-01"
"RP11-757G1.6" 2.7042362174611 3.14959034162008 4.79858080409311 4.23688471151145 3.57541868624766 4.85867057744919 2.92880221786041 3.39458023962201 6.11822754747647 2.18525371782047 3.80165671827285 4.40853001676166 3.62771364230841 2.16022804758867 5.20448437383641 4.17060904454148 5.0731913139487 3.20697649232506 5.28344016808234 4.14081624995524 3.52893736908431 3.31544563898708 2.31888063779154 2.96328164398198 3.42786899234915 3.15441250731745 3.34829870862448 5.89723735225999 3.5204238738238 3.17455252663261 3.08682919221199 3.92925679942519 3.81244846396905 4.50637220257458 4.30473160596409 2.10977556509696 4.62808002789441 3.42130365276783 3.80332511112694 4.44624067586726 1.71289197168483 3.2301226018379 2.99813287401262 5.08291822764749 2.3114620206912 3.42614849569772 4.79881108896995 3.62604182798225 3.02968772052045 3.6717872381877 4.6121817966885 4.32181877807765 2.78477394833464 2.99591244254129 2.88768426147848 3.79599007522245 2.61058107034627 2.888346783434 2.80959625750181 3.78752993321205 6.47407656612895 2.02105901869943 2.23538030104219 5.21598893756545 4.10167449759315 3.3277398466582
"RP11-717H13.1" 2.40331692863771 2.43736008965681 2.80226384821775 2.76112545913962 3.11919400542372 2.44976842094746 2.35821857826005 2.24701743941485 2.38686180589767 2.85549478061957 2.64211336384632 2.27310063476197 2.46069744019387 2.95288767447112 2.41463675135348 2.98118187424112 2.60471189445416 2.28163673596566 2.17189952345663 2.26010012207751 1.96937944948839 3.08402412034087 2.15349664531338 2.85053758283561 3.31462470727552 2.51799527242058 2.74831349807573 2.56268961635998 2.84478194798788 2.7360725786774 2.64129773014388 2.54351973742557 2.64571406762334 1.42698503380806 2.60225553014107 1.97180021905401 2.99675624793206 2.94910944739358 3.01186588809775 2.83410303260057 2.02728114887739 3.1364803515085 2.67728492191412 2.76290133659661 2.39054580563462 2.23892759332554 3.39711647461937 2.42869637674723 2.480175280839 2.65348933204772 2.88856560742994 2.73930408573674 2.54493297829407 3.73522532361317 2.12824980335602 2.44076857632908 2.23502344225953 2.59781213087317 2.68186535869829 2.83107273595485 0.625155900969348 3.03903712633208 2.00325978209448 2.73754253794057 2.12933686675465 2.17035578424404
"OSMR-AS1" 1.93629975368 1.44714974299657 3.03635131213909 3.28722196889173 1.84967056908244 2.45302813873422 2.34127298345507 2.52191923399653 2.88663815940822 1.66740477781432 1.74180653650764 2.17550140957842 2.86948980771104 2.69877619565453 1.55243414481651 2.22199670312486 1.49146388511449 2.34713448496962 2.44267796405015 2.40238529456433 2.42478188244182 5.18986853567084 1.76289082105425 2.39622856163308 2.26247997408671 2.70578358680992 2.45623705875922 2.81732454501391 0.810883088156323 2.78383654165685 2.46746512689043 2.02177032893344 2.18739181853205 1.71193805261256 2.85918548112371 2.42410825201926 2.36206780716761 2.21284771017614 1.11207628307115 2.69301399333894 3.58385417757563 3.1137939082101 2.01256982935471 1.87232279005273 1.67681102133495 2.75838982028672 2.48301661342973 1.52312288479343 2.36611104971094 2.49555606924923 1.8543566239345 2.03622919311054 2.13355033023056 0.912388358005414 3.00660448082276 2.66940599619988 1.92881768948773 3.17768319543649 1.20893264382279 2.56154932396111 1.53480438208637 2.42694502801144 1.89483340294883 2.02927056003677 2.54594310757003 1.93658566110207
"C5orf17" 2.76157853097583 2.42052309523427 3.78268314731174 3.31096780751146 5.18030723714047 2.1551813580816 2.60586793526446 3.24119930331597 2.68043875049486 2.87742587928414 3.51629083075394 2.55206838745648 2.72497417217927 2.94011398672759 2.43965748847816 3.15974219182268 3.24914060852176 2.59863582821805 2.55188466135797 2.5908340925253 2.54553335412547 3.91192692349408 2.52345971235843 2.31499171340235 3.00093684061912 1.90481181741025 2.26691453797565 1.15588740814372 2.11075403305079 3.2259683848675 2.31767060243113 2.54241789330046 3.38468578818986 1.79067854100538 3.29836452175484 2.38425534610727 3.026045495464 3.21327939232935 2.45089585361923 3.99063566127783 2.69849451533728 2.16170633858074 3.78890928109534 2.50298627625798 4.95180540857339 2.43931547613213 2.99498126249476 3.00619624706026 1.48895793752789 7.34483292689066 2.46832906947453 3.32762956561811 2.80551222371355 3.46673081198838 2.88138984584212 2.9679867150622 3.13982677904979 1.78795579468277 5.16177370426868 2.37580352642059 1.6881539812766 3.11818597872766 2.8200091132714 2.80976444681507 2.85824810920615 1.55886986424064
"RP11-328N19.1" 1.7477491937281 1.61839011247896 1.32749490326689 0.492533336120299 -0.693147180559945 1.3355996219573 1.10207000629401 1.70483661375576 0.353178980968347 2.30958955610364 2.50532096127224 1.57563316336204 2.61814128721803 1.28992133603894 2.40619684337739 1.5203107939906 1.63634984984272 2.02796841041617 1.72604703737208 1.83791024677335 2.5326279656955 6.15963014792131 2.02454409327355 1.52525460947738 2.39930121047098 0.526090138936166 1.5976362905493 2.27775292066172 2.25069987691138 3.98265470016225 1.77072712666153 1.12263888283919 2.48867458200671 1.39427744482501 0.705418644794827 1.00523777762764 1.99427657076969 2.27677708468411 1.34220749465825 1.79279309231839 1.01011359173007 1.4897326343803 2.33381257560389 0.583441407097194 1.61990602096525 1.40342475145613 1.97418321378848 1.93684236494887 2.10152477968682 2.21335587214139 1.23530573802826 2.5004335487537 1.65230314950858 2.42542454154955 2.35225420660913 2.10129864677198 0.388936544156639 1.64356725302571 0.918241954290372 1.41961563885071 1.99766202028653 0.926459132676221 0.568333469181393 1.5173690656182 1.91677505773518 1.64018568561197
"CTD-2587M2.1" 3.907388598549 3.80059471216697 3.78601779089723 3.72285616959067 3.49298286237784 3.94777348527626 3.68662136486453 2.925848831797 3.67853865506663 4.13035517524105 3.98706414661587 3.85710904521611 4.1437909104896 3.94618353147751 3.22018946810286 3.7093603312752 3.67299702373623 3.93297645207745 3.95165996497681 3.71056092891215 3.8225178982944 4.97757061800624 3.67323362402628 3.57774919744806 3.73788831128261 3.4194124102712 3.82478780342213 3.41896948601964 3.35229844965005 4.01668083899833 3.74354282620055 3.84786592740204 3.7681262252408 3.54445826482643 4.20352111805976 3.27639868638706 3.64593676637809 3.54687893682958 3.96312853522492 3.59195990167818 3.31825749761086 3.88891790190697 3.12355263370714 3.32492749736851 3.51735655094509 3.49555551154653 3.90266339579209 3.48749518021063 4.09177850806798 4.29165877122812 3.59373931477488 4.12212367049364 3.82336635188116 4.13111496404163 4.00109888411784 4.2518705151638 3.96637878456948 3.52818481282363 4.08924618687195 4.15025296944118 4.2539629905982 3.88145020366285 3.27037604368214 3.94597550710661 3.86442591313478 3.46506813279755
"RP11-700H6.2" 2.04400211877686 3.59637083688559 2.69230070438516 3.63341589341768 2.33894363996145 2.25431210178793 0.767799679604314 2.0972859792418 2.65095202580026 3.07712916915441 1.70698168118372 1.61661892948407 2.45427621091742 2.03489855752957 2.19119589742477 3.18904008682878 2.66471255565134 2.30329850426402 1.27285697515794 2.12407620220894 1.49646998540739 -0.693147180559945 1.51001256481979 1.18603682266306 2.38805735923677 4.30485038727359 2.48286263628644 2.54826760946985 2.58830616222844 1.88264240837686 2.29072865348459 2.68125192246942 1.61282248205085 -0.693147180559945 2.8880740987237 2.43119607735981 2.07261137455581 2.22627836552546 2.58676727848711 2.18634539747659 -0.693147180559945 3.17715346215707 2.32961982332512 2.95162237054362 2.80739934385553 3.07861546581464 2.13643479423841 2.56562263986033 2.16846734175476 2.11196006381009 3.03645043620267 2.7137642674851 0.858806947479931 2.80078093213515 1.38387593959566 1.7790070999901 1.67317251859977 2.17159054635104 1.63988659445154 3.05161074303805 0.62240893884081 2.68051624894704 3.40120149331561 1.75942081355842 1.7832599948485 2.63998188770997
"RP11-415C15.2" 2.794851248713 4.65159968398784 2.62930105924195 2.57921318252065 3.12749307342914 3.47706780827012 3.56917962208439 2.90754765615843 3.23124448755251 2.73052161862958 2.45891633627219 4.3906693506713 3.37932149740785 3.05570351583424 3.8868198210974 4.04943253048651 2.89721357523913 3.37612450684325 3.48803973457062 3.63834777271566 3.48893369326002 2.98119023268471 3.01065260511892 3.81390669717179 3.06710680731291 3.03573469896663 2.6720912780204 2.61747258533967 2.70731564324081 2.97123345773427 2.59184207834212 2.85905916248862 3.48050808770435 2.34605914177917 3.3121211665104 2.33097484130731 2.95581684321698 3.5486771288404 4.46769262265785 4.28384294598925 2.35570680646781 3.46113181621091 3.47702834867683 3.5523529900701 3.11871030721482 2.75215242016844 3.39944578573595 2.94584396478912 1.99742272777901 3.84527679420248 2.80842928436178 3.22514824865306 3.87156901488938 3.94787859361392 2.43771004234214 3.32486997346515 4.91745441389417 2.15049330318947 2.92059027011642 3.38972046415614 2.8479604430605 3.29648700755144 2.90153306777422 3.06416152311103 4.04884342893067 4.09145144575069
"RP11-10A14.5" 2.76028521308853 2.78126371478635 1.5803817910549 2.05428595113362 0.768251650403623 2.33926046017225 1.32513728896369 2.36672706245462 -0.693147180559945 1.69226760901421 0.69547390978654 2.30420764455564 2.49087615823344 0.85358492014649 -0.693147180559945 1.41671934725945 2.71911869358303 3.58064628373156 0.855108964072707 -0.693147180559945 0.479753322957296 2.80532569890659 1.58010359310439 2.84059000234598 1.81704036925764 4.68585720171963 1.67076498449026 -0.693147180559945 -0.693147180559945 1.99404446091517 2.13857211853401 2.60488834688616 1.4174741925823 0.71582632724047 1.55363097561162 3.7639290067903 1.2710701182718 2.13778206875137 0.679060655901866 2.32633262878581 0.828421044945843 1.03693301644519 1.80559816004123 3.95357178129904 2.33619386034377 -0.693147180559945 2.06800026239269 3.22869844280126 -0.693147180559945 -0.693147180559945 1.12628852222602 2.62536404665602 -0.693147180559945 -0.693147180559945 -0.693147180559945 -0.693147180559945 2.63512593308324 -0.693147180559945 2.9510458327241 0.776896826520603 -0.693147180559945 -0.693147180559945 2.71131179259751 1.79567745232676 -0.693147180559945 2.84376038880152
"CTD-2007H13.3" 2.7042362174611 3.09966658373563 2.35800476304393 2.81317957677599 3.40488484421745 2.80797452812689 1.83936918317815 2.58324718372455 2.65095202580026 3.90356500276752 2.93801987967951 2.74855946660104 2.73115951539146 3.08896883692245 1.92197290103378 2.134296806182 2.45023377683167 3.24020316938325 2.54820702220528 1.68379011994057 2.94483454057235 4.49498121677321 2.14634936448269 1.94202441488449 3.45558898947395 3.87030187810645 2.94640237298117 2.72404974317122 2.58830616222844 2.77948636408605 2.85920248956212 2.02177032893344 3.23251176552351 1.89051764180655 2.65065568678912 2.70043147971835 2.83231450296866 2.9824693431115 2.25370040581582 3.32442890018739 2.25977712745338 1.74351807789516 2.45704934083611 2.67261173566715 1.96552400612891 2.90088564413924 1.14943101165686 2.87985475232772 3.02968772052045 2.32292975699855 2.04912823121185 2.95232751330609 2.89995120042153 4.07772066632493 2.12265194222744 2.94135546120494 2.64057995749639 2.93824740429889 2.67164584842257 2.39575933571245 2.16107554827947 2.68051624894704 2.23538030104219 2.40857834758533 2.0157212262516 1.78759307089065
"RP11-539L10.3" 7.4886763186256 8.25125826341595 8.76203008582912 8.46852745123048 7.59509861066562 8.58533666088286 6.22080467705741 8.69885343856758 5.81331651450862 8.67206087033522 5.65935518583993 8.34677745293617 5.18581873038506 8.01607033570617 2.60696222661339 8.88032158277493 6.34037658346908 7.34751690171408 8.21919444038834 7.78274847287659 5.40770123668616 9.53591590501502 7.29065717637382 8.27922079653269 5.28263984336424 9.68211111785209 5.76261820562346 7.86220582001317 8.42913066461934 4.53744333509687 7.73764757192786 8.34132172845078 6.19144525493346 6.51511521860688 6.95968274765593 7.03479432806417 7.82382113198197 6.4190732370963 6.47150423828346 6.87481731834747 6.10881705407561 9.1651381622733 10.6174471999329 7.72780108833337 8.56275283128093 7.46506207307045 9.58467932260686 8.0648367112483 6.90248839609852 6.4477612610632 7.38263696067013 6.08374371477327 6.64570472053001 7.62488755300306 5.30087806844992 7.30244870551164 4.74287011017895 7.72703663229017 7.88385334382318 8.45656517354595 4.98510747436102 6.77166694709311 7.18728998254816 7.14160430614691 7.17415718187196 6.97913452974759
"RP11-452H21.4" 0.941284300167915 1.166681731148 0.778547897799709 0.924398513740339 1.1606143026433 1.85986207074835 1.53418583239219 1.46372251609862 2.37496529268441 1.78393044446922 2.27101329358558 2.08692065159378 1.43809641651969 1.7242292904296 1.55243414481651 2.34553701614215 1.63340311604615 2.17999966723251 2.27347766502174 1.82459000656238 1.75576297362301 2.77798881289445 2.59418850825633 2.17727570479204 1.881323305116 1.05530214958521 1.89898530051021 0.547250282626142 1.93204390145184 2.00661656119298 1.60138487560386 2.35838222482865 0.488112346997408 1.58379712629042 2.09071953211076 1.96567959842388 1.67680661050552 1.34689764991934 0.761052981770448 1.64424650557129 0.411443763040759 1.48456987060842 2.32961982332512 1.04014312599401 1.43225676212569 0.819350149962877 0.603330904207444 1.64109906778694 0.56640590700547 1.67761327534082 -0.693147180559945 2.11275919299183 1.19104393555103 2.02712397670402 1.8882948835059 2.09106871097014 1.22301882366052 2.65935301716005 0.358315486390805 1.46085604178583 1.78400379412013 1.50994110989745 0.902871045316382 0.445848207504906 1.64301955768064 1.52742280652699
"RP11-734I18.1" 2.30380923606264 2.48740866347719 2.06807771518406 2.59311489018182 6.7115207403046 2.05929739660426 2.03272926577249 2.35270454856232 2.75469377545866 3.01970010641512 2.98356893515327 2.73931288258083 6.0441962446912 2.41052359116814 3.73724069759533 3.01079095806045 2.21586658259796 2.68118388939417 2.74267277432723 2.30377161763379 2.81415590442172 4.11713623578845 1.83444415893303 3.11747621145799 2.15648127718215 2.84417094371389 2.40354233750935 1.33100048642383 2.26356296226346 2.24677803811128 1.69856715862743 1.94025582339632 2.74735862198815 1.65030303256617 2.65016092422765 1.59439489043866 2.02917974448037 2.4798767724099 2.94624086488485 2.15897234020515 2.74710935623249 1.97469521851038 2.49544842825415 3.648646509427 2.18022526168333 2.49160891493159 2.46740821774652 1.69029194738895 2.45194689249542 2.01824583849903 2.05531015655267 3.08649677527233 6.88617595064061 2.18328522956603 0.950518817844452 0.983186722054717 2.64272304153289 2.96028867992692 1.84749811022646 1.66128353184526 6.38592827501437 2.34810370389162 2.7651910345592 2.89818357245781 2.65528772709088 2.77397470609668
"RP11-253E3.3" 4.18856628082131 4.56800896283884 5.99821971707533 3.67206359282323 5.13856930487221 4.10652814943366 4.47713055204991 4.99169968877512 4.27379903635736 3.0595610916317 4.07117209819493 3.5099158157446 3.64036497815014 3.54089355334327 4.2869991438015 3.63087504031722 4.37010445811849 4.64779286219693 5.18400210060178 5.44264463426577 4.37409665927583 4.3775540517026 3.49876634531294 4.71833240780899 4.18971499645332 3.8976549432586 4.42267404930907 4.25379504812543 3.55186720333721 4.04118061954134 3.94176499039573 3.72639557705242 3.6795890574155 4.16047542420624 4.74176392976923 4.91421044629077 4.20150408908032 4.21397915668392 3.90496827114234 2.73027181652678 5.70194516403349 3.07119138372081 3.76530838003554 3.55812972748337 3.80908522526011 4.20460663480898 3.85514193607163 5.88641408308496 4.56196614061918 3.4410654242439 4.29138885894185 4.18830617043771 4.23723484667309 3.62062432360555 4.96916634795468 3.70993491796404 3.66817035392023 5.76807861397872 4.43173172868959 3.94437288059745 4.73305857439721 4.4601596925533 4.63454914341472 3.53102749751752 3.97250691781873 4.0946474036364
"CTD-2194L12.2" 2.86477561771753 3.01998503242794 0.778547897799709 2.66325670582178 2.19739921166486 3.04808402636118 3.69437590115805 2.83685844243486 3.2474887138651 3.44203925063079 3.73454287665031 2.97880613138693 3.08999104249996 3.42731345399385 0.959915684518278 4.10929104798058 4.3818503968204 3.60498892979259 2.89876183217177 3.63877077203434 2.62283833357001 3.31248747156719 2.74592245226414 2.96900804642003 3.03431569502911 1.07253370291377 3.59931313266422 3.99918588175353 2.58830616222844 1.88264240837686 3.35293127124657 1.72289582509859 2.7917373560381 1.2389172440567 3.96752229062724 1.34021941605488 3.51063317608375 3.41166169030664 3.35096955006419 2.59905667825112 1.74055315800781 2.39195446466484 3.46195018579755 3.3520698940729 1.56303469923906 1.446419019691 3.43555240239175 2.62832914354226 3.04997343467789 3.79441096436461 2.80181318070481 3.71693602607044 3.72394602191987 4.21768377111629 3.25056635392906 2.80562220428786 4.06814722426888 0.350048359579079 2.37879272677632 3.98528094201901 3.71859897746187 4.10750754870264 2.06650600452147 3.2217257619156 2.65851220543188 1.57361573825153
"PVT1" 9.96851059964434 14.5848881730162 11.042214294139 13.5392263607901 11.3411179906222 8.80861329301227 11.3297495246399 9.95487731044567 9.28788884698336 12.5322697586733 13.0493871239458 10.5201550504975 13.0826088560774 11.7396135768915 7.40917036423574 8.30219603155547 11.0708356051054 11.0353772889658 11.5929386366508 8.29710877009037 5.04388083519213 17.2598310388381 12.4405580000286 7.49056234232369 11.0872316183402 8.71269757723601 6.75053721231259 9.20112953885493 12.16878508591 15.3418985349131 13.0504660378269 9.78768539955552 9.33086519323345 9.57028214773982 12.6520112455168 8.66035567653 13.3920522547548 10.8164672292024 11.83678236136 7.67697071164659 20.6389262433289 10.0560039431843 14.1451475285793 12.4321367831407 7.73417368693468 8.18254022292929 9.29557483501619 15.9100822296596 6.23833145991815 8.23651611128681 6.90587103267405 11.5761412958468 8.87004347690782 16.9944164794945 13.2772423510865 10.0167214108676 10.1104873998785 4.00416239414191 11.2726596222465 12.9785403619082 9.07626536552806 9.99375780345988 3.99665074509538 12.0672034062844 8.02876788340344 12.7869557608711
"RP11-93K22.13" 0.941284300167915 0.836184598975063 1.9115352557838 2.26088597569146 1.4083472202906 2.11596438081345 1.69837471646963 1.11448966300776 1.56257689097431 0.622350350784492 0.816724572027955 3.32050593353503 1.18921496899511 1.7242292904296 2.75216640736514 2.29102327500315 1.50829526224438 -0.693147180559945 2.16210861067283 2.10186223864546 0.599915869434917 1.81869390558552 2.32039115628606 1.21395473811302 1.25339827221896 1.40100181845491 1.75723413329333 1.8934835875338 2.05558688490195 2.77991749553466 1.99352867624104 1.90945045124171 0.488112346997408 2.12491267111881 1.88290761964233 1.65006873577416 1.22643934910277 1.10164360379114 1.5263437470826 1.48105657173477 2.7074143055176 1.74351807789516 1.58881780122957 3.527051513978 2.18068377345609 2.43794174628271 0.603330904207444 2.66559974157917 2.02507029744886 0.940197765500241 1.5803549422561 1.47830720164887 1.51543124273992 -0.693147180559945 1.13711271090468 0.460454630593531 2.85904443473971 -0.693147180559945 1.8059092053172 2.09424325084087 2.0579835498014 2.28208691288564 0.394294579413101 1.30439077092621 2.57004971759349 0.625276930619723
"TRIM52-AS1" 6.0653858268702 6.28640489406663 6.23324300010916 6.18462261675278 6.75413663065196 5.30671416560879 5.86549392438769 6.27820774242887 5.78573421266097 5.93149424266051 5.15685525246052 5.28332536524212 5.756020069272 6.00547777678246 5.70008335691309 6.27657402788296 5.8129697194155 6.12353543336001 5.40679257310622 5.29837496497638 5.8852118331416 7.01174851149875 5.28554795639568 5.89531329371848 5.68698713784556 6.64356702933785 5.63456950948084 5.65701430892206 5.70477925188676 6.66553532511761 5.70726209842983 5.86771351531433 4.92317990964053 4.50796768485473 5.89244329817158 6.17577872351026 5.93078245968072 5.71347843537297 5.93700536762963 5.70545308659721 5.62072608818162 6.78956694409381 5.88870632986161 6.29155248190093 5.89246253824131 6.40161617949651 5.31576132629726 5.21768444475086 5.73550113375464 5.44972768045148 6.21740600543186 5.73729975499638 5.82942909447041 5.64572538441448 5.39736088416197 5.75549003110614 5.27575971426289 5.78178576300951 5.52514434829318 5.55917486419004 5.78669006192524 5.37135770150009 5.83860816963562 5.67741325680516 4.88025377841316 6.26333801043564
"RP11-184M15.1" 2.04400211877686 4.06631316613982 2.57164239573903 2.53545012395396 4.85836630797038 1.35699071713192 1.33763932051572 1.11448966300776 1.11928382379112 2.64851412522778 1.70698168118372 0.699134936765006 2.28051048487363 1.89158014129813 2.40309820325989 2.59678638323146 2.72707310164859 2.42923486355582 2.8260632550321 1.32369718256389 3.47280995579793 4.06719972391106 0.266476976006265 2.94411601554216 2.66419709187991 -0.693147180559945 1.75723413329333 3.31516223294448 1.46837276608714 1.13197956655344 -0.693147180559945 0.410375135899527 2.6426832164282 1.89051764180655 3.04428352619458 0.474137065806849 1.98620563968962 2.5021872649681 3.04483725258205 2.77822023447664 7.01700359981973 2.11939919830587 3.52668331373132 0.50971159681695 0.213196672090196 2.32528905425495 1.50064811657857 2.35018512904792 -0.693147180559945 2.71192902935494 0.66897048981194 3.42774264069662 2.07208605632515 2.23700863723709 2.73006844455934 2.68118083957623 1.98247163091377 3.87732971571314 2.18360478730872 2.20516035807345 1.52393110151041 2.02105901869943 1.48915545632286 1.92729310243108 3.13876438274037 3.04601898656493
"RP11-586L23.1" 2.19928266425775 0.349814001592683 1.72037084015784 1.80731049911875 2.16490957879416 1.60171128421258 1.56959842640347 1.85057828790408 1.72841846850422 2.57275091964473 1.73106948327283 1.80999978240777 1.82915604505298 2.06314093463039 2.45092204742731 1.26750327623276 2.68483037638598 1.13708652675732 2.7758668033079 2.00181824457383 2.35018505179502 2.73933126183229 1.69330693686412 2.11915076267338 2.13895362602195 1.58477032234144 1.92217277892827 1.90711720789324 2.25053252802159 2.15656966299689 2.03996974441077 2.21259424036287 1.95078652533646 1.62083800257834 1.91310686411783 2.12134196995728 1.96943469760624 2.23522410518832 2.16980731499943 1.5711927531605 1.88259696258135 1.15709884909234 1.27015602118656 2.20298701026271 2.38091626824056 1.9216057388728 1.86451888371605 0.927940830222377 1.12844745875021 1.92854529053183 1.84329014594168 2.23135889580207 1.44893964649375 2.53209695505853 2.07588264856528 2.51672750610921 1.8448527978593 1.91615995674711 2.12134559387949 1.22949864978947 2.30868299886183 0.931727468945388 1.34268624778633 2.21707386280408 2.31617158285231 1.57440483009872
"RP11-259O2.3" 5.45090904329268 5.1804639929398 4.68339047012135 4.80269173852793 5.09350052891967 5.11837157458821 5.11979656413494 4.18599402433649 5.05736959571511 5.31841433252169 5.39210641541639 5.37216249984759 5.38414384619138 4.96604122264212 5.33416739696341 4.26524896985841 5.73172904365336 4.58611642284289 4.8149373997047 5.35946556792066 5.65054482433946 5.76868841230467 5.03574340572423 5.42625555728496 5.3543974841493 4.60392342342379 5.18535977950598 4.90448003907883 4.43417060723488 5.42580851334865 4.60017337203047 4.68548701149545 4.79747613604279 5.01761447310258 5.57725293166989 4.67174854169506 5.04445200204386 5.53165699297665 5.44619206484194 5.36519389522082 4.55478908805952 5.24943531049492 5.22808639121718 4.95721211716663 4.74242063726242 4.62928512190288 5.46306492026163 5.12591383226829 4.89115804141062 5.43603342368695 4.88691524044954 5.29077082452244 4.98356363250221 5.44556101484365 5.59295553875406 4.88849898026129 5.54941820309458 4.45927216658197 5.60572687588272 5.41799582676262 4.95130396830557 4.91877705157512 5.21242362644975 5.1960894630054 5.3037325884299 4.16376694846012
"FOXD1-AS1" 5.34740523157461 5.37387449617001 5.45717555758073 2.70512715179925 4.17087065751804 6.11436793454594 5.54435820619288 1.77374288104597 4.99164287701505 1.95271683301524 -0.0609841689208436 3.86184749474682 0.356391981084479 1.38670068715186 -0.693147180559945 5.44706666822232 5.14336697260838 4.41800719087394 1.93096290527062 4.5775511053391 2.45022849422346 6.10966526939588 3.55765334517743 2.91964466785789 2.60960846900233 0.561159482967773 2.98255662857251 0.492972721902047 1.27794623029302 4.99445378568781 3.6296129579354 1.64613643430076 5.29668106379569 1.42651516234591 5.03540246895313 -0.693147180559945 0.714197029722386 0.240096452464822 5.48965172815054 0.722303386180409 6.14959186936459 5.68968346691475 3.78040920416013 6.3575923345907 1.32392079206089 5.17346947433982 3.63981638837006 1.2471521542198 2.57996790666104 2.56729359030683 1.17245406793145 3.78415666838452 4.18050285794445 1.62448683833831 4.56413310873475 0.843266656619797 5.49660335173254 6.30477422820933 4.94865937419032 0.30139050413355 3.69366800451056 4.6575213240649 -0.693147180559945 -0.693147180559945 4.86114101327893 1.14919389194088
"RP11-1018N14.1" 1.08478928426137 2.61167217751679 2.11349918359215 2.25186009533499 2.69232395356013 2.27349937832964 1.68780746032678 1.50005684015151 2.44163839627216 2.54273462248904 2.03232785706215 2.59570509414437 2.56024504462174 2.53555797883407 2.95756420889127 2.87101965703347 2.77972198220137 2.67729389457861 2.35520250337209 2.57226412387009 2.53417106694195 2.95050374707281 2.27875611475239 2.28768199438174 2.36105487209914 1.75126472803012 2.22720259646444 1.61523749159916 2.82665082176971 2.12595687990055 2.48634813061067 2.26525985060591 2.20831928875118 2.67997355824861 2.38577538858461 1.86947844040511 2.15561976658553 2.66025060303991 2.75327833998368 2.58366735343949 2.13483596585341 1.74161799652999 2.51932754816895 2.54882383713081 2.1803782344987 2.38684166134662 1.76413743583343 2.84156325557668 1.89392064864682 2.51053026611207 1.26530510171273 2.23750689984594 1.99080663892484 3.70063489436398 2.48325908762511 1.6492511347184 2.02082567872909 2.67625807185346 2.63195975607591 2.06501301716145 2.25789413763132 2.22560579917074 1.98083138072088 1.40894542106349 2.01220878031433 1.80494615521772
"LINC01099" -0.693147180559945 2.36208683316984 1.72702273314996 -0.693147180559945 1.38098855304761 2.40611376032415 1.53482468481104 2.2129829206281 2.09882806396134 2.09137315153859 2.21102929696952 1.45946210067764 1.69187447614424 1.64855653178454 1.68868934535249 -0.693147180559945 1.90737217175909 1.7338166089766 2.33752177147827 0.589796501857083 1.83162983143985 2.59144708310692 1.46121204565552 2.57468228931742 2.51445971964292 3.56157919080484 1.22377397210761 1.04473895869941 1.86640878220048 1.94258028917763 -0.693147180559945 1.82238144657737 1.94532217816027 1.15959372231345 1.65726379731207 3.64244942827366 2.47713040657513 1.07912516071508 2.11445913000914 -0.693147180559945 -0.693147180559945 1.54065112345382 2.13752346324461 1.5929532059444 3.4643205433379 0.656276869409893 2.73984028626288 1.97466283169084 1.69377629904544 2.03539174648409 0.974306869326421 2.24458980899482 -0.693147180559945 3.55374080331282 -0.0555780297528309 1.96352098703179 1.93412389864204 1.99304347406136 2.40036014008673 -0.693147180559945 2.19460669761767 2.18385629158587 3.05772857008494 1.6744760662897 2.80154904361593 2.19385275122807
