"TCGA-YZ-A985-01" "TCGA-YZ-A980-01" "TCGA-YZ-A982-01" "TCGA-WC-AA9E-01" "TCGA-WC-A884-01" "TCGA-WC-A881-01" "TCGA-WC-A87W-01" "TCGA-WC-A885-01" "TCGA-V4-A9EK-01" "TCGA-V4-A9EA-01" "TCGA-V4-A9F2-01" "TCGA-V4-A9E5-01" "TCGA-V4-A9F1-01" "TCGA-V4-A9F0-01" "TCGA-VD-A8KM-01" "TCGA-VD-A8KG-01" "TCGA-VD-A8KE-01" "TCGA-VD-A8K7-01" "TCGA-V4-A9EJ-01" "TCGA-V4-A9EZ-01" "TCGA-VD-AA8N-01" "TCGA-VD-A8K8-01" "TCGA-V4-A9F7-01" "TCGA-V4-A9EH-01" "TCGA-V4-A9EI-01" "TCGA-V4-A9EF-01" "TCGA-V4-A9E9-01" "TCGA-V4-A9EC-01" "TCGA-VD-AA8T-01" "TCGA-WC-A87T-01" "TCGA-VD-AA8S-01" "TCGA-VD-AA8R-01" "TCGA-VD-AA8M-01" "TCGA-VD-A8KH-01" "TCGA-VD-A8KN-01" "TCGA-VD-A8K9-01" "TCGA-VD-A8KF-01" "TCGA-VD-A8KA-01" "TCGA-V4-A9F3-01" "TCGA-VD-AA8O-01" "TCGA-VD-A8KI-01" "TCGA-VD-A8KJ-01" "TCGA-V4-A9E7-01" "TCGA-V4-A9E8-01" "TCGA-V4-A9ED-01" "TCGA-V3-A9ZY-01" "TCGA-V4-A9EE-01" "TCGA-V3-A9ZX-01" "TCGA-RZ-AB0B-01" "TCGA-WC-A88A-01" "TCGA-WC-A880-01" "TCGA-WC-AA9A-01" "TCGA-WC-A87Y-01" "TCGA-VD-AA8Q-01" "TCGA-VD-AA8P-01" "TCGA-VD-A8KL-01" "TCGA-VD-A8KK-01" "TCGA-VD-A8KD-01" "TCGA-VD-A8KB-01" "TCGA-V4-A9F4-01" "TCGA-V4-A9F5-01" "TCGA-V4-A9F8-01" "TCGA-WC-A888-01" "TCGA-WC-A87U-01" "TCGA-WC-A882-01" "TCGA-WC-A883-01" "TCGA-YZ-A984-01" "TCGA-V4-A9ES-01" "TCGA-V4-A9ET-01" "TCGA-V4-A9EQ-01" "TCGA-V4-A9EW-01" "TCGA-YZ-A983-01" "TCGA-VD-A8KO-01" "TCGA-V4-A9EO-01" "TCGA-V4-A9EX-01" "TCGA-V4-A9EL-01" "TCGA-V4-A9EV-01" "TCGA-V4-A9EY-01" "TCGA-V4-A9EU-01" "TCGA-V4-A9EM-01"
"RP11-452C8.1" 4.1368886419645 3.90501933148519 3.73156432794523 3.63560295323214 3.96896475637233 4.35447295512079 3.51100173167019 4.43162279835351 3.45553604002863 4.01719808258608 4.38620365372855 3.83939732417874 3.53966778052875 4.00037845906298 3.87413043559267 3.63119708005914 4.09028103072274 3.04560730364821 3.64446052878424 3.85532117850277 4.10498488518442 3.99817123395141 3.71479696026589 3.74532529865314 3.45941843971622 3.49455966958165 4.26316482139075 4.62801405237476 4.01159980126994 3.91184853097437 3.7270197870035 2.03562132608616 3.61450685130476 3.60205845033882 3.69906462852435 3.3335512171461 3.13828233622087 3.48060026123521 3.78632576600759 3.60151447727607 4.09308327363705 3.41715005873491 3.03622908741657 4.11599160775477 3.49078676996677 4.20954192496263 3.93432922178919 3.73549230475806 3.6851166719579 3.50503341110474 3.64888791511313 3.65876961281566 3.69333610672721 4.92250550102844 3.32512847011202 3.91247864228851 4.36905110126029 3.55526670017115 3.68928683709625 3.43144583959117 4.50795481526797 3.78607785948756 4.208509678422 3.89282348569093 3.78306752399312 3.64315768842753 3.37633965101581 3.75648015009626 3.62950042790318 3.67552911365134 3.54565461083392 3.61622975431837 3.43747503356247 2.79769465364106 3.51945256021848 4.03950755660096 3.9861775729366 3.99560076889083 3.29067811235506 3.26355018735667
"SLC25A30-AS1" -0.693147180559945 1.35217722484375 1.33445825277293 1.5016350659841 1.74961187531514 1.46658819495082 2.62073278458215 2.1785857419297 1.90657787281845 2.97093282109428 2.65460987973392 1.63919677413418 -0.693147180559945 2.39442285941066 1.44772908940444 0.759757733064642 2.48256506114421 1.56027361881679 2.03244785814181 1.09073863255276 1.40949369157391 2.44235088119042 2.23193058799927 0.139757468771515 1.35773005950564 1.93703013505767 1.18439471678794 3.22854314881476 1.77034804869965 1.35085023432442 1.91152005256795 2.66931452788454 2.33479711473257 0.895176315305354 1.67057244362857 1.30505054460381 1.28818348484966 2.18371716001317 1.80025772952826 2.11875676318774 1.97306438801066 0.657462776911312 1.47545521997102 3.47571660512833 1.86428525219112 0.664658111675473 1.44642240716261 0.886758455447854 1.13103028350427 -0.693147180559945 1.21521610562873 2.03779656518239 1.99889575556202 2.68536762806979 0.612829911150178 2.05726703534081 2.24455244609521 1.0722387773458 2.49014904011071 2.02370273643438 2.55663907324833 1.99299835017728 1.69115843012028 1.72979218779378 1.71806352850533 1.67468795668919 3.26289597348156 2.07696190421535 0.621044424639299 1.40253676900889 1.10626991827516 2.08685564254207 2.3556771448037 2.10062850221383 1.38189462240763 1.14175722469121 0.67025007518676 2.9315619701817 2.36731910219403 1.55866332313062
"RP11-143A12.3" 4.13086696638774 3.92651234320401 2.47846102221976 2.73105816137833 2.18440517146291 5.66444542531978 2.97991973845808 -0.693147180559945 2.352712129822 5.36442361894537 2.98842920546139 2.43083428813395 3.75441756632346 5.24869323554646 5.70987946920548 2.48126496731096 1.9228754906409 2.7159582317583 1.76824613593598 2.55860718462428 5.55361769928545 3.14491389126651 2.89136528901668 2.12861884956811 4.06650261686728 4.99515711359459 5.14193678801462 4.26648299502044 5.57953912303811 2.94860401811458 2.19415870459935 1.34284856060624 3.87338909116621 5.1733017758154 5.44816182619068 3.13398969111794 2.66134507682806 5.22564661730316 3.6968692998306 0.580075215363082 5.7429203388333 2.37239631890255 5.72613898871404 5.3810277201831 3.52119357989015 0.575549103153415 3.99749855365766 2.7403821615429 5.23644297974815 4.28261918130857 2.64034937130931 4.45320362108353 3.04212530540835 4.04294845695108 2.38420460705285 3.48576780805391 3.7711213955948 4.37035760207521 4.21537374174366 1.06126512441645 6.02858808629072 3.70463542103315 2.12031819526738 2.02475487261294 4.10620574819866 5.28812529741913 3.04096206527417 3.20582125877757 0.621620587376509 4.53822087635998 3.24494824849606 2.10931634119139 3.58350930371315 4.6315938609987 4.10211046520561 3.5229522424869 3.11425604359936 2.60569602717703 5.32285038051355 2.31723158867078
"RP11-1348G14.4" 4.09351986166108 4.41718278879622 4.73168036541604 4.66142297174396 4.50281731388431 4.66142216170712 4.40144289490115 5.02967719302713 4.07205966763898 4.74701877713004 4.10680912755917 5.0873247456774 4.28021459857659 4.24307178011718 4.36289380336444 4.04769606935501 4.62270318964789 5.12890040528463 4.7902010019742 4.80250820230142 4.06843317253477 4.16986516229324 4.70413192697961 3.84288349174054 4.00962348968424 3.95708083076448 4.38961195990357 4.34059040538459 5.00027790024559 5.30491068156216 4.35731852214122 3.71574994052026 4.28783073457332 4.69609124145453 4.08805780105928 4.43498405852238 4.83135989832696 4.72321712086554 4.3594542191631 4.06536201048117 4.26926158763857 4.3530965170617 4.5118782336993 4.51551710433029 4.1160019158885 4.53952256379684 4.40772421277496 4.018072793961 4.04148647778287 4.11001213110963 4.33040511397148 4.55040695307035 4.06726968760479 4.82406076856226 3.22956299808617 4.28851484569858 3.99351927898397 4.52652362847137 4.63210120353232 4.32699852286805 4.61286057957259 4.22341195958785 4.14512594825782 4.48553586419898 3.57718679079768 4.68740869511631 3.49926932365012 4.90962652856835 4.26835411141598 4.4075290599612 4.32090460188742 4.83457801603897 5.04645732435833 4.04865803255356 4.2511782193822 4.16925586322544 4.09975199685922 4.71272548759023 4.31642943204278 3.01869773376715
"CTD-2325B11.1" 3.5212078717218 2.84347263405373 2.82028997913459 0.191918920910022 2.59775555473458 -0.693147180559945 3.85913066525159 2.6715258267041 2.43460831770588 3.92002173416298 3.57124349134612 2.77280336780168 2.70478501108023 3.76868244481614 1.48219728599608 2.25790850710292 2.04012203544166 4.51122286018584 3.24925907676275 1.09073863255276 2.91611588039494 3.65599917986777 3.55551153013106 3.22683623670784 0.474270716214013 2.93887693484859 2.3214536616737 3.28800193924979 4.44477351201474 5.32546114378655 3.15155921220457 3.18935543467187 2.68019900041643 2.9274085575492 3.95731583068647 3.06803092133173 4.82052809575581 2.61610490905891 3.77890412312925 -0.693147180559945 2.24321490687251 2.20600120997397 2.16751136740806 -0.693147180559945 3.4097148661219 2.76162115441429 3.25386827243785 3.30525423301412 3.54151885335135 1.3544605061308 3.19368393498414 3.36275758183296 3.62851532544625 4.19865590729655 3.31903404231305 2.81024715307441 2.37143837148001 4.08728860331068 3.32017117854956 3.49080931665225 3.6614178954502 2.52297502609904 3.97878304747777 3.34962546991277 1.11082485216001 3.89645165486536 2.38742165250669 2.72251789881133 2.43246923892387 3.48399018691519 2.5894671350865 3.90815755430531 3.21428383902207 3.28788831944959 3.30316933967017 3.54730088941712 3.81736224281036 2.78184425843877 3.4719371819318 1.30544984793178
"LINC01207" 1.82377544309008 0.997161223725754 2.68737995650448 1.97484483297143 2.20115147200831 3.1612542426787 2.96084247925233 2.38382821518991 1.94924024157773 -0.693147180559945 2.53012435370408 1.81174408873288 2.36366131929948 2.03115399161808 2.47286406082855 2.79960234628549 1.84758622241674 2.61146398757401 0.955081107118303 1.935616581089 1.52230004635107 2.13684779699836 2.80271448127639 1.99842845883496 2.40405179856485 1.21389051904521 1.55255344842645 1.33491699483631 2.66085122006568 2.85938506332681 2.28620586270245 1.36533038433954 1.47971525907548 2.30463968185416 2.56409473857797 2.51391898406902 2.73505248405013 0.945851196048314 2.33095543538203 0.618832499058635 1.15624763406404 2.55372121260341 2.27938680629893 1.40671426187436 0.982455265581159 2.17781292283136 2.85276851721784 2.07497369347132 2.72734061224117 2.14581724901936 2.12883994747158 3.01090177673789 2.62684567061481 1.27304085009694 2.12865652614416 2.38191655616043 2.64640170569763 2.31286093329057 0.667188881738492 2.21782029016228 2.97219923150294 1.39740888931008 1.77043589273117 2.39336611686709 2.49206227624947 2.8056396691988 2.72695528652918 2.79914226589911 1.68396573637771 2.26965943570501 2.46674382712811 1.76407525140596 2.82542339721106 2.50331314165313 2.95286280841751 2.44443541218815 2.35462133473547 1.17583042924513 3.18308972904727 1.80675872947467
"RP11-714L20.1" 1.01783454958376 1.61305312518093 -0.693147180559945 1.83799340548464 1.66591585797674 1.19157805731533 1.87226358067632 -0.693147180559945 1.6770537897063 -0.693147180559945 2.20232149897066 1.63995201571722 1.752155338981 1.94501611451868 1.88418003453014 0.741168926062155 1.48047466645048 1.7363048737339 1.49974791369268 -0.693147180559945 -0.693147180559945 1.44532938786727 1.70938572412989 1.31171159750132 1.96198802777483 0.919409122306733 1.85584286242745 0.952068212736816 2.11688240453656 1.68580959656476 0.530331316345047 1.88353661031227 1.55138681546688 1.21921066883527 1.89045922298484 1.37773339437084 1.52534361453762 1.34653042820719 2.07836791940182 1.56343169625521 -0.693147180559945 1.4872648026045 0.531532095641447 -0.693147180559945 2.07308460923944 1.48596252448684 1.172728678032 1.31889059576363 1.91416491798856 1.58787783513054 1.94165002617412 2.36505236510318 2.23447331056362 -0.693147180559945 -0.693147180559945 0.770534718684686 1.61446695176288 1.88379111296003 1.29664518822048 1.31007873292127 0.662745109047515 2.54093060802445 0.579229766548462 1.82691767109566 2.78886742182385 1.6396210971011 1.88749750045453 1.61588900566198 1.44526128153449 0.646480529152823 1.52240043962697 2.09476454651714 1.21281907183194 -0.693147180559945 1.55218714419259 1.107042025793 1.9876267047279 -0.693147180559945 1.90855001845554 -0.693147180559945
"RP11-586D19.2" 2.79247137299138 2.95525425689147 2.49469586569195 2.22131260749102 2.67225960729845 2.39938807127637 2.84734883846047 2.60262397079912 2.88039674242625 1.68037741140898 2.55112216917198 2.13382470717431 2.58865101840749 2.25453890766279 2.33046773927733 2.52391761826706 3.3788386604492 2.67640199375185 1.78712657498773 2.56440099276348 1.4205251288612 2.60280777119182 2.93162472673326 2.81993630881657 2.32857359457775 1.85424220606816 2.08048325240797 2.21054829397996 2.80334759487278 2.48871323203969 2.8800619559729 0.81585209055121 2.98824490733612 2.27269256673224 2.66804831671253 2.59689498143537 2.63686202457613 1.93840215856135 2.91356098155187 2.1490041130943 3.22629307221363 2.65800943530624 2.47265124339286 2.4586764511082 2.90128168579925 2.61604775003567 2.49458448916615 2.50385262570307 2.4812964865937 2.39216507328381 2.50949581295394 2.86140016077791 2.63988965146262 2.88735908809587 1.98512007692677 1.85446529159629 2.82106071020603 2.33681483144922 2.52407237550755 2.19344475463903 2.29979795534254 1.73398057880642 2.60697625334522 2.98443941840263 -0.693147180559945 3.7360867112829 2.3947445576889 2.6197272897802 2.65272024009095 2.2084669753905 1.47688528668096 2.91315419874364 2.88198897287137 2.99930077149146 2.86376810941608 2.492503517984 2.42644314639958 3.07404856150058 2.87260063439325 1.77496543727661
"RP11-94H18.1" 3.16030059774908 7.12437115136572 0.0621160415304609 6.05920202884075 4.31551641311708 -1.38629436111989 -0.485433700558231 1.17614760719084 0.188976216963405 1.82304163155218 -1.38629436111989 0.761331773117265 7.16414635700205 8.71781998739411 8.24770693331219 2.27271706389918 6.51655072238489 4.51463203816052 2.66395881996045 7.97096063505726 1.73003000669799 8.1779851279965 2.82581413115967 8.21531830996154 0.709115292740921 3.26405329284657 5.62478954091155 0.0235321491529432 10.7232498276717 0.936828684703992 0.297092938875473 3.54528532399748 1.2389008396816 9.92370608573676 6.60968781933013 2.77254150339758 1.74958831311749 6.77691086006822 1.13243079703394 2.85315676552725 0.951834687323544 -0.00835352109995779 5.32879388908434 1.89938098307422 1.25104190204937 5.84851729500642 6.98153268818425 4.61772055341327 9.24012004543969 -0.207707052825757 4.98948389679681 8.72902669905936 10.0056614343387 3.1036849212472 0.320896069722703 -1.38629436111989 5.79081113527311 10.6190099705953 4.44984451957187 0.259379830424864 -1.38629436111989 4.74408089115258 11.3498137480581 1.25747657901795 8.54205060636845 5.76475132921444 1.10358456840468 8.66353407385521 -1.38629436111989 5.22891752803419 6.18911909921839 5.11572868984746 0.778285450160113 -0.399229837264627 6.28274470401156 4.04068957965534 8.57140545503097 6.83602050330781 4.75948766790976 10.6267747073109
"ERVH-1" 2.43985882206614 2.60660243852373 1.90046299894252 1.6504137604433 -0.693147180559945 3.01761035256861 2.09797416729846 1.95183775661208 2.10381831598437 2.24320934638611 2.46984661529446 2.23074420073533 0.563717744515256 -0.693147180559945 1.29297000276 2.05837883778375 1.09168654945245 1.79076923699929 2.01475603095911 -0.693147180559945 -0.693147180559945 1.49469548109781 2.1823761136729 0.812663060687604 1.50772138167346 0.891291569036315 0.309362774509426 1.34201036024349 2.45264465321366 2.69168758086192 0.826504840570854 1.83608625439055 0.598595225548987 1.66017064443963 1.19159509592891 1.49466299545732 1.82433305578245 1.63067818800431 1.38785986729755 2.28511908690244 1.92074921626731 1.49540787082547 1.49721983550707 2.92062059382317 1.42206175212701 1.28330762222078 1.8087242485912 0.40300282029222 1.24135997895005 1.34569942434256 1.40743933269123 1.08264456679188 1.93209991258434 1.36928325239952 0.564137557895269 2.05417187676132 1.87925233555057 1.29246171920168 2.59010958106454 1.24896244941769 2.1398214135481 -0.693147180559945 2.93612043799242 1.87258430568152 1.59904118895533 1.75868789230651 2.30735506144739 0.806619636416807 1.65272377387789 0.609619586252297 2.32036859796824 2.31459811233216 2.34725228341443 1.39463985743888 1.00630402482121 1.01249700435063 1.69305436607802 3.00573270187131 1.71033222721806 3.68234140813336
"CTD-2306M5.1" -0.693147180559945 2.42843185748851 0.893344518083618 2.30053783741484 0.722340118742796 2.93917881211755 2.97650568668273 1.64170138783732 2.69071165626473 -0.693147180559945 2.39094281711552 -0.693147180559945 1.29283770353601 1.247646051368 1.2810402182779 1.60086309061961 1.76186196833871 2.96191974287885 1.50332552923824 -0.693147180559945 2.03329592741101 1.43063376927785 3.51681256083488 1.40828028713692 1.88150901531186 1.20330499513224 1.14942997997731 1.77551092084551 2.76669287146448 3.32729160821881 -0.693147180559945 1.43688381385135 1.80821127915489 2.54362049626067 1.64952650329485 2.27789871042924 2.18942335565691 1.8729025214282 2.34691972517113 1.02925708594888 1.85352660645526 2.66050681576531 2.35268565734757 1.46932552578668 2.25848654732183 2.0823998401398 2.88300410920956 1.36960644617232 2.5200009737683 1.2276620949578 1.82505614992728 2.317697895423 1.46952534616292 1.56728831436321 1.71469979256264 0.900535882938354 2.08759857915564 1.58636219935486 1.970516598499 2.21163893758706 -0.693147180559945 -0.693147180559945 2.02065183327307 2.0310688710527 2.41587286977398 1.52001053251405 2.53210330747443 2.59972648102427 1.13487196071929 2.00732099020176 2.48990036464047 2.25847327006915 2.73609763336654 2.52548933467477 1.40049475903862 1.96061469031977 2.61410791707328 -0.693147180559945 3.2094145990199 2.24690059744571
"SNHG18" 10.7637673903635 10.8557834475839 10.2466237691947 5.04474695256298 13.2922444964359 13.2818175024475 10.0182017691139 9.10276161944192 9.39563457317203 12.2617043211246 10.8712925680283 12.0067838393943 11.7896839118362 9.36772639069299 7.05042450774645 10.8355962436663 11.0345224981323 11.007491639953 10.1216904959637 12.9530131242392 8.99308008749774 9.11718459032776 11.7315168314978 12.3255542801688 8.99779534303523 10.8247949044882 3.68145408248408 11.8794799454861 10.6997675642243 11.4763589083416 12.042806407359 12.3414432744765 13.4391761279848 11.8091320054973 9.33349521619198 9.96325942912506 10.6373176352236 11.2495725785851 10.100460045228 10.9800216540286 10.4546019830373 6.73424376957136 9.47706055989837 8.55055979836548 12.7343218621148 12.7074905581809 8.24583758447633 6.75400947273095 7.52394274793457 10.3924793935289 11.5126120336844 9.8970219294455 9.82063692497254 14.9651173866672 9.23651535778975 12.5426606408104 12.4531009909304 8.34334457765607 11.3863987672414 12.4772599621966 10.1354623454948 10.2939994038076 9.71572791400552 12.473239761422 12.3290065763708 6.38400651919575 12.9411788627111 6.53612997815297 13.0196855589567 10.0006815505043 11.4607015544944 11.1615729197921 11.2925883730473 11.4540590096391 5.20580162238236 8.84176498042119 8.57204446795201 13.1845842984158 9.0197077409936 12.6379201304146
"AC007126.1" 3.53156149554775 3.31529471826569 2.68511718968533 3.59029179203799 3.34316829010557 3.92666731809102 3.81011640426799 2.27447805114247 3.99104231337636 3.27967296105153 3.24029034851915 3.07680554645095 3.25080741488016 3.66234908880325 3.50502725588951 2.34737556440171 3.19379263235538 3.91761068757207 2.60833978850442 2.34986173787447 3.63442530017535 3.22996201090751 3.74400278846224 3.60472034454652 3.14186552427176 3.1768994009454 2.44720480355442 2.23184915907598 3.90348172396794 3.87469011021294 3.02210373355529 3.49880187666228 2.96097582634736 3.36884323226016 3.13803918074877 2.6947135028374 3.62555372098763 2.90033884567428 3.64059188043346 3.13395352582975 2.77005152608831 3.15277391549484 3.41732619793355 3.06782708987539 2.76434707971576 2.99916404078228 3.62412304650585 3.13497722921709 3.42322847888211 2.30089520615971 3.06693125400898 3.59284996483662 3.43189086922057 3.25414413778289 2.62089661298601 3.08701168588703 2.81316093556008 3.55248736510944 3.12750113413241 2.70183480296458 2.84752956659092 3.18683630351478 3.24131578351452 3.31126894994708 3.07116244880916 3.48667679484158 3.2627440662886 3.62911886494193 3.26961244474846 2.85273170458252 3.25689421360395 3.29694152127776 3.27939618639186 3.03138381484471 3.84031397296171 3.28831549066621 3.79156900886444 3.17092320093546 3.85632491700813 3.17062803175862
"RP11-205M3.3" 3.22126356079729 3.7111890127227 2.92606359243378 3.09273658268403 3.085014461243 3.75826250635625 2.83153428467096 4.04194231059961 3.79533345816868 3.37284713117681 2.86536185483201 4.29845312061052 2.48718710924993 3.57843557555723 2.93533947283002 3.0548684804311 3.61276711551742 3.19662661769137 3.30019001918372 2.07511135329402 3.26203561050002 2.53567880788591 3.73960314857283 3.47989719164899 2.39142312410703 3.03993631131544 3.77337959517661 4.00663717552763 3.21181525217052 3.84729978510634 3.4785226175125 3.16185984602911 3.87253309242365 2.17905602490244 2.13414200448638 3.38394175204702 2.27496364152063 2.99952675728844 2.61415736445811 3.63824491946035 2.5622079420381 2.93463190866468 3.33443001507157 2.99785263994237 2.74985102642223 3.55755279911333 2.28827458434614 2.64132818190213 3.02739699563423 3.22157658470604 3.46058733057197 2.95601543965635 3.02900852099824 4.10155654847613 1.67799723432568 3.41256661402368 3.48597627767545 3.04838676106825 3.23289665226702 2.8717387622146 3.43601050820266 2.52419128051117 3.40136559565463 3.65729420624287 4.38495887055049 3.12708205472412 3.54457134802815 2.93878239086903 2.90621048945861 2.98148176961761 3.17369767122128 3.37399909932881 3.57744583319178 2.85004265282318 2.41783699477447 3.2524323712292 2.75685823614058 3.80419691020716 2.76634199334998 3.90986142809897
"RP11-834C11.4" 2.45173070762506 3.66165481182714 1.68352722191979 5.50818927314947 5.76007476330661 6.37748288338468 4.10499042760398 2.80072618900549 2.82536037370555 2.51618881211212 4.04133282215974 2.86526920693378 3.34095595736152 3.96079969512414 3.89757129353023 2.59071794841899 6.54057747851691 1.72468224205425 2.18871582600607 2.55585884822527 2.69971747678226 4.03627964365155 6.87313287920536 3.81440234897472 4.32030853276229 2.88897543813872 0.633584984593834 1.89997297698154 3.31690029263987 1.97705067916342 4.41440902202345 1.32946041018852 4.12672933112736 2.32618800488687 3.27368044506069 2.24165499964252 3.08299790762213 2.67123106510591 3.88312159996733 2.10620963798599 3.52528405216989 3.21117111843875 5.04962662457783 4.13315062098396 3.4097148661219 4.45512897356285 3.13849635945997 2.87356153035372 3.04030333542065 2.85493743210378 3.19368393498414 1.20503291191006 3.82676895838741 3.07940162955634 3.35755859453461 2.81024715307441 2.83883188582922 3.21671845205098 1.44619128041514 2.02397610459414 2.88196874815656 3.87872489528633 4.0015599477291 2.67387483647003 3.98479210235566 6.03129874387401 3.73865878679101 2.37982526596935 3.5415899703045 2.97123467788746 2.33268467908542 3.24403479500138 2.34514814461351 2.38464288461072 3.19033935781709 3.46845755701208 4.25847978055642 6.99217908323921 3.28414575101442 3.47795728102712
"RP11-586D19.1" 1.03507743352965 4.00872045971929 1.71102293438998 3.54526711181469 3.67220173260885 2.6286513553229 2.44741211655805 1.63194826413485 1.93925141595917 3.06110592852135 2.55439913485574 1.98861930758955 1.92804481971936 2.11385009213084 2.42373047614899 1.50297919481236 3.62015784300273 3.26416204070781 1.75961863955501 3.54905089235502 2.04262263136653 2.19338306347495 2.97687136708269 3.69462659753597 2.4059717286306 1.19275103655204 1.9428697417566 3.10299295271741 1.67781825776092 2.81449695242185 2.73040441763319 3.97087151090898 3.05236188697977 2.41557653616111 1.89019341211293 1.77110087847503 1.86822423646168 2.3174084731411 2.19219254353218 1.13261051062753 1.36431286598444 2.64214203185662 1.90466506253578 1.42128487963983 1.50440048804679 2.35549139524549 1.83968817535495 2.50233928578913 1.57529046304635 1.62523549992868 1.34620813961903 2.42044560232219 3.12539609306553 3.19176818018205 1.32990293648303 -0.693147180559945 1.49761017038093 2.0037979373026 1.68086178912075 2.46120746668456 1.10016137283396 0.796396469891321 1.44539290869345 2.61463337279023 2.36623905735628 2.24312422583616 0.840304641810698 1.745466965196 2.71583758155628 -0.693147180559945 3.07449653820186 3.54360605139233 3.16165114082055 1.52853949747673 2.64085551206557 1.70760331777906 1.94619258328057 3.09303588505755 2.0398268269457 2.07661009755606
"CTB-118N6.2" -0.693147180559945 2.32663159548412 1.68352722191979 2.37622710582418 1.4362508157163 1.50989949495534 2.25980750447087 1.30094949291666 0.930267148969566 -0.693147180559945 -0.693147180559945 1.38356879185912 1.84151731054061 1.4640600313914 1.75503678851834 1.5770387644679 1.78774315723113 1.72902767630989 1.89752936319325 1.6994260861258 2.6792519090265 0.841360710524201 2.70881543542501 1.90667399041221 0.871808091836324 1.93703013505767 1.79797601595138 2.09344666966531 1.70072361342743 2.30177701127283 2.55412223576932 2.67321382114404 2.4871160573924 1.80429205614252 2.22940482347814 1.85476727578747 2.44709480574753 1.47720482768799 1.69398464486271 -0.693147180559945 2.35849339856433 2.03660641495362 2.36171212946783 1.75846065601251 1.45276931335181 1.94678918127219 0.534368767056437 1.48689530015909 0.40207090788322 1.98091043905065 2.50619066044661 1.08107806144824 1.38264935233671 1.65272669471062 1.5154899045742 2.56370156708703 1.37863850808151 0.632024154105309 1.69055082067341 1.71358655012287 1.09141404064361 1.28176507798137 1.29357170657034 2.14039870202261 2.09317024185433 2.34125301858129 2.77745729596949 1.85433311882646 0.625683626543881 1.40253676900889 1.61624524496474 2.1083262257559 2.31280909888464 2.30843124036011 1.09562779806141 1.14733452786428 1.30588653239194 2.39174159088932 0.25736219454987 1.22804065235962
"MALAT1" 11.0844047669313 14.7125869271581 11.8844089308707 20.9194398252076 9.74082577964353 19.8352947790797 22.2941675153668 16.0153030772545 22.568443089688 7.19718231917225 21.445011077153 15.9644090476403 16.3992318154048 14.2873629079179 15.5109827486779 18.2541113395558 18.9545346109189 22.529993310689 18.2335779340889 14.8244296792192 19.3319330818424 16.6095571472875 24.6272112373869 9.942899500576 19.48326840139 12.9140056379991 11.7398726698059 19.3831890768354 18.8194976296061 21.24498894338 16.8457600707544 10.7562059324533 11.7116187456365 22.633459043943 17.6390933813282 17.7500805103371 20.0393743091858 21.5964605974107 20.4527559699415 8.88932830050528 14.9648816693678 20.5217159103306 15.0749874121067 9.91423698157787 12.7028616052539 17.4801054018297 22.9498435094959 15.4942672336485 21.5206085737726 13.2149531343678 15.9565113635784 23.4547043246545 17.2562833188417 24.0358359670969 15.5443646604297 14.0499217114735 14.7748264625725 18.8923092415845 20.7630201785967 20.207218876028 19.0450719331425 14.537473104609 15.6122494803654 18.3889015969196 11.4333591355306 19.902437629757 16.4488200483639 20.9099640721764 21.0941358620293 13.6020461347056 19.3986995582703 18.3123581537328 25.3208911698744 19.1729005009509 17.6161924351709 17.9747494377082 21.3783610461322 10.8023044090364 23.77079029757 19.3421621784294
"CTD-2207A17.1" 2.23929763959776 1.57899514487237 0.755263222090406 2.41355243869868 2.06567241647333 1.93017308353252 3.34137383849746 2.13750954695186 -0.693147180559945 2.69175704659567 1.88669501228708 2.86526920693378 3.08592168252085 1.4640600313914 1.32233541675786 1.45308300012102 2.75887252373388 3.88541117588697 1.46533091006972 2.34237171513025 -0.693147180559945 2.18127596619514 2.95141928686894 1.32174898044855 1.47566574616369 1.43005353433809 1.53752541003815 0.716096050747933 2.0780354367053 3.0284046626597 0.431560397656177 1.95416278091136 2.1022251952959 3.39170278206328 1.12844144929324 1.46281450997919 1.96258594543183 1.2814125383727 -0.693147180559945 -0.693147180559945 0.479611897254712 1.40480298793686 1.73126996070293 1.39517100304136 0.400041892201123 2.58559864149773 3.20930373956145 0.375385552364265 1.86460388563953 -0.693147180559945 2.4816909294413 1.69827639101564 1.99889575556202 1.65272669471062 2.99754184559557 -0.693147180559945 1.72390792647893 2.59541297076642 1.44619128041514 2.02397610459414 2.64841734168513 1.36577287989437 2.33713383882749 1.95817282264587 1.11082485216001 2.73648277516711 0.802404449596108 2.85798525674777 -0.693147180559945 1.65898972463247 3.39841734560984 2.21933967374167 3.05742936789319 2.22592864220657 1.63768574669318 0.905917403480772 2.54697210130397 2.39174159088932 2.31723123659634 3.41006631672578
