"TCGA-N5-A4R8-01" "TCGA-N5-A4RA-01" "TCGA-N5-A4RD-01" "TCGA-N5-A4RF-01" "TCGA-N5-A4RJ-01" "TCGA-N5-A4RM-01" "TCGA-N5-A4RN-01" "TCGA-N5-A4RO-01" "TCGA-N5-A4RS-01" "TCGA-N5-A4RT-01" "TCGA-N5-A4RU-01" "TCGA-N5-A4RV-01" "TCGA-N5-A59E-01" "TCGA-N5-A59F-01" "TCGA-N6-A4V9-01" "TCGA-N6-A4VC-01" "TCGA-N6-A4VD-01" "TCGA-N6-A4VE-01" "TCGA-N6-A4VF-01" "TCGA-N6-A4VG-01" "TCGA-N7-A4Y0-01" "TCGA-N7-A4Y5-01" "TCGA-N7-A4Y8-01" "TCGA-N7-A59B-01" "TCGA-N8-A4PI-01" "TCGA-N8-A4PL-01" "TCGA-N8-A4PM-01" "TCGA-N8-A4PN-01" "TCGA-N8-A4PO-01" "TCGA-N8-A4PP-01" "TCGA-N8-A4PQ-01" "TCGA-N8-A56S-01" "TCGA-N9-A4PZ-01" "TCGA-N9-A4Q1-01" "TCGA-N9-A4Q3-01" "TCGA-N9-A4Q4-01" "TCGA-N9-A4Q7-01" "TCGA-N9-A4Q8-01" "TCGA-NA-A4QV-01" "TCGA-NA-A4QW-01" "TCGA-NA-A4QX-01" "TCGA-NA-A4QY-01" "TCGA-NA-A4R0-01" "TCGA-NA-A4R1-01" "TCGA-NA-A5I1-01" "TCGA-ND-A4W6-01" "TCGA-ND-A4WA-01" "TCGA-ND-A4WC-01" "TCGA-ND-A4WF-01" "TCGA-NF-A4WU-01" "TCGA-NF-A4WX-01" "TCGA-NF-A4X2-01" "TCGA-NF-A5CP-01" "TCGA-NG-A4VU-01" "TCGA-NG-A4VW-01" "TCGA-QM-A5NM-01" "TCGA-QN-A5NN-01"
"GAS5" 11.9088869706273 13.1274928683036 11.4527426468545 11.0648961860649 11.527105874878 12.3751752207998 12.2313644528984 12.19053708413 12.2822764059992 9.92359118775378 11.0004694335032 12.3342320768336 11.7134941330516 13.411740336578 12.1674440200216 12.2600061844354 11.3099271114055 11.2243135207619 10.6158890045196 12.7799905735493 12.8426148721851 12.4481533533837 14.0025251819655 12.5189716296239 12.5051669350337 12.1616337464583 13.5764708716599 11.7490490279117 11.0154023677658 12.0831214679886 11.0573477797909 11.437656374886 11.6172498967221 12.3966148147271 12.4664858808445 12.4613216119079 14.454085103575 12.2681716298469 10.4145857762592 11.7038869235407 12.2403405685882 11.5256989327644 10.8490682763992 10.5349710564216 10.5578995077331 12.3314059449955 11.5935460757918 12.0030752678161 11.9212764651831 11.608472827133 13.1198445499872 11.0266426017192 9.99009020357369 12.1883889314387 12.9986964597037 13.1520812754652 12.1115891478412
"GHRLOS" 4.81045852815731 3.19194159262148 3.63129057478191 3.41935011532655 3.88771046970391 2.38081255066312 4.91692084968381 4.79086063996671 4.37385002141673 2.73950250561039 3.62363279110652 3.01877658517918 5.40219007129255 5.36987473579915 3.97112965377522 3.20689323612177 4.4535768397755 2.9896295129684 4.09692805158164 5.28703265237547 5.26007083359566 4.34204265715312 4.62067437697981 5.05441438791731 4.63842722521124 4.35414180953455 4.80467830232969 5.34571925653594 4.42233393197333 3.96352961117863 5.22445708863767 4.53229825530001 4.63486621632357 2.49072414660643 5.40149053148493 3.34835991022186 3.10653258137267 2.8414096133381 3.69519209314435 3.97899182154331 5.23260320131878 3.42441154712683 5.7754535756515 1.34147345686131 4.99136764803152 2.82901738603485 4.37706820638406 3.71067971888052 3.46559578896361 2.57436797626605 2.34300978255439 4.4088816597751 4.80284460956012 4.56601749450934 4.2063462782852 4.88342042805827 4.16999713439105
"H19" 10.280915612225 14.9448916044678 9.49918396865359 17.1936220813912 8.96012041360274 14.4350021176075 16.8674559378084 13.2493933848534 8.31390654261944 11.4816753343776 17.1662646107774 13.4233544920037 16.2818232603128 15.4584781918724 9.28544799595939 8.58193417343464 11.8219056916242 16.8573690353248 14.0743785494644 8.11555195124898 8.53308828945166 10.9354584954653 10.6889580178896 9.99614466085017 16.3809042141375 7.37651266128848 16.2630601415467 10.5970271708763 15.328200602633 18.4630305171643 10.3669902896497 11.4722498411964 15.9766641778276 10.4656189489689 18.4790687125551 10.0632932800561 10.0179249692682 14.2648075969489 7.62593454326591 11.6117874529777 15.5096797924654 17.7780698842057 12.5559157317795 8.25632900639987 14.7177475280174 18.6673952151649 10.5683573701364 18.4445114553206 10.8753517301103 8.5911699979793 9.0654662208398 9.3498451465493 10.6209878973708 10.9538487564497 9.49534939556938 10.5341869174105 10.3696732411643
"HAR1A" -1.51127934710472 1.77357442277131 3.07772153876608 0.862443772479307 3.19257294138692 2.55075294086895 1.43891158208175 0.375845724667824 3.75494093432365 4.64881629508848 -0.234295534791949 2.0174885422936 4.87862726234475 2.5311443711482 0.626684611030445 4.01630910683615 0.522859255191698 0.902153715206594 2.06129233847829 -1.15585541894066 0.586652342352298 0.926805471611668 1.45635043389034 -1.1742957680635 0.661111097901239 0.826658950315678 -0.973695675648091 1.49487637994551 0.491596594410448 0.22650852980868 1.63951002317519 -1.24913627678066 0.412510571249805 3.22769487436149 -0.122177238171526 1.05825401597045 2.80696328024986 0.900573572173687 1.8651269950807 -1.19099722506091 1.6934535033134 -0.968040258602455 4.39694037209151 4.84394365699723 0.991390325248138 0.369606070031838 1.02403283056467 -1.14720210718123 2.84891833407306 1.7162630543374 0.986808511865937 1.26591691436692 2.60122108558495 1.44080448411221 0.149464746594399 1.23598895943684 0.5070080777531
"HCG11" 9.64777265510426 9.28361600964842 7.0327356304059 4.41934337286299 7.71612872254402 5.02467871237533 9.30386315292961 8.20660024878351 6.60579506151693 9.21693763902383 9.73143630887851 8.19935285556112 9.4878068795867 9.06073672641999 6.38141662872723 9.39474177444213 3.84476726788137 8.64307151099236 5.67010951457884 4.77482394996161 5.13453721351363 9.36270285256455 7.03386895664455 6.26022141549301 8.43428711085473 7.84064450353337 7.30697579037798 10.0979604729623 8.13003147843931 8.99805584252047 8.89334279347249 9.12814747832534 8.86505954661985 8.56575975927683 9.46929361567204 8.9212506499475 8.20719543904837 8.30853971918109 7.30622213189818 8.84386798927692 8.8545779454359 7.53988850613003 9.43060914875844 5.02326866123376 9.71332327212443 8.40576819713017 5.39036502899752 7.96903706619865 7.38082207247991 9.16057586576394 8.38520667721853 9.44500242663241 7.93987418737979 9.4518478181234 8.2708554740242 6.58829488142135 9.23948611637272
"HCG18" 10.1578289322698 8.83258594047026 9.67046983733611 8.84623974391447 9.09559323707416 10.7558612430988 10.1738803483833 9.80949001138451 8.44301935971396 10.085937923783 9.3263382483827 9.43468576750534 9.43871243980109 9.9413367034392 9.1461638752209 9.36727058375204 8.84672866867641 9.4559481442739 8.71206471371557 9.86435362377765 9.4658047256909 8.77227728938278 9.27392051861071 8.61349629231201 9.01976612050349 9.85446200328064 8.95954152880908 9.18561038474966 9.3771851474104 9.08793243630798 8.79831950408654 9.46298254568041 9.32506502336513 9.72029026644144 10.142987726133 9.74878775474274 9.47702418702184 9.38839879543609 8.31885910596865 9.55732066953161 8.51881836282386 9.19712624533874 9.44981143108631 8.55325297307929 9.48764431233442 8.90424744278662 9.84321947034218 8.83816517790268 9.04307323030684 9.44591785175152 9.58141452187947 9.47578206031672 8.23355784564727 8.68243038312319 8.56056097218384 7.97765829507757 9.70308875694423
"HCG27" 2.07347750967897 0.966208951574222 2.18383583144968 1.33187716036905 3.25967924709087 1.70274618552426 4.2023236808107 1.11276684542843 5.4553798304465 3.298922199059 1.35061039519924 2.91924472601639 3.27094748747706 4.07864398900422 3.04512839539759 0.88494951674501 3.16669937923063 4.43441472633077 2.90929308582382 2.9315506936448 4.67510456812569 1.05665288703761 3.59092532317662 3.46945622873353 3.30500743040578 2.46962553850123 3.1136671647907 3.85743366216304 3.73952410785403 3.77088189103683 2.72696196896596 3.14324646400017 3.47136957450602 2.49072414660643 3.78466101665875 3.1139004892361 4.01342652697913 2.21337839072506 4.30990375572274 1.61640475086212 0.278460609443402 2.49151963494098 3.22701708264757 3.71067971888052 3.45080215287982 1.95456857075299 3.87010821766418 2.94014795303083 3.84891833407306 5.0337929888493 3.97527249443062 4.14039421302924 1.01628236012999 1.36440434152833 0.848798181244189 3.40948598115071 2.62250872258291
"HCP5" 6.18201885619454 7.55491802485188 9.2548032934638 9.25223374189502 6.84464300306678 10.5993850278805 8.9613168503637 5.39077084942262 9.22370852159427 9.57571527136209 10.1898182594273 10.4366330557266 7.92575202734957 9.72629156969145 8.94841308169039 8.70833382990023 10.0619995766521 9.87904864890912 10.1111487144347 8.17051848825017 6.69430077034268 5.20638926105095 6.50580996635884 9.68435169321448 8.7339501428243 7.31992857726993 7.56536412035329 7.75628743915615 8.35113005536874 8.89190215121176 8.54788780297487 7.03633958163596 8.62517403368611 6.70018028715054 8.78315835391934 6.78132036675972 11.1913413084958 7.28922583814017 7.96198326265011 7.80906903589835 6.3007771833203 7.2317655093506 9.94057480041767 7.14018763498468 7.42599799921464 8.12113872953315 7.3086830514063 10.1604633003866 9.96092548267874 9.08743128195114 6.62840325205696 7.31395505088706 9.58458562256005 6.51819047498113 7.45981519336833 8.15842943473923 9.8733581327116
"HGC6.3" 4.71735289412816 5.3412421550797 4.24795788565106 7.42991300829454 5.29210072478325 5.68460276587114 10.1445388204641 6.70972211128265 5.37385002141673 -0.508403405589552 5.27344502134888 8.40421171052035 5.08808221849936 2.63807383718072 3.3081715403622 3.63985727284372 2.91515755207424 4.17725607312493 3.82683318491565 -0.155855418940657 3.6595940859938 3.46167374142897 7.73388372882505 -1.1742957680635 3.9830756862255 3.35414180953455 7.56536412035329 5.87733444673129 4.39848719001897 4.13345666766158 2.44683848468824 5.07286468831203 6.41247500474752 1.49072414660643 -0.122177238171526 3.5063833488111 3.5919589245654 1.07587486697513 3.15463181219091 3.89653342862526 5.70467280568943 5.37194213646551 2.07501912518547 5.02326866123376 4.54595601721131 1.36960607003184 0.622180704220592 3.18915770053995 4.82467112722698 1.57434375392001 6.40477712599833 3.53342717244855 1.69430077034268 2.94934816428856 2.5492255754524 4.36885214307742 1.9220836463798
"HHLA3" 7.60487564512009 7.74099027896224 7.7439874772319 6.62650192469005 8.21176031963042 9.00653058025477 6.22070335095215 6.97076739368768 8.02439947206847 7.27947408148442 6.86893981719981 8.73210975063473 8.41972469395084 8.09750282219925 6.62407310522242 7.52159101801106 7.84251314817754 8.14613382889337 7.78922061954733 5.8993714253344 7.92032010035708 8.3187362105142 8.9188528045248 8.08298141190471 7.37539310900426 6.86721448119758 7.38375698875565 7.21889060545624 7.13545175808592 7.21525049992264 6.95690812102743 5.75093605762776 7.17180829208289 8.1536913546158 8.83777329905284 7.79461730970131 6.91388750343027 7.21747502291995 7.2459433931613 6.33263096398599 7.60033666455303 7.80027804846049 7.3438803519011 7.07841129677167 7.0681849584845 8.11778749352274 8.04634863024627 6.2277333756956 7.86684246702834 7.61145127019177 6.45570038203932 7.47862160168384 6.87919602853712 6.4347749914588 6.65614595103214 8.75329364628587 6.55869774534484
"HOTAIR" 1.81044310384517 7.41328688807172 7.86905521880684 6.05980085895925 1.60762622084549 4.46828353892636 -1.08314123530025 9.30162285393162 0.947553953207411 8.0480775755317 1.76566203736853 2.97307422562471 9.1182265541869 2.00064906673933 8.48641793695645 5.65315175950012 0.522859255191698 3.90916182330256 1.06129233847829 6.12021298966567 -0.132261648237312 6.62649754422109 7.16583457786565 -1.1742957680635 1.66115671455313 3.72338381114141 4.48563935141036 8.58988405602355 2.96269728143122 7.42950633529736 7.49436360459234 3.45138257625322 0.412510571249805 7.40161937466359 4.76041258326387 6.96307062158408 7.13443864211883 0.338909272808921 1.28018429514379 8.25821786073389 6.64764261915033 3.28002093054573 3.13537569405174 8.66787509883109 3.84934879955491 6.4988779205633 2.27661755159305 0.852718007160738 6.54935959257007 3.27826033481987 -0.97880457548551 2.00288250853312 1.69430077034268 2.04246924243396 1.71147728368714 4.69899630127142 7.44563567139944
"HYMAI" 3.88085201813643 4.59672647305569 4.09769506373552 0.916858764699754 2.83323419508086 2.45520532892048 4.02586155983328 4.63835192026579 2.78552962780158 3.86033713029081 2.69639450608314 1.91926379780574 3.28937709671275 1.63807383718072 3.85989005870114 2.7966600452355 3.18162736086965 1.64956947601855 1.08983709011962 3.2487169831045 -0.132261648237312 4.10191055785656 2.00597479527682 0.825622831815681 4.77821909162974 3.36671387463997 3.23955079661365 5.3494289744581 1.85335696860212 3.09186669942297 4.64601861092535 5.15624693488593 3.00782340362982 3.58777301668754 3.70304531252129 3.42286538694173 3.14917805713085 2.08164640615971 1.69879632968043 4.72817086291284 3.60800489338702 0.0606008295541171 0.937193711170317 -0.193964716763781 4.91118822836108 2.17696099208944 1.4418552602936 1.86706618139917 0.949198731895153 3.02678235745547 0.610794538087838 1.48830933570336 2.17973396605741 5.64474749992352 1.8613599063222 3.04692753950057 2.41264605465516
"INE1" 3.88085201813643 2.42564728330921 4.97232504155715 3.13924026971887 2.60760255051118 1.96576581804738 3.91692562534115 4.49129514636992 2.85447447062615 3.81350416717403 1.08759861792362 3.63545258922928 2.96609818095231 4.63807383718072 3.5811825010383 3.74294398127006 4.10780502076753 4.24596715415849 3.86865713683387 3.79828904275417 4.32718434495514 3.0566355476824 2.8133194549222 1.41055819814258 2.74861150591088 3.576534230871 3.67005851322815 4.61824452974897 2.66152159585276 2.72907414917957 3.09892480334029 3.70513746671902 6.52099889697096 3.15369186122001 5.25280922177379 3.19635524288275 2.10654933128462 4.7081486017418 4.21875792331581 3.26849428004786 2.78091896844949 3.11955538469528 4.68645010200931 5.49795080682609 4.27677207648439 3.45705577431615 3.4295356262782 2.31211331267294 2.64247053731582 5.17922439364092 4.44733453915749 4.53894161486089 4.44921138782975 3.6274200694012 3.09671726253454 3.04692753950057 2.24400412747795
"INE2" 4.33952936835927 1.3502709242284 4.47767732756531 3.54522706822015 4.61787441135856 2.90438775444812 4.3300420350547 5.72242230577714 4.32470981282111 1.34158731488686 2.11473348292004 4.02166627074294 5.84741069261182 5.5223916440071 3.42476088422808 4.46481200663112 5.85653259845903 5.80918289471078 4.84245091995434 1.97335412044994 3.95648419196754 2.70856248661296 2.88469559507296 3.95652136333312 3.68637613393345 2.5197934862411 4.36249092936062 -1.09850554495243 1.68063941963985 2.90388666475123 1.94691796798583 3.28076334788622 4.14763232682386 2.71929298036574 3.77791411879101 2.87341950343486 4.42881908193387 3.72020184054839 4.02144419261222 2.56550671671356 2.95873133756784 3.70338867816272 4.75408578219791 1.34386259042984 5.09863851923946 4.12768279930074 3.60494901249971 2.96622741251769 3.55732430773851 4.60469999290112 1.95087895457922 4.14367095894532 3.36618230976152 3.64058622520394 3.76096605773007 5.77141551710428 7.05598625558426
"KC6" 3.34651727895554 1.28812227753672 3.30936539052269 1.67220118219608 1.97019104018947 2.84026179641587 5.02544523724943 5.70972073297194 0.532566323267512 5.0614262800102 -0.234295534791949 0.111832587077983 5.43321653139454 4.32256995137808 1.72320903964104 2.20689323612177 3.5847873084654 4.75044036025328 1.06129233847829 5.48794612225962 -0.132261648237312 3.02274156547831 2.40597566587912 2.0253998184089 4.79043321492185 4.29274494531349 3.72664596483935 6.21107061677774 3.03635148237106 2.10104490466714 5.16305587287157 6.29009628024333 0.412510571249805 5.19116781366365 4.68512721245405 4.02643712721429 2.42846402625798 2.45738273310377 2.60207674842383 1.61640475086212 2.94136927826228 0.0321008431670241 3.42865161372908 3.37072336508061 5.73283628755022 2.48463164674288 3.66657482357905 3.4965518281585 -1.05799228631204 -1.01071564025233 3.54463375313963 2.15664068898428 2.94225174670589 3.12992590347341 2.28702053133818 0.239520246898117 -1.07795442296806
"KCNQ1OT1" 7.9662902933337 8.50342188583927 7.64920946434379 7.40869657816203 8.65978402004878 6.41424549030632 8.88702864960854 8.10147149287505 10.1576465603448 6.44576807961056 7.47989745298419 6.81233007225118 9.20168286492438 8.88735406239626 7.49799230830156 7.80084620219974 6.18105284292941 8.12804331246944 6.9092966865557 8.45879866130152 5.43760727547593 7.61122993321945 8.68192041159405 5.8028730366667 7.04485199307259 7.24491559315783 7.40558314108127 11.4300290376056 7.73714794831111 8.50733718579146 8.17282500762604 8.81028145998832 7.33530727450689 8.46991323813549 8.05519077264123 7.52228805860953 7.51592371456929 7.00202061159207 9.0372715664765 8.81609630091682 7.60633562111104 7.13538095547473 6.75683782907267 8.12717049904084 8.65314781756402 7.03493098582503 8.5380616355224 5.80688854703686 7.50427238764363 7.58931182518432 9.0558710543041 6.58182724594619 7.00738614346945 8.14574469788893 6.48541555607121 7.79415524789652 6.89361703849138
"KIAA0087" 1.18499047697687 3.92039811572601 0.72438833660212 0.183358376299207 -1.19958668736124 1.32114068457034 -1.08314123530025 5.0576452178015 4.0768668919626 1.95099089987828 -1.23446525363702 1.23471433394465 0.87860764571753 1.98347564080608 2.53057020390253 4.52882133100913 0.107821755912854 -0.180331816503544 2.98730267293887 2.84408430677884 0.779859749673794 -0.943416471633633 -0.993953369881585 -0.174458572898173 2.24704984342857 -1.23073604337123 1.02025480490892 2.93544088892332 4.27295630793511 1.64159226857218 -0.360489976824806 3.07286040193125 3.41246992374704 -1.09418701904823 6.96523364716617 -0.973695675648091 1.16984002888842 -1.24605322791223 1.01713800887206 1.39402017168738 1.27840113525847 2.73252970781579 2.90508128375151 1.63361223812195 2.55711227093357 -0.630393929968162 4.08161232285789 1.17459816852993 0.942007713687964 4.87204072453461 1.60601575277523 0.83290155961948 1.50166842946114 3.84980915536204 0.433707277495855 0.239520246898117 0.236757950035046
"LOH12CR2" 6.65845714851454 5.55116529859506 4.30935811394133 3.33187716036905 4.88771046970391 4.33501869002112 5.95034476260746 6.16589787359514 5.89009886688525 6.45157380099217 5.53383740932265 4.1562833453803 5.83282420552162 4.32256995137808 3.53055771946775 6.00390801244943 5.71266455717533 4.67768300130168 5.57226214147266 4.42905350476663 2.77465003000309 5.41419305016738 5.70640346158634 5.62000863029294 5.15300271505391 3.67607554776413 3.72664596483935 4.68750866072073 5.44579290479732 4.83142632853262 5.09892480334029 6.61512345554058 4.71015621362989 7.20497210884095 6.7357523186211 6.39275531731054 4.39193265279625 4.50884061118581 5.47655666692002 4.64195635273377 4.88326889652764 4.07649068691703 5.20886837067295 4.24833748430421 5.67786901185625 4.49887632535432 6.55291957834311 1.43765387834619 4.87276967183857 7.61875548957046 6.2784606094434 4.03851519759939 4.42223972965542 4.04246048712738 5.24110797493405 6.78646044943446 4.41392574500105
"MALAT1" 10.7652903260916 11.3100137684813 10.7289053361176 9.93331739414971 10.2391916772304 9.43305019902897 12.7425971673592 11.1302576661075 12.2429254483229 12.0994529839039 11.3534013703313 11.5888892473239 11.4705384411075 11.093756640407 11.1554186007886 10.461096724224 11.8764797276224 12.370316251921 10.7752983352169 11.1799006949978 10.8336194031669 9.32976069076997 10.1965905701638 10.383124290245 12.1999477923249 10.1695279552074 12.1071891173817 11.8643585379592 10.7128774003743 11.351831145254 12.196480196121 12.0360920979809 12.3830075325543 9.59553480288975 11.2712823879085 10.154401312468 11.0626658641211 11.2543495051324 10.5649102776369 10.9192489724913 10.3514745142849 11.3573990950322 11.6974109564415 12.1298486807937 13.4294136332695 9.95463210716399 10.9514431112723 10.466082173009 10.0669396184279 12.9199988380451 11.9131159741991 10.6930329947096 10.4123018172249 10.0569027944393 9.93183106515697 10.8093410438436 10.601095980366
"MEG3" 4.04311698772006 14.4293765978699 4.33910887287814 5.30143824570159 1.12220886170023 11.1958047049918 11.393162718907 10.3870483087248 12.5465670679088 0.491596594410448 9.90200225702581 12.5091635104654 5.77344519049718 11.4477245455457 11.9277767400865 4.61288913339436 -1.4771407448083 5.94898623105718 1.54670928928295 4.33594052850348 4.62263756653746 14.6391948884571 12.1488682175425 4.60695146408259 11.6378908633117 9.79777888189053 3.34813325179646 13.7932130176427 9.34957648382758 2.10104490466714 5.789241490022 5.46518109052509 3.87190277414367 11.2682557135983 10.8532610488415 6.37516109929216 4.10653258137267 7.87548397554752 12.1479529858957 13.0450833334141 11.6923890548986 4.96283124162128 9.38284662751208 2.75648960675997 13.2270100106099 11.4150129493033 10.1872842674148 5.49654863259063 4.69691746558603 13.7187012591488 11.0800786066141 1.68095441364576 2.86425549141874 9.53029688711678 1.84879818124419 5.86892377132561 1.50705883666034
"MESTIT1" 2.88084222496974 4.4256338570826 -1.27543703469333 -0.668180151977398 0.555167842861872 3.38082640055768 -1.08314123530025 -1.209227962138 3.03504319608722 3.66149879347498 1.93557289592039 2.43381408445803 1.46357014643869 0.41565051441473 3.63009089611874 5.59921363497457 3.42973646269948 2.4046579303256 -1.26049749438961 1.42905350476663 0.867738351762688 2.22657018212556 0.00590295685823641 0.897525814019068 0.246104009883917 2.09112433366116 0.904685566797914 4.61824452974897 1.81352468929781 3.39648833344054 -1.36067521082915 4.03633628442286 2.09832332660861 3.05159601311632 1.68513282047813 3.9333271326149 1.07965978648856 1.07587486697513 4.82447765593712 4.48149270025508 3.21701351997353 -0.968040258602455 1.22700167458904 6.0044115018931 -0.00868224309980088 1.36960607003184 3.08161232285789 1.43765387834619 3.46559578896361 2.44882168000904 2.34300978255439 -1.31904558635424 0.944796979665236 3.94934816428856 -1.15136203809529 0.788740993817851 0.964754194524038
"MGC16275" 6.80141477899782 5.88506669629111 6.00052062878975 5.93179413841063 6.64573912021201 6.77313920671969 6.33477562672515 6.09463934303373 6.83022743152346 6.26635928981396 4.71984602976184 6.32134368504482 6.4484830771651 6.0881034253405 5.35256080465451 5.29435607737211 5.12275553476176 5.52014248314823 5.02477621213238 4.86645799279663 5.87898031603137 6.20638926105095 6.38966833372426 5.09238082852346 5.46850186173532 6.0171090498947 7.28829949465733 6.89208010863284 3.73952410785403 4.39648833344054 4.76877716385166 5.86987880712508 5.78170854124162 6.67394785455014 5.50712862724193 6.47764333188217 6.92031354925623 4.9437760185659 7.50576868916605 6.53699003665574 4.18529569588892 4.86498343126689 4.68645010200931 2.92641698037124 5.64958097191717 6.33537963493862 6.7043311290452 5.08151006812092 6.29958169670448 6.14926952872352 5.54463375313963 5.12390204688916 4.6715990917833 5.04245610945416 5.09671726253454 5.57941550838984 4.50703345742995
"MIAT" 6.0312540254705 7.54465152523495 8.5620248585647 4.61654590325107 5.38416035390382 4.02467428041162 6.80530019536021 7.2208929140422 8.27738039923056 7.14215608256652 4.32023915346601 2.84199324005661 7.28844346754048 7.88727302075671 8.01552711825751 5.7178573482964 6.33019624672902 7.88380040891036 5.8161875222127 9.16911325715732 3.72573025173832 3.00990249937363 6.47365055685466 3.91305215403424 4.80437887232857 8.13768845966241 4.26192941938649 7.94416620770536 5.20584211207657 7.36133499463519 6.5583579527559 7.72901839035291 6.68804044731873 6.59436342365722 7.62931508735182 5.52100989347541 7.45127294029491 4.05480507396486 7.30990648341321 7.57022155086847 5.74024219833611 6.45036833181272 8.75430563142164 8.6906164860107 7.66103411653037 6.05609575603812 7.50787866284769 6.26716683744149 5.5858849294708 6.75486746459319 7.03375225084762 4.00289150735137 6.57445577886141 3.29038016683056 0.433707277495855 2.93999756459722 3.44563401621989
"MIR155HG" 4.44273122165204 2.87308477825788 1.89433274227769 2.33187716036905 3.50068734659467 4.77314184478821 3.82381049015896 2.96078969496992 0.947553953207411 4.24646129419614 4.25750853369992 3.50421358402868 4.6859849867559 3.47457881302491 0.723165343457585 2.34440244146226 3.56722903245641 4.2791369557898 5.29396265636659 3.88848025266764 7.71324215228454 1.37856711045748 2.17587585097706 4.89168164791742 5.62693260585955 4.12673337807144 4.07059541246298 3.5454865668599 7.0690243479967 5.69688687211249 4.42085289822765 3.99886343007213 4.82751419768921 2.81266250865323 4.3696270068242 2.34837407519116 8.57617480023435 4.03934899095001 4.5531761608463 3.61642827721935 2.60034112517896 1.61706334388818 6.41288312000356 1.07840489186757 5.16129516918217 4.45705577431615 2.20714320494175 5.24501260465328 2.26396584563596 3.98940244777388 3.26900321471236 6.07327826415757 3.0866309301823 3.29038016683056 3.30821523522222 4.69899630127142 4.53678028287588
"MIR17HG" 6.49975980105386 6.40914650591963 7.01441555280473 3.97574022747236 4.41496085406889 3.08125439956588 10.0371607651564 7.56564591472827 5.269511969905 5.42230701765301 4.91540138826041 6.1342579104013 7.23617974541383 6.51019607525277 6.13259740545164 6.39276218518569 5.25076076429284 6.00952857276805 2.43980927974703 6.2449688551786 7.48246191038008 5.14410348876473 6.32789211462944 4.9341201541996 5.49403792561666 7.66399991750673 6.79438987161068 7.62414696535822 6.61571643512936 5.8314288621435 6.68388870727497 7.57748547725236 5.25377753444115 3.76374087080556 6.35350502823475 6.74753241383159 6.11775944726077 7.06229012014145 7.2913871449103 7.71595993171141 4.96023367169445 6.79364492331928 5.20886837067295 5.02326866123376 6.21053887760274 5.27648549922686 6.56469673362711 5.82997383729239 4.84891833407306 5.7967534769737 7.71455944143027 4.72535398684015 5.74960398730628 6.53431066500972 3.60367974967534 5.3270298109809 3.82896662819911
"MYCNOS" 0.810484234977759 2.96620895157422 2.97232504155715 -0.668180151977398 1.97019104018947 1.0547987777646 3.44048716612423 1.37584572466782 4.30513879880349 3.13541994864699 0.765619608281233 1.41295095010225 3.57907150736194 1.15263773965111 3.53055771946775 5.13289347701485 0.522859255191698 2.62706981285272 0.739329676015583 2.013998146041 -1.13226164823731 2.64159226857218 3.25388340422022 2.28501744887973 2.24610400988392 0.354113592492377 0.611172380044005 3.49486358277833 4.55768578486822 -1.35845397091248 2.8094144442359 2.75092802065037 3.1494382277824 3.8126522414938 6.14455832126989 1.8337806666484 1.88358659723642 0.753946772087765 2.50255974439609 2.61642827721935 3.39388292770275 3.83944568698446 2.63154412334002 -1.24365984774815 2.57632863692556 0.954568570752994 4.94410879910795 1.68739866891683 1.26393580857533 4.23732661472632 2.34300978255439 -1.31904558635424 1.69430077034268 0.0425042631289634 0.848798181244189 5.56149416611619 0.922045577031944
"NBR2" 7.2434196492357 6.99410900664079 6.80654575546141 7.29766557143222 8.47444131625082 5.73837333815659 6.62428224392014 6.09463934303373 8.0639278362551 4.99936417240655 7.73719527998259 7.11188995295812 6.0684537022572 7.29832197740366 6.71188994175675 6.73671580596434 8.4726676909593 7.12804279677818 6.89418962992178 7.07770872280352 8.15084041022448 5.56443609471782 6.98895729629791 6.95487677617584 7.41937118532206 6.74072522352754 6.19613094542144 7.27996616213675 5.79537734258755 7.87282506662476 7.06156020910797 7.21854289422841 7.03696591543001 6.28080416975779 7.44382542595476 5.58102277669723 7.82763232576726 5.21338227930185 7.50255178866291 8.07116413900579 6.39388635896149 6.98046064868683 6.97655037657823 6.5830316045291 7.8210921674038 7.88134709849016 8.84497717579391 6.84137816122886 7.04531736729701 7.58558903531391 8.0898503283194 6.70332776441516 6.57083782515239 6.86900523314774 7.19308669481291 6.98103291487731 5.71648888085097
"NEAT1" 9.95715603276077 11.5535122321744 10.7226347388836 9.37217052797225 10.9714259350238 10.6228049183863 11.7268918700377 9.43561609375209 12.6467227252672 11.6097013202597 11.7933852223292 11.9138003857969 10.7334965353377 11.6769902709617 12.1515657560191 11.6079876999618 13.5007467421819 13.0926983155478 9.80882182841976 11.2079498766855 13.5060184055839 8.2950461433693 10.9173554443761 10.3676581650219 13.8252690376995 9.67381680072878 12.6291358498992 13.1943744803361 11.6855827495576 13.9677874189495 12.3668839635427 12.7471456559736 12.2454968215372 11.2341583700495 10.9022183994443 11.5426253039657 12.8143234424472 11.9428486030332 9.62297499531742 11.9314118541233 10.8230511182561 10.2823920788864 12.574194862716 15.041072411355 11.9269031185621 11.1097969039593 12.7073226112433 12.1052109173345 11.7229797479462 12.1982431728067 13.5074044726976 10.593101060573 11.3738013655879 12.5160357135768 10.1318789480395 9.81037063950489 10.8903801896426
